x, y, z
0.975030, -0.115465, -0.002199
0.975073, -0.115107, -0.002084
0.975135, -0.114576, -0.001915
0.975217, -0.113882, -0.001694
0.975307, -0.113109, -0.001450
0.975398, -0.112317, -0.001201
0.975489, -0.111521, -0.000953
0.975580, -0.110724, -0.000707
0.975670, -0.109928, -0.000463
0.975760, -0.109133, -0.000223
0.975848, -0.108339, 0.000014
0.975936, -0.107545, 0.000246
0.976023, -0.106751, 0.000473
0.976109, -0.105957, 0.000696
0.976195, -0.105163, 0.000913
0.976281, -0.104368, 0.001124
0.976365, -0.103572, 0.001330
0.976450, -0.102775, 0.001533
0.976533, -0.101977, 0.001731
0.976616, -0.101179, 0.001924
0.976699, -0.100380, 0.002110
0.976781, -0.099580, 0.002290
0.976862, -0.098780, 0.002462
0.976943, -0.097979, 0.002628
0.977023, -0.097177, 0.002786
0.977102, -0.096375, 0.002936
0.977181, -0.095573, 0.003079
0.977259, -0.094770, 0.003213
0.977337, -0.093966, 0.003338
0.977414, -0.093163, 0.003455
0.977490, -0.092360, 0.003563
0.977565, -0.091556, 0.003660
0.977640, -0.090753, 0.003748
0.977714, -0.089951, 0.003825
0.977788, -0.089149, 0.003892
0.977861, -0.088348, 0.003947
0.977932, -0.087548, 0.003990
0.978004, -0.086750, 0.004021
0.978074, -0.085953, 0.004039
0.978143, -0.085159, 0.004044
0.978212, -0.084368, 0.004034
0.978280, -0.083580, 0.004010
0.978346, -0.082796, 0.003970
0.978412, -0.082018, 0.003913
0.978476, -0.081246, 0.003839
0.978539, -0.080482, 0.003747
0.978601, -0.079728, 0.003635
0.978661, -0.078986, 0.003503
0.978720, -0.078259, 0.003348
0.978776, -0.077550, 0.003170
0.978830, -0.076867, 0.002967
0.978881, -0.076216, 0.002740
0.978928, -0.075610, 0.002492
0.978969, -0.075070, 0.002229
0.979004, -0.074616, 0.001966
0.979031, -0.074262, 0.001720
0.979051, -0.074001, 0.001503
0.979065, -0.073814, 0.001313
0.979075, -0.073682, 0.001145
0.979082, -0.073593, 0.000995
0.979085, -0.073540, 0.000857
0.979087, -0.073522, 0.000728
0.979086, -0.073539, 0.000597
0.979081, -0.073597, 0.000465
0.979073, -0.073700, 0.000336
0.979062, -0.073851, 0.000211
0.979047, -0.074057, 0.000085
0.979025, -0.074340, -0.000050
0.978996, -0.074727, -0.000198
0.978956, -0.075240, -0.000356
0.978908, -0.075870, -0.000517
0.978852, -0.076580, -0.000670
0.978793, -0.077333, -0.000812
0.978731, -0.078110, -0.000942
0.978668, -0.078902, -0.001060
0.978603, -0.079703, -0.001170
0.978537, -0.080510, -0.001270
0.978470, -0.081323, -0.001364
0.978402, -0.082139, -0.001450
0.978333, -0.082958, -0.001531
0.978262, -0.083780, -0.001606
0.978192, -0.084604, -0.001676
0.978120, -0.085429, -0.001741
0.978047, -0.086256, -0.001801
0.977974, -0.087084, -0.001858
0.977900, -0.087913, -0.001911
0.977825, -0.088743, -0.001960
0.977749, -0.089574, -0.002006
0.977672, -0.090406, -0.002048
0.977595, -0.091239, -0.002088
0.977517, -0.092072, -0.002124
0.977438, -0.092906, -0.002158
0.977358, -0.093740, -0.002190
0.977278, -0.094574, -0.002218
0.977197, -0.095408, -0.002245
0.977115, -0.096242, -0.002268
0.977033, -0.097077, -0.002289
0.976949, -0.097911, -0.002308
0.976865, -0.098746, -0.002324
0.976781, -0.099581, -0.002338
0.976695, -0.100416, -0.002349
0.976609, -0.101251, -0.002358
0.976522, -0.102086, -0.002365
0.976434, -0.102922, -0.002370
0.976346, -0.103758, -0.002373
0.976256, -0.104595, -0.002374
0.976166, -0.105432, -0.002373
0.976075, -0.106271, -0.002371
0.975984, -0.107108, -0.002391
0.975892, -0.107946, -0.002392
0.975798, -0.108784, -0.002391
0.975705, -0.109622, -0.002389
0.975610, -0.110460, -0.002386
0.975515, -0.111300, -0.002383
0.975419, -0.112139, -0.002379
0.975322, -0.112974, -0.002376
0.975228, -0.113787, -0.002373
0.975142, -0.114519, -0.002371
0.975076, -0.115076, -0.002369
0.975032, -0.115453, -0.002367
