x, y, z
0.843958, -0.145735, -0.007661
0.844117, -0.144812, -0.007339
0.844350, -0.143447, -0.006865
0.844652, -0.141658, -0.006247
0.844983, -0.139669, -0.005562
0.845318, -0.137627, -0.004864
0.845650, -0.135576, -0.004166
0.845976, -0.133522, -0.003475
0.846298, -0.131468, -0.002789
0.846614, -0.129417, -0.002112
0.846925, -0.127367, -0.001446
0.847231, -0.125318, -0.000791
0.847531, -0.123268, -0.000149
0.847827, -0.121216, 0.000481
0.848118, -0.119162, 0.001096
0.848405, -0.117106, 0.001698
0.848686, -0.115046, 0.002285
0.848963, -0.112983, 0.002861
0.849236, -0.110918, 0.003429
0.849503, -0.108851, 0.003981
0.849766, -0.106780, 0.004516
0.850024, -0.104707, 0.005034
0.850277, -0.102631, 0.005534
0.850525, -0.100553, 0.006015
0.850769, -0.098472, 0.006477
0.851007, -0.096389, 0.006919
0.851241, -0.094304, 0.007340
0.851469, -0.092217, 0.007739
0.851693, -0.090129, 0.008116
0.851912, -0.088039, 0.008470
0.852125, -0.085948, 0.008799
0.852333, -0.083856, 0.009103
0.852537, -0.081764, 0.009382
0.852735, -0.079672, 0.009632
0.852927, -0.077582, 0.009855
0.853115, -0.075492, 0.010048
0.853297, -0.073405, 0.010210
0.853474, -0.071321, 0.010339
0.853645, -0.069240, 0.010435
0.853811, -0.067165, 0.010495
0.853971, -0.065096, 0.010518
0.854126, -0.063034, 0.010502
0.854275, -0.060982, 0.010445
0.854418, -0.058942, 0.010344
0.854555, -0.056918, 0.010199
0.854686, -0.054915, 0.010005
0.854811, -0.052935, 0.009758
0.854930, -0.050986, 0.009457
0.855041, -0.049075, 0.009097
0.855146, -0.047211, 0.008674
0.855244, -0.045409, 0.008187
0.855333, -0.043692, 0.007634
0.855414, -0.042093, 0.007021
0.855483, -0.040662, 0.006367
0.855539, -0.039459, 0.005708
0.855582, -0.038518, 0.005088
0.855613, -0.037822, 0.004535
0.855635, -0.037320, 0.004050
0.855650, -0.036965, 0.003622
0.855661, -0.036722, 0.003234
0.855667, -0.036576, 0.002876
0.855670, -0.036521, 0.002541
0.855668, -0.036557, 0.002198
0.855662, -0.036702, 0.001848
0.855651, -0.036964, 0.001506
0.855634, -0.037349, 0.001171
0.855610, -0.037883, 0.000827
0.855578, -0.038614, 0.000458
0.855532, -0.039618, 0.000050
0.855469, -0.040951, -0.000396
0.855389, -0.042591, -0.000854
0.855295, -0.044438, -0.001298
0.855191, -0.046401, -0.001714
0.855078, -0.048427, -0.002100
0.854959, -0.050491, -0.002458
0.854833, -0.052580, -0.002792
0.854701, -0.054686, -0.003105
0.854563, -0.056805, -0.003398
0.854418, -0.058935, -0.003674
0.854268, -0.061073, -0.003934
0.854112, -0.063217, -0.004180
0.853950, -0.065366, -0.004413
0.853783, -0.067520, -0.004633
0.853609, -0.069678, -0.004842
0.853430, -0.071839, -0.005041
0.853245, -0.074003, -0.005229
0.853055, -0.076169, -0.005408
0.852858, -0.078337, -0.005578
0.852656, -0.080508, -0.005740
0.852448, -0.082680, -0.005894
0.852235, -0.084853, -0.006040
0.852015, -0.087028, -0.006180
0.851790, -0.089203, -0.006312
0.851560, -0.091379, -0.006438
0.851324, -0.093554, -0.006557
0.851082, -0.095728, -0.006670
0.850834, -0.097903, -0.006776
0.850581, -0.100079, -0.006875
0.850322, -0.102254, -0.006968
0.850058, -0.104429, -0.007055
0.849788, -0.106605, -0.007136
0.849512, -0.108780, -0.007210
0.849231, -0.110955, -0.007279
0.848944, -0.113131, -0.007343
0.848651, -0.115308, -0.007401
0.848352, -0.117486, -0.007454
0.848047, -0.119666, -0.007504
0.847737, -0.121847, -0.007550
0.847421, -0.124022, -0.007654
0.847099, -0.126202, -0.007706
0.846772, -0.128380, -0.007756
0.846439, -0.130557, -0.007802
0.846100, -0.132736, -0.007845
0.845755, -0.134917, -0.007887
0.845405, -0.137096, -0.007929
0.845051, -0.139262, -0.007972
0.844700, -0.141372, -0.008014
0.844380, -0.143270, -0.008053
0.844134, -0.144716, -0.008081
0.843965, -0.145694, -0.008100
