x, y, z
0.114355, -0.042487, -0.047308
0.114479, -0.042153, -0.046640
0.114660, -0.041658, -0.045652
0.114894, -0.041008, -0.044360
0.115151, -0.040281, -0.042925
0.115410, -0.039533, -0.041454
0.115666, -0.038777, -0.039980
0.115918, -0.038016, -0.038507
0.116167, -0.037250, -0.037039
0.116411, -0.036481, -0.035577
0.116651, -0.035706, -0.034123
0.116887, -0.034924, -0.032675
0.117120, -0.034134, -0.031235
0.117350, -0.033336, -0.029801
0.117576, -0.032528, -0.028374
0.117799, -0.031711, -0.026954
0.118019, -0.030884, -0.025541
0.118234, -0.030048, -0.024132
0.118445, -0.029206, -0.022728
0.118652, -0.028353, -0.021331
0.118856, -0.027489, -0.019942
0.119055, -0.026613, -0.018562
0.119250, -0.025726, -0.017191
0.119440, -0.024826, -0.015830
0.119626, -0.023915, -0.014478
0.119807, -0.022991, -0.013137
0.119983, -0.022054, -0.011807
0.120154, -0.021103, -0.010488
0.120319, -0.020140, -0.009181
0.120479, -0.019162, -0.007886
0.120632, -0.018171, -0.006605
0.120779, -0.017165, -0.005338
0.120920, -0.016145, -0.004085
0.121054, -0.015109, -0.002848
0.121180, -0.014059, -0.001628
0.121299, -0.012993, -0.000425
0.121410, -0.011912, 0.000759
0.121513, -0.010814, 0.001923
0.121607, -0.009701, 0.003066
0.121691, -0.008572, 0.004186
0.121767, -0.007426, 0.005282
0.121832, -0.006263, 0.006352
0.121887, -0.005084, 0.007394
0.121931, -0.003889, 0.008405
0.121964, -0.002679, 0.009382
0.121984, -0.001455, 0.010322
0.121993, -0.000218, 0.011219
0.121989, 0.001031, 0.012070
0.121972, 0.002290, 0.012868
0.121941, 0.003554, 0.013606
0.121898, 0.004816, 0.014275
0.121842, 0.006065, 0.014863
0.121776, 0.007278, 0.015356
0.121702, 0.008418, 0.015738
0.121628, 0.009433, 0.015998
0.121559, 0.010280, 0.016143
0.121500, 0.010956, 0.016198
0.121451, 0.011488, 0.016188
0.121410, 0.011908, 0.016134
0.121377, 0.012245, 0.016045
0.121350, 0.012512, 0.015921
0.121328, 0.012717, 0.015762
0.121312, 0.012875, 0.015551
0.121301, 0.012976, 0.015280
0.121298, 0.013007, 0.014952
0.121302, 0.012967, 0.014563
0.121315, 0.012848, 0.014093
0.121337, 0.012633, 0.013504
0.121373, 0.012286, 0.012751
0.121423, 0.011774, 0.011805
0.121487, 0.011099, 0.010692
0.121557, 0.010299, 0.009479
0.121629, 0.009420, 0.008220
0.121697, 0.008489, 0.006945
0.121761, 0.007523, 0.005666
0.121818, 0.006529, 0.004387
0.121868, 0.005513, 0.003111
0.121911, 0.004479, 0.001839
0.121945, 0.003430, 0.000570
0.121970, 0.002368, -0.000694
0.121986, 0.001294, -0.001953
0.121993, 0.000210, -0.003208
0.121990, -0.000882, -0.004459
0.121977, -0.001984, -0.005706
0.121954, -0.003093, -0.006949
0.121920, -0.004208, -0.008187
0.121877, -0.005330, -0.009422
0.121822, -0.006457, -0.010654
0.121757, -0.007589, -0.011882
0.121680, -0.008726, -0.013107
0.121593, -0.009868, -0.014328
0.121495, -0.011013, -0.015547
0.121385, -0.012162, -0.016763
0.121264, -0.013313, -0.017975
0.121132, -0.014466, -0.019183
0.120989, -0.015622, -0.020388
0.120833, -0.016781, -0.021590
0.120666, -0.017941, -0.022788
0.120488, -0.019104, -0.023984
0.120297, -0.020269, -0.025176
0.120095, -0.021435, -0.026365
0.119881, -0.022602, -0.027551
0.119655, -0.023771, -0.028735
0.119416, -0.024941, -0.029916
0.119165, -0.026113, -0.031094
0.118903, -0.027285, -0.032272
0.118627, -0.028458, -0.033448
0.118340, -0.029631, -0.034624
0.118049, -0.030769, -0.035829
0.117739, -0.031934, -0.037008
0.117418, -0.033096, -0.038185
0.117085, -0.034256, -0.039361
0.116739, -0.035416, -0.040536
0.116381, -0.036575, -0.041712
0.116012, -0.037730, -0.042887
0.115634, -0.038874, -0.044056
0.115254, -0.039984, -0.045197
0.114904, -0.040980, -0.046222
0.114631, -0.041738, -0.047004
0.114443, -0.042250, -0.047532
