x, y, z
0.448098, -0.172806, -0.037518
0.448712, -0.171205, -0.036639
0.449610, -0.168833, -0.035344
0.450767, -0.165719, -0.033653
0.452028, -0.162246, -0.031778
0.453295, -0.158672, -0.029861
0.454539, -0.155072, -0.027945
0.455757, -0.151458, -0.026038
0.456945, -0.147833, -0.024144
0.458104, -0.144203, -0.022267
0.459233, -0.140566, -0.020411
0.460333, -0.136920, -0.018578
0.461406, -0.133261, -0.016769
0.462450, -0.129588, -0.014985
0.463468, -0.125901, -0.013226
0.464458, -0.122198, -0.011494
0.465420, -0.118479, -0.009790
0.466355, -0.114746, -0.008105
0.467261, -0.111000, -0.006436
0.468138, -0.107238, -0.004798
0.468988, -0.103460, -0.003191
0.469808, -0.099668, -0.001616
0.470600, -0.095860, -0.000076
0.471363, -0.092037, 0.001428
0.472096, -0.088200, 0.002896
0.472799, -0.084348, 0.004326
0.473472, -0.080482, 0.005716
0.474116, -0.076602, 0.007065
0.474728, -0.072709, 0.008371
0.475310, -0.068803, 0.009632
0.475861, -0.064885, 0.010847
0.476380, -0.060955, 0.012014
0.476868, -0.057015, 0.013130
0.477324, -0.053064, 0.014193
0.477747, -0.049105, 0.015201
0.478138, -0.045137, 0.016152
0.478497, -0.041163, 0.017043
0.478822, -0.037183, 0.017870
0.479115, -0.033201, 0.018630
0.479375, -0.029216, 0.019321
0.479601, -0.025232, 0.019939
0.479794, -0.021252, 0.020478
0.479953, -0.017277, 0.020936
0.480079, -0.013313, 0.021308
0.480173, -0.009367, 0.021588
0.480233, -0.005447, 0.021768
0.480261, -0.001560, 0.021842
0.480259, 0.002284, 0.021800
0.480226, 0.006071, 0.021635
0.480164, 0.009782, 0.021337
0.480077, 0.013390, 0.020897
0.479968, 0.016852, 0.020307
0.479843, 0.020103, 0.019570
0.479711, 0.023039, 0.018706
0.479585, 0.025537, 0.017769
0.479475, 0.027519, 0.016835
0.479387, 0.029012, 0.015962
0.479319, 0.030110, 0.015167
0.479268, 0.030911, 0.014440
0.479231, 0.031485, 0.013761
0.479206, 0.031865, 0.013112
0.479193, 0.032063, 0.012482
0.479191, 0.032089, 0.011811
0.479203, 0.031907, 0.011097
0.479230, 0.031498, 0.010367
0.479272, 0.030848, 0.009614
0.479331, 0.029917, 0.008805
0.479411, 0.028611, 0.007891
0.479516, 0.026792, 0.006828
0.479646, 0.024347, 0.005602
0.479791, 0.021315, 0.004266
0.479931, 0.017879, 0.002900
0.480054, 0.014211, 0.001556
0.480151, 0.010411, 0.000252
0.480220, 0.006529, -0.001009
0.480257, 0.002592, -0.002230
0.480262, -0.001386, -0.003415
0.480234, -0.005395, -0.004566
0.480171, -0.009429, -0.005686
0.480075, -0.013483, -0.006779
0.479943, -0.017553, -0.007846
0.479776, -0.021636, -0.008890
0.479574, -0.025731, -0.009911
0.479336, -0.029836, -0.010911
0.479063, -0.033948, -0.011892
0.478753, -0.038066, -0.012855
0.478407, -0.042190, -0.013801
0.478025, -0.046318, -0.014729
0.477607, -0.050450, -0.015643
0.477152, -0.054584, -0.016541
0.476661, -0.058720, -0.017426
0.476133, -0.062858, -0.018298
0.475568, -0.066994, -0.019158
0.474968, -0.071129, -0.020004
0.474330, -0.075261, -0.020838
0.473657, -0.079389, -0.021659
0.472947, -0.083515, -0.022468
0.472200, -0.087638, -0.023264
0.471417, -0.091757, -0.024048
0.470598, -0.095872, -0.024820
0.469741, -0.099983, -0.025581
0.468849, -0.104089, -0.026330
0.467919, -0.108190, -0.027069
0.466953, -0.112287, -0.027797
0.465950, -0.116380, -0.028515
0.464909, -0.120469, -0.029225
0.463832, -0.124554, -0.029929
0.462717, -0.128634, -0.030626
0.461573, -0.132680, -0.031433
0.460387, -0.136739, -0.032142
0.459165, -0.140786, -0.032845
0.457908, -0.144824, -0.033543
0.456613, -0.148856, -0.034235
0.455281, -0.152882, -0.034926
0.453914, -0.156894, -0.035615
0.452520, -0.160871, -0.036304
0.451127, -0.164736, -0.036977
0.449846, -0.168202, -0.037583
0.448852, -0.170839, -0.038043
0.448171, -0.172617, -0.038353
