x, y, z
0.467829, -0.171223, -0.034869
0.468404, -0.169643, -0.034032
0.469245, -0.167303, -0.032796
0.470329, -0.164231, -0.031184
0.471510, -0.160807, -0.029396
0.472697, -0.157283, -0.027568
0.473863, -0.153735, -0.025742
0.475004, -0.150175, -0.023925
0.476118, -0.146605, -0.022119
0.477203, -0.143031, -0.020331
0.478262, -0.139451, -0.018563
0.479294, -0.135862, -0.016818
0.480299, -0.132263, -0.015095
0.481279, -0.128652, -0.013397
0.482234, -0.125027, -0.011725
0.483162, -0.121388, -0.010078
0.484066, -0.117734, -0.008458
0.484943, -0.114067, -0.006857
0.485794, -0.110388, -0.005273
0.486618, -0.106695, -0.003717
0.487416, -0.102987, -0.002193
0.488188, -0.099266, -0.000700
0.488932, -0.095531, 0.000759
0.489650, -0.091782, 0.002183
0.490340, -0.088020, 0.003572
0.491003, -0.084244, 0.004923
0.491638, -0.080456, 0.006236
0.492245, -0.076655, 0.007508
0.492823, -0.072843, 0.008738
0.493374, -0.069018, 0.009925
0.493895, -0.065182, 0.011066
0.494387, -0.061336, 0.012160
0.494850, -0.057480, 0.013205
0.495284, -0.053616, 0.014198
0.495688, -0.049744, 0.015138
0.496062, -0.045864, 0.016021
0.496406, -0.041979, 0.016846
0.496719, -0.038090, 0.017609
0.497002, -0.034198, 0.018307
0.497255, -0.030306, 0.018937
0.497477, -0.026416, 0.019495
0.497668, -0.022529, 0.019978
0.497828, -0.018649, 0.020381
0.497958, -0.014780, 0.020700
0.498058, -0.010930, 0.020930
0.498127, -0.007106, 0.021063
0.498167, -0.003316, 0.021092
0.498177, 0.000431, 0.021010
0.498161, 0.004122, 0.020808
0.498117, 0.007737, 0.020477
0.498051, 0.011250, 0.020008
0.497963, 0.014620, 0.019395
0.497860, 0.017782, 0.018641
0.497750, 0.020636, 0.017766
0.497644, 0.023061, 0.016826
0.497551, 0.024984, 0.015894
0.497476, 0.026431, 0.015026
0.497418, 0.027493, 0.014239
0.497375, 0.028267, 0.013521
0.497343, 0.028819, 0.012853
0.497322, 0.029183, 0.012216
0.497311, 0.029369, 0.011599
0.497310, 0.029387, 0.010945
0.497321, 0.029202, 0.010251
0.497345, 0.028795, 0.009544
0.497381, 0.028152, 0.008817
0.497433, 0.027236, 0.008038
0.497501, 0.025952, 0.007162
0.497591, 0.024167, 0.006145
0.497702, 0.021769, 0.004976
0.497823, 0.018797, 0.003707
0.497939, 0.015431, 0.002413
0.498037, 0.011839, 0.001142
0.498111, 0.008120, -0.000088
0.498159, 0.004322, -0.001275
0.498177, 0.000469, -0.002422
0.498166, -0.003422, -0.003534
0.498123, -0.007343, -0.004612
0.498050, -0.011288, -0.005661
0.497944, -0.015252, -0.006682
0.497806, -0.019232, -0.007678
0.497636, -0.023224, -0.008651
0.497433, -0.027227, -0.009601
0.497197, -0.031239, -0.010532
0.496928, -0.035259, -0.011444
0.496626, -0.039285, -0.012337
0.496291, -0.043316, -0.013214
0.495922, -0.047351, -0.014074
0.495520, -0.051390, -0.014919
0.495084, -0.055432, -0.015750
0.494615, -0.059475, -0.016567
0.494111, -0.063520, -0.017372
0.493575, -0.067564, -0.018164
0.493004, -0.071607, -0.018944
0.492401, -0.075647, -0.019712
0.491763, -0.079684, -0.020466
0.491093, -0.083719, -0.021209
0.490388, -0.087752, -0.021939
0.489650, -0.091781, -0.022658
0.488878, -0.095807, -0.023365
0.488073, -0.099830, -0.024061
0.487234, -0.103848, -0.024746
0.486361, -0.107862, -0.025420
0.485454, -0.111873, -0.026084
0.484513, -0.115880, -0.026738
0.483538, -0.119885, -0.027385
0.482528, -0.123886, -0.028024
0.481484, -0.127883, -0.028658
0.480413, -0.131849, -0.029399
0.479303, -0.135828, -0.030044
0.478161, -0.139796, -0.030684
0.476985, -0.143757, -0.031317
0.475775, -0.147712, -0.031946
0.474531, -0.151663, -0.032573
0.473254, -0.155600, -0.033199
0.471952, -0.159505, -0.033825
0.470652, -0.163301, -0.034436
0.469457, -0.166707, -0.034986
0.468529, -0.169298, -0.035404
0.467893, -0.171047, -0.035685
