x, y, z
0.583448, -0.162514, -0.022583
0.583843, -0.161091, -0.021946
0.584420, -0.158985, -0.021008
0.585164, -0.156224, -0.019783
0.585976, -0.153149, -0.018426
0.586793, -0.149989, -0.017039
0.587596, -0.146811, -0.015654
0.588383, -0.143625, -0.014277
0.589152, -0.140435, -0.012910
0.589904, -0.137246, -0.011558
0.590637, -0.134055, -0.010223
0.591353, -0.130861, -0.008907
0.592052, -0.127661, -0.007611
0.592734, -0.124455, -0.006337
0.593400, -0.121241, -0.005084
0.594049, -0.118018, -0.003853
0.594682, -0.114786, -0.002647
0.595298, -0.111546, -0.001456
0.595898, -0.108299, -0.000280
0.596480, -0.105043, 0.000871
0.597046, -0.101778, 0.001995
0.597595, -0.098506, 0.003092
0.598126, -0.095224, 0.004159
0.598641, -0.091935, 0.005197
0.599138, -0.088638, 0.006203
0.599617, -0.085333, 0.007177
0.600079, -0.082020, 0.008118
0.600524, -0.078700, 0.009024
0.600951, -0.075373, 0.009894
0.601359, -0.072040, 0.010726
0.601750, -0.068701, 0.011519
0.602122, -0.065356, 0.012271
0.602476, -0.062006, 0.012981
0.602812, -0.058652, 0.013646
0.603129, -0.055296, 0.014266
0.603428, -0.051936, 0.014837
0.603708, -0.048576, 0.015358
0.603969, -0.045215, 0.015826
0.604211, -0.041856, 0.016239
0.604434, -0.038500, 0.016593
0.604638, -0.035149, 0.016887
0.604823, -0.031806, 0.017116
0.604989, -0.028472, 0.017278
0.605136, -0.025152, 0.017368
0.605265, -0.021852, 0.017382
0.605374, -0.018579, 0.017316
0.605465, -0.015339, 0.017162
0.605537, -0.012141, 0.016915
0.605592, -0.008997, 0.016568
0.605630, -0.005923, 0.016115
0.605652, -0.002942, 0.015549
0.605659, -0.000090, 0.014866
0.605653, 0.002578, 0.014072
0.605638, 0.004978, 0.013190
0.605618, 0.007009, 0.012272
0.605598, 0.008610, 0.011385
0.605579, 0.009807, 0.010575
0.605565, 0.010679, 0.009852
0.605553, 0.011308, 0.009202
0.605545, 0.011749, 0.008605
0.605539, 0.012030, 0.008043
0.605537, 0.012161, 0.007507
0.605537, 0.012145, 0.006947
0.605541, 0.011954, 0.006363
0.605548, 0.011572, 0.005778
0.605559, 0.010988, 0.005187
0.605574, 0.010167, 0.004564
0.605592, 0.009027, 0.003876
0.605613, 0.007451, 0.003091
0.605635, 0.005344, 0.002205
0.605653, 0.002743, 0.001260
0.605659, -0.000197, 0.000313
0.605650, -0.003328, -0.000603
0.605623, -0.006565, -0.001479
0.605578, -0.009867, -0.002314
0.605515, -0.013213, -0.003113
0.605432, -0.016590, -0.003880
0.605329, -0.019991, -0.004617
0.605206, -0.023410, -0.005327
0.605064, -0.026845, -0.006013
0.604901, -0.030291, -0.006676
0.604718, -0.033747, -0.007319
0.604515, -0.037212, -0.007943
0.604291, -0.040684, -0.008549
0.604047, -0.044161, -0.009138
0.603782, -0.047644, -0.009711
0.603497, -0.051131, -0.010270
0.603191, -0.054621, -0.010814
0.602864, -0.058115, -0.011345
0.602517, -0.061611, -0.011863
0.602149, -0.065109, -0.012370
0.601760, -0.068609, -0.012866
0.601351, -0.072110, -0.013350
0.600921, -0.075610, -0.013824
0.600470, -0.079108, -0.014288
0.599999, -0.082605, -0.014740
0.599507, -0.086102, -0.015182
0.598995, -0.089597, -0.015613
0.598462, -0.093092, -0.016034
0.597908, -0.096586, -0.016446
0.597333, -0.100077, -0.016847
0.596738, -0.103567, -0.017239
0.596122, -0.107056, -0.017621
0.595485, -0.110544, -0.017995
0.594827, -0.114032, -0.018360
0.594148, -0.117519, -0.018718
0.593448, -0.121007, -0.019070
0.592726, -0.124493, -0.019417
0.591987, -0.127962, -0.019856
0.591224, -0.131439, -0.020213
0.590442, -0.134912, -0.020565
0.589638, -0.138381, -0.020912
0.588814, -0.141849, -0.021255
0.587967, -0.145317, -0.021595
0.587101, -0.148778, -0.021935
0.586220, -0.152214, -0.022276
0.585341, -0.155559, -0.022609
0.584534, -0.158563, -0.022909
0.583909, -0.160851, -0.023136
0.583481, -0.162396, -0.023289
