x, y, z
0.639951, -0.158966, -0.018239
0.640281, -0.157632, -0.017681
0.640763, -0.155660, -0.016859
0.641386, -0.153073, -0.015785
0.642067, -0.150194, -0.014596
0.642751, -0.147236, -0.013381
0.643425, -0.144263, -0.012168
0.644086, -0.141284, -0.010963
0.644733, -0.138302, -0.009767
0.645365, -0.135321, -0.008584
0.645983, -0.132340, -0.007417
0.646587, -0.129358, -0.006267
0.647177, -0.126371, -0.005136
0.647754, -0.123379, -0.004025
0.648318, -0.120381, -0.002934
0.648869, -0.117377, -0.001864
0.649406, -0.114365, -0.000816
0.649931, -0.111347, 0.000218
0.650441, -0.108323, 0.001238
0.650939, -0.105292, 0.002235
0.651423, -0.102254, 0.003207
0.651894, -0.099209, 0.004153
0.652351, -0.096159, 0.005072
0.652794, -0.093101, 0.005964
0.653224, -0.090038, 0.006827
0.653639, -0.086968, 0.007660
0.654041, -0.083892, 0.008462
0.654429, -0.080811, 0.009232
0.654803, -0.077725, 0.009968
0.655162, -0.074634, 0.010670
0.655507, -0.071538, 0.011335
0.655838, -0.068438, 0.011963
0.656155, -0.065335, 0.012552
0.656457, -0.062230, 0.013100
0.656744, -0.059123, 0.013606
0.657016, -0.056014, 0.014067
0.657274, -0.052906, 0.014481
0.657516, -0.049799, 0.014847
0.657744, -0.046695, 0.015162
0.657957, -0.043595, 0.015424
0.658155, -0.040501, 0.015629
0.658337, -0.037415, 0.015775
0.658505, -0.034339, 0.015859
0.658657, -0.031278, 0.015877
0.658795, -0.028236, 0.015827
0.658917, -0.025221, 0.015701
0.659024, -0.022238, 0.015497
0.659117, -0.019295, 0.015207
0.659195, -0.016404, 0.014826
0.659260, -0.013580, 0.014348
0.659310, -0.010843, 0.013768
0.659348, -0.008227, 0.013083
0.659374, -0.005783, 0.012299
0.659390, -0.003588, 0.011440
0.659397, -0.001734, 0.010553
0.659399, -0.000275, 0.009705
0.659399, 0.000813, 0.008935
0.659398, 0.001603, 0.008251
0.659396, 0.002170, 0.007640
0.659395, 0.002565, 0.007081
0.659394, 0.002813, 0.006558
0.659393, 0.002923, 0.006061
0.659393, 0.002898, 0.005545
0.659394, 0.002710, 0.005010
0.659395, 0.002346, 0.004478
0.659397, 0.001797, 0.003945
0.659399, 0.001027, 0.003387
0.659400, -0.000037, 0.002774
0.659398, -0.001505, 0.002081
0.659390, -0.003464, 0.001306
0.659373, -0.005881, 0.000486
0.659343, -0.008609, -0.000330
0.659299, -0.011513, -0.001114
0.659240, -0.014514, -0.001858
0.659165, -0.017574, -0.002564
0.659075, -0.020673, -0.003236
0.658970, -0.023800, -0.003877
0.658849, -0.026949, -0.004490
0.658712, -0.030114, -0.005078
0.658559, -0.033292, -0.005643
0.658390, -0.036481, -0.006188
0.658205, -0.039679, -0.006713
0.658004, -0.042884, -0.007221
0.657786, -0.046096, -0.007711
0.657553, -0.049313, -0.008187
0.657304, -0.052534, -0.008647
0.657038, -0.055759, -0.009094
0.656756, -0.058987, -0.009527
0.656458, -0.062218, -0.009949
0.656143, -0.065452, -0.010358
0.655812, -0.068688, -0.010757
0.655465, -0.071925, -0.011145
0.655102, -0.075163, -0.011524
0.654722, -0.078401, -0.011892
0.654326, -0.081638, -0.012251
0.653915, -0.084874, -0.012599
0.653486, -0.088109, -0.012937
0.653042, -0.091344, -0.013266
0.652582, -0.094578, -0.013586
0.652105, -0.097812, -0.013896
0.651612, -0.101045, -0.014197
0.651102, -0.104276, -0.014489
0.650577, -0.107507, -0.014773
0.650034, -0.110738, -0.015048
0.649476, -0.113969, -0.015316
0.648900, -0.117200, -0.015577
0.648308, -0.120433, -0.015832
0.647700, -0.123665, -0.016082
0.647077, -0.126883, -0.016419
0.646436, -0.130109, -0.016678
0.645779, -0.133331, -0.016934
0.645106, -0.136551, -0.017184
0.644416, -0.139770, -0.017430
0.643709, -0.142991, -0.017675
0.642986, -0.146206, -0.017919
0.642252, -0.149400, -0.018164
0.641521, -0.152509, -0.018404
0.640850, -0.155303, -0.018620
0.640330, -0.157432, -0.018783
0.639975, -0.158870, -0.018893
