x, y, z
0.346813, -0.179902, -0.054793
0.347667, -0.178245, -0.053666
0.348915, -0.175789, -0.052003
0.350525, -0.172556, -0.049831
0.352281, -0.168943, -0.047423
0.354044, -0.165216, -0.044959
0.355776, -0.161454, -0.042494
0.357470, -0.157667, -0.040041
0.359124, -0.153861, -0.037600
0.360737, -0.150041, -0.035180
0.362309, -0.146204, -0.032784
0.363841, -0.142349, -0.030413
0.365334, -0.138471, -0.028069
0.366789, -0.134571, -0.025753
0.368205, -0.130646, -0.023465
0.369583, -0.126695, -0.021207
0.370923, -0.122719, -0.018979
0.372222, -0.118720, -0.016772
0.373480, -0.114699, -0.014583
0.374699, -0.110654, -0.012428
0.375877, -0.106583, -0.010307
0.377014, -0.102488, -0.008222
0.378110, -0.098369, -0.006176
0.379164, -0.094225, -0.004168
0.380175, -0.090058, -0.002202
0.381143, -0.085867, -0.000277
0.382068, -0.081654, 0.001603
0.382949, -0.077418, 0.003437
0.383785, -0.073159, 0.005224
0.384577, -0.068879, 0.006961
0.385322, -0.064579, 0.008647
0.386021, -0.060259, 0.010278
0.386674, -0.055919, 0.011853
0.387279, -0.051562, 0.013369
0.387836, -0.047187, 0.014824
0.388345, -0.042797, 0.016214
0.388805, -0.038393, 0.017536
0.389216, -0.033975, 0.018787
0.389577, -0.029548, 0.019963
0.389888, -0.025111, 0.021060
0.390149, -0.020669, 0.022075
0.390359, -0.016223, 0.023001
0.390519, -0.011778, 0.023834
0.390627, -0.007336, 0.024570
0.390685, -0.002908, 0.025200
0.390693, 0.001498, 0.025716
0.390652, 0.005875, 0.026109
0.390563, 0.010212, 0.026368
0.390427, 0.014493, 0.026484
0.390249, 0.018698, 0.026444
0.390031, 0.022797, 0.026235
0.389780, 0.026742, 0.025847
0.389507, 0.030459, 0.025274
0.389229, 0.033830, 0.024534
0.388967, 0.036713, 0.023678
0.388743, 0.039015, 0.022783
0.388564, 0.040761, 0.021918
0.388426, 0.042058, 0.021109
0.388321, 0.043016, 0.020353
0.388243, 0.043714, 0.019634
0.388189, 0.044192, 0.018932
0.388158, 0.044465, 0.018237
0.388148, 0.044547, 0.017483
0.388165, 0.044399, 0.016664
0.388211, 0.043997, 0.015807
0.388286, 0.043327, 0.014907
0.388395, 0.042346, 0.013920
0.388544, 0.040951, 0.012785
0.388746, 0.038993, 0.011441
0.389002, 0.036342, 0.009863
0.389297, 0.033039, 0.008115
0.389597, 0.029282, 0.006300
0.389879, 0.025260, 0.004492
0.390127, 0.021085, 0.002719
0.390334, 0.016814, 0.000987
0.390497, 0.012474, -0.000703
0.390613, 0.008085, -0.002356
0.390679, 0.003656, -0.003973
0.390695, -0.000804, -0.005559
0.390660, -0.005289, -0.007114
0.390573, -0.009795, -0.008642
0.390434, -0.014317, -0.010145
0.390241, -0.018854, -0.011623
0.389995, -0.023404, -0.013079
0.389694, -0.027963, -0.014514
0.389340, -0.032530, -0.015928
0.388931, -0.037102, -0.017324
0.388467, -0.041679, -0.018702
0.387948, -0.046260, -0.020063
0.387374, -0.050842, -0.021408
0.386745, -0.055425, -0.022738
0.386060, -0.060008, -0.024054
0.385321, -0.064588, -0.025356
0.384526, -0.069163, -0.026644
0.383676, -0.073732, -0.027917
0.382771, -0.078294, -0.029177
0.381811, -0.082850, -0.030422
0.380795, -0.087399, -0.031654
0.379724, -0.091940, -0.032872
0.378598, -0.096472, -0.034077
0.377417, -0.100994, -0.035270
0.376181, -0.105506, -0.036450
0.374889, -0.110007, -0.037618
0.373542, -0.114498, -0.038774
0.372140, -0.118978, -0.039920
0.370681, -0.123447, -0.041058
0.369167, -0.127904, -0.042187
0.367597, -0.132349, -0.043311
0.365986, -0.136739, -0.044556
0.364311, -0.141142, -0.045693
0.362582, -0.145525, -0.046823
0.360800, -0.149889, -0.047946
0.358963, -0.154236, -0.049065
0.357071, -0.158568, -0.050181
0.355128, -0.162873, -0.051297
0.353144, -0.167131, -0.052410
0.351161, -0.171258, -0.053496
0.349337, -0.174950, -0.054473
0.347919, -0.177753, -0.055217
0.346948, -0.179640, -0.055719
