x, y, z
0.658654, -0.157884, -0.016978
0.658965, -0.156582, -0.016444
0.659420, -0.154655, -0.015657
0.660007, -0.152129, -0.014630
0.660649, -0.149318, -0.013492
0.661295, -0.146430, -0.012329
0.661931, -0.143527, -0.011168
0.662555, -0.140619, -0.010015
0.663166, -0.137708, -0.008871
0.663764, -0.134799, -0.007740
0.664348, -0.131890, -0.006624
0.664919, -0.128980, -0.005525
0.665478, -0.126066, -0.004444
0.666024, -0.123147, -0.003383
0.666558, -0.120223, -0.002341
0.667080, -0.117292, -0.001319
0.667590, -0.114355, -0.000319
0.668087, -0.111412, 0.000667
0.668572, -0.108464, 0.001640
0.669045, -0.105509, 0.002590
0.669505, -0.102548, 0.003516
0.669953, -0.099580, 0.004417
0.670388, -0.096607, 0.005292
0.670811, -0.093627, 0.006140
0.671221, -0.090642, 0.006960
0.671618, -0.087652, 0.007751
0.672002, -0.084656, 0.008512
0.672373, -0.081654, 0.009241
0.672731, -0.078648, 0.009938
0.673076, -0.075638, 0.010601
0.673408, -0.072624, 0.011229
0.673727, -0.069606, 0.011820
0.674032, -0.066585, 0.012374
0.674324, -0.063562, 0.012887
0.674602, -0.060538, 0.013360
0.674867, -0.057513, 0.013789
0.675118, -0.054488, 0.014172
0.675355, -0.051465, 0.014509
0.675578, -0.048445, 0.014796
0.675788, -0.045430, 0.015031
0.675983, -0.042420, 0.015211
0.676165, -0.039419, 0.015334
0.676333, -0.036429, 0.015397
0.676486, -0.033452, 0.015396
0.676626, -0.030496, 0.015328
0.676752, -0.027565, 0.015188
0.676864, -0.024666, 0.014970
0.676962, -0.021807, 0.014670
0.677047, -0.018999, 0.014282
0.677118, -0.016256, 0.013800
0.677177, -0.013599, 0.013219
0.677223, -0.011060, 0.012538
0.677257, -0.008689, 0.011760
0.677281, -0.006560, 0.010911
0.677296, -0.004762, 0.010038
0.677305, -0.003349, 0.009203
0.677309, -0.002296, 0.008448
0.677311, -0.001532, 0.007779
0.677312, -0.000985, 0.007181
0.677313, -0.000604, 0.006635
0.677313, -0.000366, 0.006125
0.677313, -0.000262, 0.005641
0.677313, -0.000290, 0.005140
0.677313, -0.000476, 0.004621
0.677313, -0.000833, 0.004106
0.677312, -0.001370, 0.003591
0.677310, -0.002122, 0.003053
0.677306, -0.003161, 0.002464
0.677298, -0.004592, 0.001799
0.677282, -0.006502, 0.001057
0.677255, -0.008856, 0.000275
0.677215, -0.011514, -0.000502
0.677161, -0.014342, -0.001246
0.677093, -0.017264, -0.001951
0.677011, -0.020243, -0.002619
0.676914, -0.023260, -0.003253
0.676802, -0.026304, -0.003856
0.676676, -0.029369, -0.004433
0.676535, -0.032450, -0.004985
0.676380, -0.035543, -0.005515
0.676210, -0.038647, -0.006025
0.676025, -0.041759, -0.006516
0.675825, -0.044878, -0.006990
0.675610, -0.048003, -0.007447
0.675380, -0.051134, -0.007889
0.675136, -0.054268, -0.008317
0.674876, -0.057407, -0.008732
0.674601, -0.060548, -0.009133
0.674312, -0.063692, -0.009523
0.674007, -0.066839, -0.009901
0.673687, -0.069987, -0.010269
0.673353, -0.073138, -0.010626
0.673003, -0.076289, -0.010974
0.672638, -0.079440, -0.011312
0.672259, -0.082589, -0.011640
0.671865, -0.085738, -0.011959
0.671455, -0.088887, -0.012268
0.671031, -0.092036, -0.012568
0.670592, -0.095184, -0.012858
0.670137, -0.098331, -0.013139
0.669668, -0.101477, -0.013412
0.669184, -0.104623, -0.013676
0.668685, -0.107768, -0.013932
0.668170, -0.110913, -0.014179
0.667640, -0.114058, -0.014419
0.667095, -0.117204, -0.014653
0.666535, -0.120351, -0.014881
0.665959, -0.123498, -0.015104
0.665370, -0.126632, -0.015411
0.664764, -0.129774, -0.015643
0.664144, -0.132912, -0.015871
0.663509, -0.136048, -0.016094
0.662858, -0.139184, -0.016313
0.662191, -0.142322, -0.016530
0.661511, -0.145454, -0.016748
0.660819, -0.148566, -0.016965
0.660130, -0.151596, -0.017179
0.659499, -0.154318, -0.017371
0.659010, -0.156393, -0.017517
0.658676, -0.157795, -0.017614
