x, y, z
0.918251, -0.134867, -0.004738
0.918351, -0.134188, -0.004513
0.918497, -0.133184, -0.004182
0.918687, -0.131869, -0.003750
0.918895, -0.130407, -0.003272
0.919107, -0.128906, -0.002783
0.919317, -0.127399, -0.002297
0.919525, -0.125890, -0.001814
0.919730, -0.124381, -0.001335
0.919933, -0.122875, -0.000863
0.920133, -0.121370, -0.000398
0.920330, -0.119865, 0.000058
0.920525, -0.118361, 0.000505
0.920717, -0.116855, 0.000942
0.920907, -0.115349, 0.001370
0.921095, -0.113840, 0.001787
0.921280, -0.112330, 0.002193
0.921463, -0.110818, 0.002592
0.921644, -0.109304, 0.002985
0.921822, -0.107789, 0.003366
0.921998, -0.106272, 0.003734
0.922172, -0.104754, 0.004091
0.922344, -0.103234, 0.004433
0.922513, -0.101712, 0.004763
0.922679, -0.100189, 0.005078
0.922843, -0.098665, 0.005378
0.923005, -0.097140, 0.005664
0.923165, -0.095614, 0.005933
0.923321, -0.094087, 0.006187
0.923476, -0.092559, 0.006423
0.923628, -0.091031, 0.006642
0.923777, -0.089502, 0.006842
0.923924, -0.087974, 0.007023
0.924068, -0.086447, 0.007184
0.924210, -0.084920, 0.007325
0.924348, -0.083395, 0.007444
0.924485, -0.081872, 0.007541
0.924618, -0.080352, 0.007613
0.924749, -0.078835, 0.007662
0.924876, -0.077322, 0.007684
0.925001, -0.075814, 0.007680
0.925123, -0.074312, 0.007647
0.925242, -0.072817, 0.007584
0.925358, -0.071332, 0.007490
0.925470, -0.069859, 0.007363
0.925579, -0.068401, 0.007200
0.925684, -0.066961, 0.007001
0.925785, -0.065544, 0.006761
0.925883, -0.064156, 0.006478
0.925976, -0.062802, 0.006151
0.926063, -0.061495, 0.005777
0.926145, -0.060250, 0.005357
0.926220, -0.059091, 0.004894
0.926285, -0.058056, 0.004402
0.926339, -0.057186, 0.003909
0.926381, -0.056507, 0.003448
0.926411, -0.056005, 0.003037
0.926433, -0.055645, 0.002679
0.926448, -0.055391, 0.002363
0.926459, -0.055218, 0.002078
0.926465, -0.055115, 0.001815
0.926467, -0.055079, 0.001570
0.926465, -0.055108, 0.001320
0.926459, -0.055217, 0.001067
0.926447, -0.055411, 0.000821
0.926430, -0.055696, 0.000580
0.926406, -0.056088, 0.000335
0.926374, -0.056624, 0.000073
0.926329, -0.057359, -0.000214
0.926268, -0.058336, -0.000525
0.926191, -0.059535, -0.000842
0.926104, -0.060885, -0.001147
0.926008, -0.062319, -0.001430
0.925907, -0.063799, -0.001691
0.925802, -0.065306, -0.001931
0.925693, -0.066831, -0.002153
0.925581, -0.068369, -0.002359
0.925466, -0.069916, -0.002551
0.925347, -0.071470, -0.002730
0.925225, -0.073030, -0.002898
0.925100, -0.074595, -0.003055
0.924972, -0.076164, -0.003202
0.924842, -0.077735, -0.003341
0.924708, -0.079310, -0.003471
0.924571, -0.080887, -0.003593
0.924432, -0.082466, -0.003708
0.924289, -0.084047, -0.003817
0.924144, -0.085629, -0.003918
0.923996, -0.087213, -0.004014
0.923845, -0.088798, -0.004104
0.923691, -0.090384, -0.004188
0.923535, -0.091971, -0.004267
0.923375, -0.093559, -0.004341
0.923213, -0.095147, -0.004411
0.923048, -0.096735, -0.004475
0.922880, -0.098322, -0.004535
0.922709, -0.099910, -0.004589
0.922536, -0.101498, -0.004639
0.922360, -0.103086, -0.004685
0.922181, -0.104675, -0.004725
0.921999, -0.106263, -0.004762
0.921815, -0.107852, -0.004794
0.921628, -0.109440, -0.004821
0.921438, -0.111030, -0.004845
0.921245, -0.112620, -0.004865
0.921049, -0.114212, -0.004881
0.920850, -0.115804, -0.004895
0.920648, -0.117398, -0.004906
0.920444, -0.118988, -0.004959
0.920236, -0.120582, -0.004974
0.920026, -0.122174, -0.004988
0.919813, -0.123766, -0.004999
0.919598, -0.125360, -0.005008
0.919379, -0.126955, -0.005016
0.919157, -0.128549, -0.005024
0.918934, -0.130134, -0.005032
0.918714, -0.131678, -0.005041
0.918514, -0.133067, -0.005050
0.918360, -0.134126, -0.005056
0.918255, -0.134841, -0.005059
