x, y, z
0.428196, -0.174403, -0.040459
0.428852, -0.172783, -0.039536
0.429811, -0.170383, -0.038176
0.431047, -0.167231, -0.036399
0.432395, -0.163715, -0.034430
0.433748, -0.160095, -0.032416
0.435077, -0.156448, -0.030402
0.436377, -0.152784, -0.028399
0.437646, -0.149109, -0.026408
0.438884, -0.145428, -0.024435
0.440089, -0.141737, -0.022483
0.441264, -0.138036, -0.020555
0.442409, -0.134321, -0.018651
0.443524, -0.130591, -0.016773
0.444610, -0.126845, -0.014921
0.445667, -0.123081, -0.013097
0.446694, -0.119300, -0.011300
0.447691, -0.115503, -0.009523
0.448657, -0.111692, -0.007763
0.449593, -0.107863, -0.006034
0.450498, -0.104018, -0.004337
0.451372, -0.100156, -0.002673
0.452215, -0.096277, -0.001045
0.453027, -0.092382, 0.000548
0.453807, -0.088471, 0.002103
0.454555, -0.084544, 0.003619
0.455271, -0.080602, 0.005094
0.455954, -0.076644, 0.006527
0.456604, -0.072672, 0.007916
0.457220, -0.068685, 0.009260
0.457803, -0.064685, 0.010556
0.458352, -0.060672, 0.011803
0.458867, -0.056646, 0.012997
0.459348, -0.052610, 0.014138
0.459793, -0.048563, 0.015223
0.460203, -0.044507, 0.016248
0.460578, -0.040443, 0.017212
0.460918, -0.036373, 0.018111
0.461221, -0.032298, 0.018941
0.461488, -0.028220, 0.019700
0.461720, -0.024143, 0.020384
0.461915, -0.020067, 0.020988
0.462074, -0.015996, 0.021508
0.462196, -0.011935, 0.021939
0.462283, -0.007892, 0.022276
0.462334, -0.003873, 0.022511
0.462350, 0.000112, 0.022635
0.462333, 0.004055, 0.022641
0.462282, 0.007941, 0.022520
0.462201, 0.011750, 0.022261
0.462092, 0.015455, 0.021855
0.461959, 0.019013, 0.021294
0.461810, 0.022355, 0.020579
0.461654, 0.025377, 0.019730
0.461505, 0.027949, 0.018801
0.461377, 0.029993, 0.017869
0.461274, 0.031534, 0.016993
0.461195, 0.032670, 0.016191
0.461135, 0.033500, 0.015455
0.461091, 0.034097, 0.014767
0.461062, 0.034494, 0.014105
0.461046, 0.034706, 0.013461
0.461043, 0.034741, 0.012774
0.461057, 0.034563, 0.012040
0.461087, 0.034152, 0.011285
0.461136, 0.033496, 0.010505
0.461203, 0.032552, 0.009663
0.461295, 0.031225, 0.008710
0.461416, 0.029374, 0.007596
0.461568, 0.026883, 0.006308
0.461738, 0.023792, 0.004899
0.461905, 0.020286, 0.003455
0.462054, 0.016541, 0.002030
0.462177, 0.012662, 0.000645
0.462269, 0.008697, -0.000698
0.462327, 0.004675, -0.002000
0.462350, 0.000610, -0.003265
0.462337, -0.003487, -0.004496
0.462288, -0.007610, -0.005696
0.462201, -0.011754, -0.006868
0.462076, -0.015915, -0.008014
0.461914, -0.020090, -0.009136
0.461713, -0.024277, -0.010235
0.461473, -0.028474, -0.011313
0.461194, -0.032679, -0.012372
0.460876, -0.036891, -0.013411
0.460519, -0.041108, -0.014433
0.460123, -0.045329, -0.015438
0.459687, -0.049554, -0.016428
0.459212, -0.053782, -0.017402
0.458697, -0.058011, -0.018362
0.458142, -0.062241, -0.019309
0.457547, -0.066471, -0.020243
0.456913, -0.070698, -0.021165
0.456240, -0.074921, -0.022073
0.455527, -0.079141, -0.022968
0.454774, -0.083358, -0.023850
0.453982, -0.087571, -0.024719
0.453150, -0.091779, -0.025576
0.452278, -0.095984, -0.026421
0.451366, -0.100183, -0.027255
0.450415, -0.104376, -0.028076
0.449424, -0.108564, -0.028887
0.448393, -0.112746, -0.029687
0.447322, -0.116924, -0.030477
0.446210, -0.121097, -0.031259
0.445058, -0.125265, -0.032033
0.443866, -0.129426, -0.032802
0.442642, -0.133550, -0.033683
0.441373, -0.137687, -0.034463
0.440065, -0.141812, -0.035238
0.438718, -0.145926, -0.036007
0.437331, -0.150032, -0.036771
0.435903, -0.154131, -0.037532
0.434438, -0.158214, -0.038294
0.432943, -0.162260, -0.039053
0.431450, -0.166190, -0.039795
0.430076, -0.169714, -0.040463
0.429009, -0.172394, -0.040971
0.428278, -0.174201, -0.041313
