x, y, z
0.367434, -0.178758, -0.050767
0.368234, -0.177103, -0.049696
0.369404, -0.174650, -0.048116
0.370912, -0.171424, -0.046051
0.372556, -0.167820, -0.043763
0.374208, -0.164105, -0.041421
0.375829, -0.160357, -0.039080
0.377416, -0.156587, -0.036749
0.378965, -0.152800, -0.034432
0.380475, -0.149000, -0.032134
0.381946, -0.145187, -0.029859
0.383380, -0.141357, -0.027609
0.384777, -0.137508, -0.025386
0.386138, -0.133638, -0.023189
0.387463, -0.129746, -0.021021
0.388753, -0.125831, -0.018882
0.390005, -0.121893, -0.016772
0.391221, -0.117933, -0.014683
0.392398, -0.113955, -0.012612
0.393538, -0.109953, -0.010574
0.394640, -0.105929, -0.008570
0.395704, -0.101883, -0.006601
0.396729, -0.097815, -0.004670
0.397716, -0.093725, -0.002777
0.398662, -0.089613, -0.000924
0.399569, -0.085481, 0.000888
0.400435, -0.081327, 0.002656
0.401260, -0.077153, 0.004379
0.402043, -0.072959, 0.006055
0.402785, -0.068746, 0.007683
0.403485, -0.064514, 0.009260
0.404141, -0.060264, 0.010784
0.404755, -0.055997, 0.012253
0.405324, -0.051715, 0.013664
0.405849, -0.047417, 0.015015
0.406330, -0.043105, 0.016302
0.406765, -0.038781, 0.017524
0.407155, -0.034446, 0.018675
0.407499, -0.030103, 0.019754
0.407798, -0.025752, 0.020755
0.408049, -0.021397, 0.021675
0.408254, -0.017041, 0.022510
0.408413, -0.012686, 0.023253
0.408525, -0.008337, 0.023901
0.408590, -0.004003, 0.024446
0.408610, 0.000309, 0.024881
0.408584, 0.004590, 0.025195
0.408514, 0.008830, 0.025380
0.408403, 0.013014, 0.025426
0.408251, 0.017121, 0.025320
0.408064, 0.021121, 0.025051
0.407846, 0.024970, 0.024609
0.407608, 0.028593, 0.023991
0.407365, 0.031876, 0.023215
0.407135, 0.034681, 0.022332
0.406939, 0.036917, 0.021422
0.406782, 0.038610, 0.020550
0.406660, 0.039865, 0.019739
0.406569, 0.040790, 0.018985
0.406501, 0.041461, 0.018272
0.406454, 0.041917, 0.017579
0.406428, 0.042173, 0.016896
0.406421, 0.042241, 0.016158
0.406437, 0.042084, 0.015360
0.406479, 0.041677, 0.014530
0.406547, 0.041008, 0.013661
0.406644, 0.040033, 0.012713
0.406778, 0.038652, 0.011627
0.406957, 0.036716, 0.010345
0.407184, 0.034100, 0.008847
0.407444, 0.030844, 0.007191
0.407707, 0.027143, 0.005479
0.407952, 0.023185, 0.003777
0.408164, 0.019078, 0.002111
0.408339, 0.014878, 0.000488
0.408472, 0.010612, -0.001095
0.408561, 0.006298, -0.002639
0.408605, 0.001947, -0.004149
0.408603, -0.002433, -0.005627
0.408553, -0.006838, -0.007075
0.408455, -0.011263, -0.008496
0.408308, -0.015703, -0.009892
0.408112, -0.020158, -0.011264
0.407867, -0.024624, -0.012613
0.407572, -0.029099, -0.013943
0.407228, -0.033581, -0.015252
0.406833, -0.038069, -0.016543
0.406387, -0.042562, -0.017816
0.405891, -0.047059, -0.019072
0.405344, -0.051557, -0.020313
0.404746, -0.056057, -0.021538
0.404098, -0.060556, -0.022750
0.403398, -0.065054, -0.023948
0.402648, -0.069547, -0.025132
0.401847, -0.074035, -0.026303
0.400995, -0.078517, -0.027459
0.400093, -0.082994, -0.028602
0.399139, -0.087465, -0.029731
0.398134, -0.091929, -0.030847
0.397079, -0.096385, -0.031950
0.395973, -0.100834, -0.033041
0.394816, -0.105273, -0.034120
0.393608, -0.109703, -0.035186
0.392349, -0.114124, -0.036242
0.391038, -0.118537, -0.037287
0.389676, -0.122940, -0.038323
0.388263, -0.127334, -0.039352
0.386798, -0.131717, -0.040374
0.385295, -0.136051, -0.041516
0.383732, -0.140397, -0.042552
0.382121, -0.144726, -0.043582
0.380460, -0.149039, -0.044604
0.378748, -0.153337, -0.045622
0.376984, -0.157623, -0.046638
0.375174, -0.161885, -0.047653
0.373325, -0.166103, -0.048665
0.371478, -0.170194, -0.049654
0.369778, -0.173856, -0.050543
0.368458, -0.176638, -0.051220
0.367553, -0.178512, -0.051676
