x, y, z
0.071418, -0.061753, -0.035110
0.071817, -0.061288, -0.034469
0.072214, -0.060821, -0.033828
0.072607, -0.060350, -0.033188
0.072999, -0.059876, -0.032549
0.073774, -0.058919, -0.031277
0.074539, -0.057947, -0.030012
0.075295, -0.056962, -0.028755
0.076041, -0.055962, -0.027505
0.076776, -0.054950, -0.026263
0.077500, -0.053923, -0.025028
0.078214, -0.052883, -0.023801
0.078916, -0.051829, -0.022582
0.079607, -0.050761, -0.021372
0.080287, -0.049679, -0.020170
0.080955, -0.048583, -0.018976
0.081610, -0.047474, -0.017791
0.082253, -0.046351, -0.016615
0.082884, -0.045212, -0.015450
0.083503, -0.044060, -0.014295
0.084108, -0.042893, -0.013150
0.084700, -0.041711, -0.012016
0.085279, -0.040514, -0.010895
0.085845, -0.039302, -0.009786
0.086396, -0.038074, -0.008690
0.086934, -0.036831, -0.007607
0.087456, -0.035572, -0.006537
0.087964, -0.034298, -0.005481
0.088456, -0.033009, -0.004437
0.088932, -0.031704, -0.003408
0.089392, -0.030383, -0.002393
0.089835, -0.029045, -0.001396
0.090262, -0.027689, -0.000416
0.090672, -0.026316, 0.000546
0.091064, -0.024926, 0.001490
0.091437, -0.023520, 0.002418
0.091791, -0.022099, 0.003331
0.092125, -0.020664, 0.004230
0.092438, -0.019217, 0.005117
0.092730, -0.017754, 0.005987
0.093001, -0.016270, 0.006833
0.093253, -0.014763, 0.007647
0.093483, -0.013227, 0.008422
0.093691, -0.011658, 0.009151
0.093877, -0.010055, 0.009834
0.094038, -0.008421, 0.010471
0.094172, -0.006751, 0.011058
0.094279, -0.005042, 0.011587
0.094357, -0.003287, 0.012048
0.094402, -0.001479, 0.012428
0.094412, -0.000545, 0.012571
0.094413, 0.000421, 0.012666
0.094403, 0.001431, 0.012692
0.094380, 0.002514, 0.012606
0.094351, 0.003445, 0.012436
0.094332, 0.003927, 0.012324
0.094309, 0.004442, 0.012163
0.094295, 0.004732, 0.012030
0.094287, 0.004902, 0.011927
0.094281, 0.005003, 0.011850
0.094273, 0.005148, 0.011703
0.094263, 0.005331, 0.011342
0.094262, 0.005354, 0.011226
0.094261, 0.005369, 0.011044
0.094262, 0.005350, 0.010754
0.094269, 0.005237, 0.010294
0.094277, 0.005074, 0.009912
0.094299, 0.004649, 0.009298
0.094328, 0.004034, 0.008661
0.094353, 0.003400, 0.008054
0.094374, 0.002747, 0.007475
0.094391, 0.002073, 0.006929
0.094411, 0.000686, 0.005896
0.094411, -0.000720, 0.004893
0.094390, -0.002142, 0.003915
0.094346, -0.003577, 0.002958
0.094280, -0.005024, 0.002021
0.094191, -0.006481, 0.001100
0.094079, -0.007944, 0.000191
0.093944, -0.009411, -0.000707
0.093785, -0.010881, -0.001598
0.093602, -0.012352, -0.002484
0.093397, -0.013822, -0.003366
0.093168, -0.015289, -0.004247
0.092916, -0.016752, -0.005129
0.092641, -0.018210, -0.006012
0.092344, -0.019663, -0.006895
0.092023, -0.021111, -0.007779
0.091680, -0.022555, -0.008662
0.091315, -0.023992, -0.009546
0.090926, -0.025424, -0.010429
0.090516, -0.026850, -0.011312
0.090082, -0.028269, -0.012195
0.089627, -0.029681, -0.013078
0.089150, -0.031086, -0.013961
0.088650, -0.032483, -0.014844
0.088129, -0.033872, -0.015727
0.087586, -0.035252, -0.016610
0.087021, -0.036624, -0.017493
0.086435, -0.037987, -0.018376
0.085827, -0.039341, -0.019259
0.085198, -0.040685, -0.020142
0.084548, -0.042018, -0.021025
0.083878, -0.043342, -0.021908
0.083186, -0.044654, -0.022791
0.082474, -0.045956, -0.023674
0.081742, -0.047246, -0.024557
0.080990, -0.048525, -0.025440
0.080217, -0.049792, -0.026323
0.079419, -0.051055, -0.027189
0.078606, -0.052299, -0.028069
0.077773, -0.053529, -0.028949
0.076921, -0.054746, -0.029830
0.076050, -0.055949, -0.030710
0.075161, -0.057139, -0.031590
0.074252, -0.058314, -0.032470
0.073326, -0.059476, -0.033350
0.072855, -0.060051, -0.033790
0.072381, -0.060622, -0.034230
0.071902, -0.061189, -0.034670
0.071418, -0.061753, -0.035110
