x, y, z
0.036592, -0.044681, -0.048586
0.036948, -0.044387, -0.047791
0.037302, -0.044090, -0.046996
0.037654, -0.043790, -0.046202
0.038005, -0.043486, -0.045409
0.038702, -0.042867, -0.043827
0.039394, -0.042231, -0.042252
0.040081, -0.041580, -0.040684
0.040761, -0.040913, -0.039121
0.041435, -0.040231, -0.037565
0.042102, -0.039532, -0.036016
0.042762, -0.038817, -0.034473
0.043415, -0.038086, -0.032937
0.044060, -0.037338, -0.031408
0.044697, -0.036573, -0.029886
0.045325, -0.035791, -0.028371
0.045945, -0.034992, -0.026864
0.046554, -0.034177, -0.025364
0.047156, -0.033342, -0.023874
0.047747, -0.032490, -0.022393
0.048328, -0.031619, -0.020920
0.048898, -0.030730, -0.019456
0.049458, -0.029821, -0.018003
0.050006, -0.028892, -0.016560
0.050543, -0.027943, -0.015129
0.051067, -0.026974, -0.013708
0.051577, -0.025984, -0.012299
0.052074, -0.024974, -0.010901
0.052555, -0.023944, -0.009514
0.053021, -0.022893, -0.008139
0.053472, -0.021821, -0.006777
0.053906, -0.020726, -0.005430
0.054323, -0.019607, -0.004097
0.054721, -0.018464, -0.002779
0.055101, -0.017298, -0.001477
0.055460, -0.016111, -0.000189
0.055797, -0.014903, 0.001087
0.056110, -0.013677, 0.002351
0.056399, -0.012433, 0.003605
0.056663, -0.011168, 0.004844
0.056902, -0.009876, 0.006062
0.057116, -0.008551, 0.007254
0.057304, -0.007186, 0.008413
0.057463, -0.005778, 0.009532
0.057591, -0.004324, 0.010612
0.057683, -0.002826, 0.011653
0.057738, -0.001282, 0.012652
0.057752, 0.000315, 0.013601
0.057719, 0.001973, 0.014492
0.057634, 0.003701, 0.015314
0.057569, 0.004606, 0.015686
0.057485, 0.005552, 0.016016
0.057379, 0.006558, 0.016288
0.057242, 0.007662, 0.016464
0.057104, 0.008632, 0.016519
0.057025, 0.009140, 0.016524
0.056934, 0.009690, 0.016486
0.056878, 0.010011, 0.016423
0.056844, 0.010204, 0.016360
0.056823, 0.010323, 0.016307
0.056790, 0.010502, 0.016195
0.056740, 0.010769, 0.015875
0.056730, 0.010820, 0.015764
0.056719, 0.010878, 0.015584
0.056709, 0.010929, 0.015288
0.056710, 0.010927, 0.014796
0.056723, 0.010856, 0.014372
0.056775, 0.010581, 0.013650
0.056858, 0.010123, 0.012858
0.056943, 0.009638, 0.012092
0.057027, 0.009127, 0.011351
0.057111, 0.008588, 0.010636
0.057270, 0.007452, 0.009258
0.057409, 0.006287, 0.007906
0.057527, 0.005098, 0.006574
0.057622, 0.003886, 0.005262
0.057692, 0.002656, 0.003965
0.057735, 0.001411, 0.002682
0.057752, 0.000153, 0.001410
0.057742, -0.001114, 0.000147
0.057703, -0.002386, -0.001110
0.057636, -0.003663, -0.002363
0.057541, -0.004941, -0.003612
0.057417, -0.006217, -0.004861
0.057265, -0.007490, -0.006110
0.057085, -0.008758, -0.007360
0.056877, -0.010021, -0.008611
0.056641, -0.011279, -0.009862
0.056377, -0.012532, -0.011113
0.056085, -0.013778, -0.012363
0.055766, -0.015018, -0.013614
0.055419, -0.016251, -0.014864
0.055045, -0.017476, -0.016114
0.054644, -0.018692, -0.017364
0.054216, -0.019899, -0.018615
0.053762, -0.021096, -0.019865
0.053281, -0.022283, -0.021115
0.052774, -0.023459, -0.022366
0.052241, -0.024623, -0.023616
0.051682, -0.025775, -0.024866
0.051098, -0.026915, -0.026117
0.050488, -0.028041, -0.027367
0.049854, -0.029154, -0.028617
0.049196, -0.030252, -0.029868
0.048513, -0.031335, -0.031118
0.047806, -0.032403, -0.032368
0.047076, -0.033455, -0.033619
0.046323, -0.034490, -0.034869
0.045547, -0.035509, -0.036119
0.044738, -0.036522, -0.037355
0.043916, -0.037507, -0.038603
0.043072, -0.038473, -0.039851
0.042206, -0.039421, -0.041099
0.041320, -0.040349, -0.042347
0.040414, -0.041257, -0.043594
0.039487, -0.042144, -0.044842
0.038541, -0.043011, -0.046090
0.038061, -0.043437, -0.046714
0.037576, -0.043857, -0.047338
0.037086, -0.044272, -0.047962
0.036592, -0.044681, -0.048586
