x, y, z
0.027713, -0.028037, -0.044763
0.027885, -0.027866, -0.044074
0.028057, -0.027693, -0.043385
0.028228, -0.027519, -0.042697
0.028398, -0.027343, -0.042009
0.028739, -0.026984, -0.040636
0.029080, -0.026617, -0.039268
0.029420, -0.026241, -0.037903
0.029759, -0.025855, -0.036543
0.030097, -0.025461, -0.035186
0.030434, -0.025058, -0.033833
0.030769, -0.024644, -0.032485
0.031103, -0.024222, -0.031141
0.031435, -0.023789, -0.029801
0.031766, -0.023346, -0.028466
0.032094, -0.022893, -0.027135
0.032420, -0.022429, -0.025809
0.032743, -0.021955, -0.024488
0.033064, -0.021468, -0.023173
0.033382, -0.020970, -0.021863
0.033697, -0.020459, -0.020558
0.034009, -0.019936, -0.019259
0.034318, -0.019400, -0.017967
0.034623, -0.018850, -0.016681
0.034925, -0.018285, -0.015403
0.035222, -0.017706, -0.014131
0.035514, -0.017113, -0.012866
0.035801, -0.016505, -0.011608
0.036081, -0.015882, -0.010357
0.036356, -0.015244, -0.009114
0.036623, -0.014589, -0.007879
0.036884, -0.013917, -0.006653
0.037137, -0.013226, -0.005436
0.037382, -0.012517, -0.004228
0.037618, -0.011789, -0.003031
0.037844, -0.011044, -0.001842
0.038057, -0.010283, -0.000660
0.038259, -0.009507, 0.000514
0.038446, -0.008717, 0.001681
0.038621, -0.007909, 0.002840
0.038781, -0.007078, 0.003985
0.038929, -0.006218, 0.005113
0.039061, -0.005324, 0.006221
0.039177, -0.004389, 0.007305
0.039274, -0.003414, 0.008364
0.039349, -0.002399, 0.009398
0.039399, -0.001341, 0.010406
0.039421, -0.000234, 0.011383
0.039411, 0.000929, 0.012323
0.039363, 0.002158, 0.013221
0.039322, 0.002810, 0.013645
0.039266, 0.003500, 0.014043
0.039193, 0.004247, 0.014404
0.039093, 0.005083, 0.014706
0.038988, 0.005833, 0.014894
0.038927, 0.006229, 0.014973
0.038855, 0.006664, 0.015026
0.038809, 0.006924, 0.015025
0.038780, 0.007084, 0.015005
0.038762, 0.007184, 0.014981
0.038733, 0.007340, 0.014921
0.038684, 0.007595, 0.014711
0.038673, 0.007651, 0.014632
0.038658, 0.007722, 0.014500
0.038642, 0.007805, 0.014277
0.038628, 0.007874, 0.013892
0.038626, 0.007880, 0.013550
0.038649, 0.007771, 0.012945
0.038696, 0.007529, 0.012258
0.038747, 0.007262, 0.011588
0.038801, 0.006972, 0.010932
0.038856, 0.006656, 0.010293
0.038967, 0.005973, 0.009048
0.039069, 0.005264, 0.007819
0.039161, 0.004533, 0.006603
0.039240, 0.003782, 0.005399
0.039307, 0.003014, 0.004204
0.039359, 0.002232, 0.003019
0.039396, 0.001439, 0.001840
0.039417, 0.000636, 0.000666
0.039422, -0.000173, -0.000503
0.039410, -0.000986, -0.001670
0.039381, -0.001801, -0.002835
0.039335, -0.002617, -0.003999
0.039272, -0.003431, -0.005164
0.039193, -0.004243, -0.006329
0.039097, -0.005052, -0.007494
0.038984, -0.005859, -0.008660
0.038855, -0.006664, -0.009826
0.038709, -0.007465, -0.010991
0.038546, -0.008264, -0.012157
0.038367, -0.009060, -0.013322
0.038171, -0.009851, -0.014487
0.037959, -0.010639, -0.015652
0.037731, -0.011422, -0.016818
0.037487, -0.012199, -0.017983
0.037227, -0.012972, -0.019148
0.036950, -0.013739, -0.020314
0.036658, -0.014500, -0.021479
0.036351, -0.015255, -0.022644
0.036027, -0.016004, -0.023810
0.035689, -0.016745, -0.024975
0.035335, -0.017480, -0.026140
0.034966, -0.018207, -0.027306
0.034582, -0.018926, -0.028471
0.034183, -0.019637, -0.029636
0.033770, -0.020340, -0.030802
0.033342, -0.021034, -0.031967
0.032900, -0.021719, -0.033133
0.032435, -0.022407, -0.034289
0.031964, -0.023074, -0.035452
0.031478, -0.023732, -0.036616
0.030979, -0.024380, -0.037780
0.030467, -0.025018, -0.038944
0.029941, -0.025644, -0.040108
0.029403, -0.026260, -0.041271
0.028852, -0.026864, -0.042435
0.028572, -0.027162, -0.043017
0.028289, -0.027456, -0.043599
0.028002, -0.027748, -0.044181
0.027713, -0.028037, -0.044763
