x, y, z
0.081700, -0.063669, -0.031265
0.082072, -0.063189, -0.030679
0.082441, -0.062707, -0.030094
0.082807, -0.062223, -0.029509
0.083171, -0.061736, -0.028926
0.083891, -0.060753, -0.027765
0.084603, -0.059758, -0.026611
0.085305, -0.058751, -0.025465
0.085998, -0.057732, -0.024325
0.086681, -0.056701, -0.023193
0.087354, -0.055659, -0.022069
0.088017, -0.054605, -0.020952
0.088669, -0.053539, -0.019843
0.089311, -0.052461, -0.018742
0.089943, -0.051371, -0.017649
0.090563, -0.050270, -0.016564
0.091172, -0.049156, -0.015488
0.091770, -0.048031, -0.014421
0.092357, -0.046892, -0.013364
0.092932, -0.045741, -0.012317
0.093496, -0.044578, -0.011280
0.094047, -0.043402, -0.010254
0.094587, -0.042213, -0.009240
0.095114, -0.041011, -0.008238
0.095630, -0.039795, -0.007249
0.096132, -0.038566, -0.006272
0.096621, -0.037323, -0.005308
0.097097, -0.036067, -0.004357
0.097559, -0.034798, -0.003419
0.098007, -0.033515, -0.002494
0.098441, -0.032218, -0.001585
0.098861, -0.030907, -0.000691
0.099266, -0.029580, 0.000185
0.099656, -0.028238, 0.001044
0.100030, -0.026881, 0.001885
0.100389, -0.025509, 0.002710
0.100731, -0.024125, 0.003521
0.101055, -0.022729, 0.004319
0.101361, -0.021321, 0.005105
0.101650, -0.019899, 0.005874
0.101921, -0.018460, 0.006619
0.102175, -0.016999, 0.007334
0.102411, -0.015513, 0.008011
0.102629, -0.013997, 0.008643
0.102828, -0.012452, 0.009230
0.103006, -0.010877, 0.009771
0.103163, -0.009272, 0.010265
0.103298, -0.007631, 0.010702
0.103408, -0.005948, 0.011072
0.103493, -0.004218, 0.011364
0.103526, -0.003326, 0.011464
0.103551, -0.002405, 0.011517
0.103569, -0.001445, 0.011503
0.103578, -0.000420, 0.011380
0.103578, 0.000459, 0.011182
0.103575, 0.000913, 0.011058
0.103570, 0.001396, 0.010885
0.103566, 0.001667, 0.010748
0.103563, 0.001824, 0.010643
0.103561, 0.001918, 0.010566
0.103559, 0.002050, 0.010422
0.103556, 0.002210, 0.010071
0.103555, 0.002227, 0.009960
0.103555, 0.002235, 0.009787
0.103556, 0.002206, 0.009512
0.103558, 0.002081, 0.009079
0.103562, 0.001911, 0.008723
0.103569, 0.001483, 0.008156
0.103576, 0.000874, 0.007575
0.103579, 0.000248, 0.007022
0.103578, -0.000395, 0.006498
0.103574, -0.001056, 0.006005
0.103551, -0.002412, 0.005077
0.103510, -0.003786, 0.004178
0.103450, -0.005173, 0.003303
0.103371, -0.006571, 0.002450
0.103271, -0.007979, 0.001615
0.103152, -0.009395, 0.000796
0.103013, -0.010817, -0.000011
0.102853, -0.012242, -0.000808
0.102673, -0.013669, -0.001597
0.102473, -0.015097, -0.002381
0.102253, -0.016523, -0.003162
0.102012, -0.017947, -0.003942
0.101752, -0.019367, -0.004723
0.101473, -0.020783, -0.005504
0.101173, -0.022195, -0.006286
0.100854, -0.023602, -0.007069
0.100516, -0.025004, -0.007851
0.100158, -0.026402, -0.008634
0.099780, -0.027794, -0.009415
0.099384, -0.029182, -0.010197
0.098967, -0.030563, -0.010979
0.098532, -0.031939, -0.011761
0.098077, -0.033309, -0.012542
0.097604, -0.034672, -0.013324
0.097111, -0.036028, -0.014106
0.096600, -0.037378, -0.014888
0.096070, -0.038720, -0.015670
0.095521, -0.040054, -0.016452
0.094954, -0.041381, -0.017234
0.094368, -0.042700, -0.018016
0.093764, -0.044010, -0.018797
0.093142, -0.045312, -0.019579
0.092502, -0.046605, -0.020361
0.091844, -0.047890, -0.021143
0.091168, -0.049164, -0.021925
0.090474, -0.050430, -0.022707
0.089762, -0.051685, -0.023488
0.089029, -0.052939, -0.024253
0.088282, -0.054176, -0.025032
0.087517, -0.055402, -0.025811
0.086736, -0.056617, -0.026591
0.085938, -0.057821, -0.027370
0.085123, -0.059014, -0.028149
0.084292, -0.060196, -0.028928
0.083444, -0.061365, -0.029707
0.083014, -0.061946, -0.030096
0.082580, -0.062523, -0.030486
0.082142, -0.063097, -0.030875
0.081700, -0.063669, -0.031265
