x, y, z
0.112967, -0.066476, -0.021027
0.113235, -0.066019, -0.020605
0.113501, -0.065561, -0.020182
0.113765, -0.065102, -0.019760
0.114027, -0.064641, -0.019339
0.114548, -0.063715, -0.018502
0.115062, -0.062781, -0.017671
0.115570, -0.061841, -0.016846
0.116072, -0.060894, -0.016027
0.116567, -0.059941, -0.015214
0.117055, -0.058981, -0.014408
0.117538, -0.058014, -0.013608
0.118013, -0.057040, -0.012815
0.118482, -0.056060, -0.012028
0.118944, -0.055073, -0.011249
0.119399, -0.054079, -0.010476
0.119847, -0.053078, -0.009711
0.120289, -0.052071, -0.008953
0.120723, -0.051055, -0.008204
0.121150, -0.050033, -0.007463
0.121570, -0.049003, -0.006731
0.121983, -0.047966, -0.006008
0.122389, -0.046921, -0.005294
0.122788, -0.045868, -0.004592
0.123179, -0.044807, -0.003900
0.123563, -0.043738, -0.003218
0.123939, -0.042660, -0.002547
0.124307, -0.041575, -0.001888
0.124667, -0.040481, -0.001239
0.125020, -0.039380, -0.000601
0.125364, -0.038269, 0.000024
0.125700, -0.037150, 0.000635
0.126029, -0.036021, 0.001232
0.126349, -0.034882, 0.001813
0.126660, -0.033733, 0.002380
0.126963, -0.032576, 0.002934
0.127256, -0.031411, 0.003476
0.127540, -0.030238, 0.004006
0.127814, -0.029057, 0.004526
0.128078, -0.027868, 0.005032
0.128334, -0.026667, 0.005518
0.128580, -0.025452, 0.005979
0.128818, -0.024219, 0.006407
0.129047, -0.022967, 0.006797
0.129267, -0.021695, 0.007149
0.129477, -0.020404, 0.007464
0.129677, -0.019091, 0.007737
0.129867, -0.017754, 0.007963
0.130047, -0.016389, 0.008132
0.130215, -0.014991, 0.008235
0.130296, -0.014274, 0.008248
0.130374, -0.013537, 0.008221
0.130451, -0.012773, 0.008137
0.130528, -0.011966, 0.007962
0.130589, -0.011281, 0.007738
0.130619, -0.010928, 0.007604
0.130649, -0.010556, 0.007429
0.130666, -0.010350, 0.007299
0.130675, -0.010232, 0.007203
0.130680, -0.010164, 0.007135
0.130688, -0.010069, 0.007009
0.130696, -0.009968, 0.006717
0.130696, -0.009962, 0.006627
0.130695, -0.009969, 0.006487
0.130692, -0.010013, 0.006270
0.130682, -0.010145, 0.005933
0.130669, -0.010308, 0.005660
0.130638, -0.010691, 0.005239
0.130594, -0.011220, 0.004820
0.130546, -0.011761, 0.004425
0.130496, -0.012312, 0.004054
0.130441, -0.012876, 0.003709
0.130323, -0.014025, 0.003069
0.130193, -0.015185, 0.002453
0.130051, -0.016353, 0.001858
0.129898, -0.017528, 0.001281
0.129733, -0.018709, 0.000719
0.129557, -0.019894, 0.000170
0.129369, -0.021083, -0.000367
0.129169, -0.022273, -0.000897
0.128958, -0.023465, -0.001420
0.128735, -0.024657, -0.001939
0.128501, -0.025848, -0.002455
0.128256, -0.027037, -0.002971
0.128000, -0.028224, -0.003487
0.127734, -0.029407, -0.004003
0.127456, -0.030589, -0.004521
0.127167, -0.031767, -0.005038
0.126868, -0.032942, -0.005555
0.126558, -0.034115, -0.006073
0.126236, -0.035285, -0.006590
0.125904, -0.036452, -0.007106
0.125562, -0.037616, -0.007623
0.125208, -0.038777, -0.008140
0.124844, -0.039935, -0.008657
0.124469, -0.041088, -0.009174
0.124083, -0.042239, -0.009691
0.123687, -0.043386, -0.010208
0.123280, -0.044529, -0.010725
0.122862, -0.045668, -0.011242
0.122434, -0.046803, -0.011758
0.121996, -0.047935, -0.012275
0.121547, -0.049062, -0.012792
0.121087, -0.050185, -0.013309
0.120618, -0.051304, -0.013826
0.120138, -0.052418, -0.014343
0.119647, -0.053528, -0.014860
0.119147, -0.054633, -0.015377
0.118636, -0.055734, -0.015894
0.118112, -0.056836, -0.016397
0.117580, -0.057928, -0.016911
0.117038, -0.059014, -0.017426
0.116487, -0.060096, -0.017940
0.115925, -0.061173, -0.018455
0.115353, -0.062245, -0.018969
0.114771, -0.063311, -0.019484
0.114180, -0.064371, -0.019998
0.113880, -0.064900, -0.020256
0.113578, -0.065426, -0.020513
0.113274, -0.065952, -0.020770
0.112967, -0.066476, -0.021027
