x, y, z
0.116448, -0.066565, -0.019997
0.116703, -0.066116, -0.019592
0.116956, -0.065667, -0.019187
0.117209, -0.065216, -0.018783
0.117459, -0.064763, -0.018379
0.117956, -0.063854, -0.017577
0.118447, -0.062939, -0.016781
0.118932, -0.062017, -0.015991
0.119411, -0.061089, -0.015207
0.119884, -0.060155, -0.014429
0.120351, -0.059215, -0.013657
0.120812, -0.058269, -0.012891
0.121267, -0.057316, -0.012131
0.121716, -0.056357, -0.011379
0.122158, -0.055392, -0.010633
0.122594, -0.054420, -0.009894
0.123024, -0.053442, -0.009161
0.123447, -0.052458, -0.008436
0.123863, -0.051466, -0.007720
0.124273, -0.050468, -0.007012
0.124677, -0.049463, -0.006312
0.125074, -0.048451, -0.005621
0.125464, -0.047432, -0.004939
0.125847, -0.046405, -0.004268
0.126224, -0.045370, -0.003607
0.126594, -0.044328, -0.002956
0.126956, -0.043279, -0.002316
0.127312, -0.042222, -0.001686
0.127660, -0.041157, -0.001067
0.128001, -0.040084, -0.000459
0.128334, -0.039004, 0.000136
0.128660, -0.037914, 0.000719
0.128979, -0.036816, 0.001287
0.129290, -0.035709, 0.001840
0.129593, -0.034592, 0.002380
0.129888, -0.033468, 0.002906
0.130174, -0.032335, 0.003421
0.130452, -0.031195, 0.003925
0.130721, -0.030049, 0.004419
0.130981, -0.028894, 0.004899
0.131233, -0.027727, 0.005359
0.131477, -0.026548, 0.005795
0.131713, -0.025352, 0.006199
0.131941, -0.024137, 0.006567
0.132160, -0.022904, 0.006897
0.132371, -0.021652, 0.007191
0.132573, -0.020379, 0.007445
0.132766, -0.019084, 0.007652
0.132949, -0.017762, 0.007805
0.133123, -0.016409, 0.007893
0.133207, -0.015715, 0.007900
0.133289, -0.015002, 0.007868
0.133370, -0.014264, 0.007780
0.133451, -0.013485, 0.007604
0.133516, -0.012823, 0.007381
0.133548, -0.012483, 0.007249
0.133581, -0.012124, 0.007076
0.133599, -0.011926, 0.006949
0.133609, -0.011813, 0.006855
0.133615, -0.011747, 0.006788
0.133623, -0.011656, 0.006666
0.133631, -0.011561, 0.006382
0.133631, -0.011556, 0.006294
0.133631, -0.011564, 0.006159
0.133627, -0.011608, 0.005949
0.133616, -0.011739, 0.005624
0.133601, -0.011899, 0.005362
0.133568, -0.012273, 0.004957
0.133519, -0.012788, 0.004555
0.133468, -0.013315, 0.004177
0.133413, -0.013851, 0.003822
0.133355, -0.014399, 0.003493
0.133230, -0.015516, 0.002882
0.133094, -0.016643, 0.002296
0.132947, -0.017778, 0.001729
0.132789, -0.018919, 0.001179
0.132621, -0.020066, 0.000645
0.132441, -0.021217, 0.000124
0.132251, -0.022372, -0.000387
0.132051, -0.023528, -0.000890
0.131839, -0.024685, -0.001387
0.131617, -0.025842, -0.001879
0.131385, -0.026999, -0.002369
0.131142, -0.028153, -0.002859
0.130890, -0.029306, -0.003348
0.130627, -0.030455, -0.003839
0.130354, -0.031603, -0.004329
0.130071, -0.032747, -0.004821
0.129778, -0.033889, -0.005312
0.129476, -0.035029, -0.005803
0.129163, -0.036166, -0.006293
0.128840, -0.037300, -0.006784
0.128507, -0.038431, -0.007275
0.128164, -0.039560, -0.007765
0.127811, -0.040685, -0.008256
0.127448, -0.041807, -0.008746
0.127076, -0.042926, -0.009237
0.126694, -0.044041, -0.009728
0.126302, -0.045153, -0.010218
0.125900, -0.046262, -0.010709
0.125488, -0.047367, -0.011200
0.125067, -0.048468, -0.011690
0.124636, -0.049566, -0.012181
0.124195, -0.050660, -0.012672
0.123745, -0.051750, -0.013162
0.123285, -0.052836, -0.013653
0.122816, -0.053918, -0.014144
0.122337, -0.054995, -0.014634
0.121849, -0.056069, -0.015125
0.121349, -0.057144, -0.015602
0.120841, -0.058209, -0.016090
0.120324, -0.059270, -0.016578
0.119798, -0.060327, -0.017067
0.119263, -0.061379, -0.017555
0.118718, -0.062426, -0.018044
0.118164, -0.063468, -0.018532
0.117601, -0.064505, -0.019020
0.117316, -0.065022, -0.019264
0.117029, -0.065538, -0.019509
0.116739, -0.066052, -0.019753
0.116448, -0.066565, -0.019997
