x, y, z
0.064694, -0.060102, -0.037757
0.065108, -0.059653, -0.037079
0.065518, -0.059202, -0.036401
0.065926, -0.058748, -0.035725
0.066332, -0.058290, -0.035049
0.067135, -0.057362, -0.033703
0.067929, -0.056420, -0.032366
0.068713, -0.055463, -0.031036
0.069486, -0.054490, -0.029713
0.070249, -0.053503, -0.028398
0.071001, -0.052501, -0.027090
0.071742, -0.051484, -0.025790
0.072472, -0.050451, -0.024499
0.073190, -0.049404, -0.023215
0.073896, -0.048341, -0.021941
0.074590, -0.047264, -0.020675
0.075271, -0.046171, -0.019417
0.075939, -0.045064, -0.018168
0.076596, -0.043939, -0.016931
0.077238, -0.042800, -0.015704
0.077867, -0.041644, -0.014487
0.078482, -0.040473, -0.013281
0.079084, -0.039285, -0.012088
0.079671, -0.038080, -0.010907
0.080244, -0.036858, -0.009739
0.080801, -0.035619, -0.008585
0.081343, -0.034363, -0.007443
0.081869, -0.033091, -0.006315
0.082378, -0.031802, -0.005200
0.082871, -0.030496, -0.004099
0.083346, -0.029173, -0.003014
0.083803, -0.027831, -0.001945
0.084243, -0.026470, -0.000894
0.084664, -0.025090, 0.000138
0.085066, -0.023692, 0.001153
0.085448, -0.022276, 0.002151
0.085808, -0.020844, 0.003134
0.086147, -0.019398, 0.004104
0.086463, -0.017937, 0.005062
0.086756, -0.016459, 0.006001
0.087027, -0.014960, 0.006917
0.087276, -0.013435, 0.007800
0.087501, -0.011879, 0.008645
0.087702, -0.010288, 0.009444
0.087878, -0.008661, 0.010195
0.088026, -0.006999, 0.010900
0.088145, -0.005300, 0.011555
0.088232, -0.003559, 0.012151
0.088286, -0.001769, 0.012679
0.088304, 0.000078, 0.013125
0.088298, 0.001034, 0.013301
0.088281, 0.002023, 0.013429
0.088251, 0.003060, 0.013487
0.088205, 0.004174, 0.013432
0.088154, 0.005136, 0.013285
0.088124, 0.005634, 0.013186
0.088088, 0.006167, 0.013036
0.088066, 0.006470, 0.012909
0.088053, 0.006647, 0.012807
0.088045, 0.006753, 0.012731
0.088033, 0.006907, 0.012586
0.088017, 0.007105, 0.012219
0.088015, 0.007132, 0.012101
0.088014, 0.007153, 0.011915
0.088014, 0.007143, 0.011617
0.088023, 0.007041, 0.011140
0.088035, 0.006885, 0.010742
0.088066, 0.006468, 0.010098
0.088109, 0.005857, 0.009425
0.088149, 0.005224, 0.008781
0.088185, 0.004572, 0.008167
0.088218, 0.003897, 0.007584
0.088268, 0.002505, 0.006480
0.088297, 0.001091, 0.005406
0.088303, -0.000340, 0.004357
0.088286, -0.001786, 0.003330
0.088244, -0.003246, 0.002322
0.088178, -0.004715, 0.001330
0.088086, -0.006192, 0.000351
0.087970, -0.007674, -0.000618
0.087827, -0.009159, -0.001579
0.087660, -0.010645, -0.002535
0.087467, -0.012130, -0.003487
0.087248, -0.013613, -0.004438
0.087005, -0.015091, -0.005390
0.086736, -0.016565, -0.006343
0.086443, -0.018033, -0.007296
0.086125, -0.019496, -0.008250
0.085782, -0.020953, -0.009204
0.085414, -0.022404, -0.010158
0.085022, -0.023849, -0.011111
0.084606, -0.025287, -0.012064
0.084165, -0.026718, -0.013017
0.083699, -0.028142, -0.013970
0.083210, -0.029557, -0.014923
0.082697, -0.030964, -0.015877
0.082160, -0.032361, -0.016830
0.081600, -0.033750, -0.017783
0.081016, -0.035129, -0.018736
0.080408, -0.036497, -0.019690
0.079778, -0.037855, -0.020643
0.079125, -0.039203, -0.021596
0.078448, -0.040539, -0.022549
0.077750, -0.041863, -0.023502
0.077029, -0.043175, -0.024456
0.076286, -0.044475, -0.025409
0.075521, -0.045762, -0.026362
0.074734, -0.047036, -0.027315
0.073925, -0.048297, -0.028268
0.073089, -0.049553, -0.029204
0.072237, -0.050787, -0.030154
0.071365, -0.052006, -0.031105
0.070471, -0.053210, -0.032055
0.069558, -0.054399, -0.033005
0.068624, -0.055572, -0.033956
0.067670, -0.056730, -0.034906
0.066698, -0.057870, -0.035856
0.066204, -0.058435, -0.036331
0.065705, -0.058995, -0.036807
0.065202, -0.059550, -0.037282
0.064694, -0.060102, -0.037757
