x, y, z
0.099055, -0.065686, -0.025338
0.099370, -0.065207, -0.024844
0.099684, -0.064727, -0.024350
0.099995, -0.064245, -0.023857
0.100304, -0.063761, -0.023365
0.100917, -0.062787, -0.022386
0.101522, -0.061803, -0.021414
0.102120, -0.060811, -0.020449
0.102710, -0.059810, -0.019490
0.103291, -0.058800, -0.018538
0.103864, -0.057781, -0.017593
0.104429, -0.056754, -0.016655
0.104986, -0.055718, -0.015724
0.105534, -0.054672, -0.014801
0.106073, -0.053618, -0.013885
0.106604, -0.052556, -0.012978
0.107125, -0.051484, -0.012077
0.107638, -0.050403, -0.011185
0.108142, -0.049312, -0.010303
0.108637, -0.048213, -0.009430
0.109122, -0.047104, -0.008566
0.109599, -0.045985, -0.007712
0.110065, -0.044856, -0.006869
0.110523, -0.043717, -0.006038
0.110971, -0.042567, -0.005218
0.111409, -0.041408, -0.004410
0.111836, -0.040238, -0.003614
0.112254, -0.039058, -0.002830
0.112661, -0.037867, -0.002057
0.113058, -0.036667, -0.001297
0.113443, -0.035455, -0.000551
0.113818, -0.034232, 0.000180
0.114183, -0.032997, 0.000895
0.114536, -0.031750, 0.001593
0.114877, -0.030491, 0.002276
0.115207, -0.029221, 0.002944
0.115524, -0.027941, 0.003599
0.115828, -0.026651, 0.004241
0.116119, -0.025352, 0.004872
0.116398, -0.024043, 0.005488
0.116663, -0.022719, 0.006082
0.116916, -0.021377, 0.006647
0.117157, -0.020015, 0.007177
0.117386, -0.018630, 0.007667
0.117601, -0.017220, 0.008114
0.117802, -0.015786, 0.008519
0.117988, -0.014328, 0.008880
0.118159, -0.012839, 0.009188
0.118315, -0.011318, 0.009434
0.118454, -0.009756, 0.009608
0.118517, -0.008954, 0.009652
0.118576, -0.008128, 0.009654
0.118632, -0.007269, 0.009592
0.118685, -0.006359, 0.009430
0.118724, -0.005582, 0.009208
0.118742, -0.005182, 0.009074
0.118759, -0.004758, 0.008894
0.118769, -0.004522, 0.008758
0.118774, -0.004387, 0.008656
0.118777, -0.004307, 0.008582
0.118781, -0.004195, 0.008446
0.118785, -0.004070, 0.008124
0.118785, -0.004060, 0.008024
0.118785, -0.004062, 0.007868
0.118784, -0.004102, 0.007623
0.118779, -0.004236, 0.007241
0.118773, -0.004407, 0.006931
0.118757, -0.004818, 0.006444
0.118732, -0.005393, 0.005954
0.118704, -0.005981, 0.005491
0.118672, -0.006583, 0.005053
0.118636, -0.007199, 0.004645
0.118553, -0.008460, 0.003882
0.118456, -0.009733, 0.003146
0.118343, -0.011016, 0.002432
0.118216, -0.012308, 0.001739
0.118073, -0.013608, 0.001062
0.117915, -0.014914, 0.000400
0.117742, -0.016223, -0.000251
0.117554, -0.017535, -0.000893
0.117351, -0.018849, -0.001527
0.117132, -0.020162, -0.002157
0.116899, -0.021475, -0.002784
0.116650, -0.022785, -0.003410
0.116387, -0.024092, -0.004036
0.116110, -0.025396, -0.004664
0.115818, -0.026696, -0.005291
0.115511, -0.027993, -0.005920
0.115190, -0.029287, -0.006548
0.114854, -0.030576, -0.007176
0.114504, -0.031862, -0.007803
0.114140, -0.033144, -0.008431
0.113761, -0.034422, -0.009059
0.113368, -0.035696, -0.009686
0.112960, -0.036965, -0.010314
0.112539, -0.038229, -0.010941
0.112103, -0.039489, -0.011569
0.111653, -0.040743, -0.012197
0.111189, -0.041992, -0.012824
0.110712, -0.043237, -0.013452
0.110220, -0.044475, -0.014080
0.109714, -0.045709, -0.014707
0.109195, -0.046936, -0.015335
0.108661, -0.048157, -0.015962
0.108115, -0.049373, -0.016590
0.107554, -0.050582, -0.017218
0.106980, -0.051785, -0.017845
0.106393, -0.052981, -0.018473
0.105792, -0.054171, -0.019101
0.105174, -0.055361, -0.019713
0.104546, -0.056538, -0.020338
0.103905, -0.057708, -0.020963
0.103251, -0.058871, -0.021588
0.102583, -0.060026, -0.022213
0.101903, -0.061174, -0.022838
0.101210, -0.062314, -0.023463
0.100504, -0.063446, -0.024088
0.100146, -0.064009, -0.024400
0.099786, -0.064570, -0.024713
0.099422, -0.065129, -0.025025
0.099055, -0.065686, -0.025338
