x, y, z
0.034629, -0.042340, -0.048895
0.034962, -0.042065, -0.048103
0.035293, -0.041788, -0.047311
0.035623, -0.041507, -0.046519
0.035951, -0.041223, -0.045729
0.036604, -0.040645, -0.044153
0.037253, -0.040051, -0.042582
0.037897, -0.039441, -0.041018
0.038536, -0.038817, -0.039460
0.039169, -0.038178, -0.037908
0.039797, -0.037524, -0.036362
0.040418, -0.036854, -0.034823
0.041033, -0.036168, -0.033290
0.041641, -0.035466, -0.031763
0.042242, -0.034749, -0.030244
0.042835, -0.034015, -0.028731
0.043420, -0.033265, -0.027226
0.043997, -0.032498, -0.025727
0.044566, -0.031713, -0.024238
0.045126, -0.030911, -0.022757
0.045677, -0.030091, -0.021284
0.046218, -0.029253, -0.019820
0.046749, -0.028396, -0.018366
0.047271, -0.027519, -0.016922
0.047781, -0.026623, -0.015489
0.048280, -0.025707, -0.014066
0.048767, -0.024771, -0.012654
0.049241, -0.023815, -0.011252
0.049701, -0.022839, -0.009861
0.050147, -0.021843, -0.008482
0.050578, -0.020826, -0.007115
0.050994, -0.019786, -0.005761
0.051393, -0.018723, -0.004422
0.051776, -0.017636, -0.003097
0.052141, -0.016526, -0.001787
0.052486, -0.015395, -0.000490
0.052811, -0.014243, 0.000794
0.053112, -0.013073, 0.002069
0.053390, -0.011886, 0.003333
0.053645, -0.010678, 0.004583
0.053876, -0.009442, 0.005813
0.054083, -0.008174, 0.007018
0.054265, -0.006866, 0.008191
0.054419, -0.005514, 0.009327
0.054542, -0.004116, 0.010425
0.054632, -0.002674, 0.011486
0.054685, -0.001186, 0.012507
0.054696, 0.000355, 0.013481
0.054662, 0.001958, 0.014399
0.054577, 0.003632, 0.015252
0.054511, 0.004509, 0.015640
0.054428, 0.005428, 0.015990
0.054321, 0.006408, 0.016283
0.054183, 0.007486, 0.016485
0.054043, 0.008435, 0.016565
0.053963, 0.008933, 0.016584
0.053871, 0.009474, 0.016562
0.053814, 0.009790, 0.016509
0.053779, 0.009981, 0.016452
0.053757, 0.010098, 0.016403
0.053723, 0.010277, 0.016298
0.053671, 0.010547, 0.015991
0.053661, 0.010600, 0.015884
0.053648, 0.010662, 0.015709
0.053637, 0.010719, 0.015420
0.053635, 0.010730, 0.014937
0.053647, 0.010671, 0.014519
0.053696, 0.010421, 0.013803
0.053777, 0.009993, 0.013014
0.053860, 0.009538, 0.012250
0.053943, 0.009057, 0.011508
0.054026, 0.008546, 0.010793
0.054185, 0.007470, 0.009411
0.054326, 0.006363, 0.008053
0.054447, 0.005233, 0.006715
0.054545, 0.004080, 0.005394
0.054620, 0.002908, 0.004090
0.054671, 0.001720, 0.002798
0.054695, 0.000521, 0.001517
0.054693, -0.000689, 0.000243
0.054664, -0.001904, -0.001024
0.054608, -0.003124, -0.002286
0.054525, -0.004345, -0.003546
0.054414, -0.005565, -0.004806
0.054276, -0.006781, -0.006065
0.054110, -0.007993, -0.007326
0.053918, -0.009201, -0.008587
0.053699, -0.010403, -0.009848
0.053453, -0.011601, -0.011109
0.053180, -0.012793, -0.012370
0.052881, -0.013979, -0.013631
0.052555, -0.015158, -0.014891
0.052203, -0.016329, -0.016152
0.051825, -0.017492, -0.017413
0.051421, -0.018647, -0.018673
0.050991, -0.019792, -0.019934
0.050536, -0.020927, -0.021195
0.050055, -0.022052, -0.022455
0.049550, -0.023165, -0.023716
0.049020, -0.024267, -0.024977
0.048465, -0.025357, -0.026238
0.047886, -0.026435, -0.027498
0.047283, -0.027499, -0.028759
0.046656, -0.028549, -0.030020
0.046006, -0.029585, -0.031280
0.045333, -0.030606, -0.032541
0.044637, -0.031612, -0.033802
0.043919, -0.032602, -0.035063
0.043179, -0.033576, -0.036323
0.042408, -0.034545, -0.037570
0.041623, -0.035487, -0.038828
0.040818, -0.036411, -0.040087
0.039992, -0.037316, -0.041345
0.039145, -0.038203, -0.042603
0.038280, -0.039070, -0.043862
0.037395, -0.039918, -0.045120
0.036491, -0.040746, -0.046379
0.036032, -0.041152, -0.047008
0.035569, -0.041554, -0.047637
0.035101, -0.041949, -0.048266
0.034629, -0.042340, -0.048895
