x, y, z
0.137444, -0.065981, -0.014002
0.137623, -0.065608, -0.013706
0.137800, -0.065233, -0.013410
0.137977, -0.064858, -0.013114
0.138153, -0.064482, -0.012819
0.138503, -0.063728, -0.012233
0.138849, -0.062970, -0.011652
0.139192, -0.062208, -0.011075
0.139532, -0.061442, -0.010503
0.139868, -0.060673, -0.009936
0.140201, -0.059901, -0.009373
0.140530, -0.059124, -0.008816
0.140855, -0.058344, -0.008263
0.141178, -0.057560, -0.007716
0.141496, -0.056773, -0.007174
0.141811, -0.055981, -0.006638
0.142123, -0.055186, -0.006107
0.142430, -0.054387, -0.005581
0.142734, -0.053583, -0.005063
0.143035, -0.052776, -0.004551
0.143332, -0.051964, -0.004046
0.143625, -0.051148, -0.003547
0.143915, -0.050327, -0.003057
0.144201, -0.049502, -0.002574
0.144483, -0.048671, -0.002099
0.144762, -0.047836, -0.001633
0.145037, -0.046996, -0.001175
0.145308, -0.046152, -0.000725
0.145575, -0.045302, -0.000284
0.145838, -0.044448, 0.000149
0.146097, -0.043588, 0.000571
0.146353, -0.042722, 0.000984
0.146604, -0.041851, 0.001385
0.146852, -0.040974, 0.001774
0.147095, -0.040091, 0.002153
0.147335, -0.039202, 0.002520
0.147570, -0.038308, 0.002879
0.147800, -0.037410, 0.003229
0.148026, -0.036507, 0.003571
0.148247, -0.035598, 0.003903
0.148464, -0.034682, 0.004219
0.148677, -0.033757, 0.004515
0.148886, -0.032820, 0.004786
0.149092, -0.031871, 0.005028
0.149295, -0.030908, 0.005241
0.149494, -0.029933, 0.005425
0.149688, -0.028944, 0.005577
0.149879, -0.027939, 0.005692
0.150066, -0.026915, 0.005764
0.150250, -0.025870, 0.005786
0.150341, -0.025335, 0.005766
0.150432, -0.024787, 0.005717
0.150525, -0.024222, 0.005623
0.150619, -0.023627, 0.005459
0.150697, -0.023126, 0.005263
0.150736, -0.022868, 0.005149
0.150777, -0.022598, 0.005002
0.150799, -0.022449, 0.004897
0.150811, -0.022366, 0.004820
0.150819, -0.022317, 0.004766
0.150828, -0.022251, 0.004667
0.150838, -0.022188, 0.004444
0.150838, -0.022187, 0.004376
0.150836, -0.022198, 0.004272
0.150830, -0.022239, 0.004110
0.150814, -0.022351, 0.003862
0.150794, -0.022483, 0.003664
0.150749, -0.022785, 0.003363
0.150686, -0.023196, 0.003070
0.150621, -0.023614, 0.002795
0.150554, -0.024039, 0.002538
0.150484, -0.024473, 0.002302
0.150338, -0.025354, 0.001867
0.150186, -0.026242, 0.001452
0.150027, -0.027135, 0.001052
0.149862, -0.028033, 0.000665
0.149690, -0.028935, 0.000291
0.149512, -0.029839, -0.000073
0.149328, -0.030746, -0.000428
0.149139, -0.031654, -0.000778
0.148943, -0.032563, -0.001122
0.148741, -0.033472, -0.001464
0.148534, -0.034381, -0.001803
0.148321, -0.035289, -0.002141
0.148102, -0.036195, -0.002480
0.147878, -0.037099, -0.002820
0.147649, -0.038002, -0.003159
0.147414, -0.038904, -0.003499
0.147173, -0.039804, -0.003840
0.146927, -0.040703, -0.004179
0.146676, -0.041600, -0.004519
0.146419, -0.042496, -0.004859
0.146156, -0.043390, -0.005198
0.145888, -0.044282, -0.005538
0.145615, -0.045173, -0.005878
0.145336, -0.046062, -0.006217
0.145052, -0.046950, -0.006557
0.144762, -0.047835, -0.006897
0.144467, -0.048719, -0.007236
0.144167, -0.049601, -0.007576
0.143861, -0.050482, -0.007916
0.143550, -0.051360, -0.008255
0.143233, -0.052236, -0.008595
0.142911, -0.053111, -0.008935
0.142584, -0.053983, -0.009274
0.142251, -0.054854, -0.009614
0.141913, -0.055722, -0.009954
0.141570, -0.056588, -0.010293
0.141222, -0.057453, -0.010633
0.140866, -0.058319, -0.010962
0.140507, -0.059179, -0.011300
0.140142, -0.060038, -0.011638
0.139772, -0.060894, -0.011975
0.139397, -0.061748, -0.012313
0.139017, -0.062599, -0.012651
0.138631, -0.063448, -0.012989
0.138241, -0.064295, -0.013327
0.138043, -0.064718, -0.013496
0.137845, -0.065139, -0.013665
0.137645, -0.065561, -0.013834
0.137444, -0.065981, -0.014002
