x, y, z
0.130405, -0.066431, -0.015988
0.130610, -0.066027, -0.015655
0.130814, -0.065622, -0.015321
0.131017, -0.065216, -0.014989
0.131218, -0.064810, -0.014657
0.131618, -0.063993, -0.013996
0.132014, -0.063172, -0.013342
0.132406, -0.062347, -0.012692
0.132794, -0.061517, -0.012048
0.133177, -0.060683, -0.011408
0.133556, -0.059844, -0.010774
0.133930, -0.059001, -0.010146
0.134301, -0.058154, -0.009523
0.134666, -0.057302, -0.008906
0.135028, -0.056445, -0.008295
0.135385, -0.055584, -0.007689
0.135737, -0.054718, -0.007090
0.136085, -0.053847, -0.006497
0.136428, -0.052971, -0.005912
0.136767, -0.052090, -0.005333
0.137101, -0.051204, -0.004762
0.137430, -0.050313, -0.004198
0.137755, -0.049417, -0.003643
0.138075, -0.048515, -0.003096
0.138391, -0.047607, -0.002559
0.138702, -0.046694, -0.002031
0.139008, -0.045775, -0.001511
0.139309, -0.044850, -0.001001
0.139605, -0.043919, -0.000500
0.139896, -0.042983, -0.000009
0.140183, -0.042040, 0.000472
0.140464, -0.041091, 0.000941
0.140740, -0.040135, 0.001398
0.141011, -0.039172, 0.001842
0.141277, -0.038202, 0.002273
0.141537, -0.037225, 0.002694
0.141792, -0.036243, 0.003104
0.142041, -0.035255, 0.003505
0.142284, -0.034262, 0.003897
0.142521, -0.033262, 0.004277
0.142752, -0.032253, 0.004640
0.142979, -0.031234, 0.004981
0.143200, -0.030202, 0.005296
0.143417, -0.029156, 0.005578
0.143629, -0.028094, 0.005828
0.143835, -0.027017, 0.006046
0.144036, -0.025925, 0.006230
0.144232, -0.024814, 0.006373
0.144422, -0.023682, 0.006468
0.144607, -0.022525, 0.006508
0.144698, -0.021932, 0.006495
0.144789, -0.021325, 0.006449
0.144880, -0.020698, 0.006354
0.144972, -0.020037, 0.006182
0.145049, -0.019479, 0.005974
0.145087, -0.019192, 0.005851
0.145126, -0.018890, 0.005694
0.145148, -0.018724, 0.005579
0.145160, -0.018631, 0.005496
0.145167, -0.018576, 0.005437
0.145176, -0.018502, 0.005329
0.145186, -0.018428, 0.005083
0.145186, -0.018426, 0.005009
0.145185, -0.018437, 0.004893
0.145179, -0.018479, 0.004714
0.145164, -0.018600, 0.004439
0.145146, -0.018743, 0.004218
0.145103, -0.019073, 0.003881
0.145043, -0.019523, 0.003551
0.144980, -0.019982, 0.003241
0.144915, -0.020449, 0.002951
0.144847, -0.020925, 0.002683
0.144704, -0.021894, 0.002190
0.144552, -0.022871, 0.001717
0.144394, -0.023854, 0.001261
0.144227, -0.024842, 0.000821
0.144052, -0.025835, 0.000394
0.143870, -0.026831, -0.000022
0.143680, -0.027829, -0.000429
0.143483, -0.028829, -0.000829
0.143278, -0.029830, -0.001224
0.143066, -0.030830, -0.001615
0.142847, -0.031831, -0.002004
0.142621, -0.032829, -0.002392
0.142388, -0.033827, -0.002780
0.142148, -0.034822, -0.003169
0.141901, -0.035815, -0.003559
0.141647, -0.036807, -0.003949
0.141386, -0.037796, -0.004338
0.141118, -0.038784, -0.004728
0.140843, -0.039771, -0.005117
0.140562, -0.040755, -0.005507
0.140273, -0.041737, -0.005896
0.139978, -0.042717, -0.006285
0.139675, -0.043695, -0.006674
0.139366, -0.044671, -0.007064
0.139051, -0.045645, -0.007453
0.138728, -0.046616, -0.007842
0.138398, -0.047586, -0.008232
0.138062, -0.048553, -0.008621
0.137719, -0.049517, -0.009011
0.137369, -0.050479, -0.009400
0.137013, -0.051439, -0.009789
0.136650, -0.052396, -0.010179
0.136280, -0.053351, -0.010568
0.135903, -0.054302, -0.010957
0.135520, -0.055252, -0.011347
0.135131, -0.056198, -0.011736
0.134734, -0.057142, -0.012125
0.134329, -0.058088, -0.012502
0.133919, -0.059027, -0.012890
0.133503, -0.059963, -0.013277
0.133080, -0.060896, -0.013664
0.132650, -0.061826, -0.014052
0.132214, -0.062753, -0.014439
0.131771, -0.063677, -0.014826
0.131322, -0.064598, -0.015214
0.131096, -0.065058, -0.015407
0.130867, -0.065516, -0.015601
0.130637, -0.065974, -0.015795
0.130405, -0.066431, -0.015988
