x, y, z
0.092104, -0.065025, -0.027632
0.092442, -0.064543, -0.027102
0.092779, -0.064058, -0.026572
0.093113, -0.063572, -0.026043
0.093445, -0.063083, -0.025514
0.094102, -0.062098, -0.024463
0.094751, -0.061103, -0.023419
0.095392, -0.060097, -0.022382
0.096024, -0.059082, -0.021352
0.096647, -0.058057, -0.020329
0.097261, -0.057022, -0.019313
0.097867, -0.055977, -0.018305
0.098462, -0.054923, -0.017304
0.099049, -0.053858, -0.016310
0.099626, -0.052783, -0.015325
0.100193, -0.051698, -0.014347
0.100751, -0.050603, -0.013378
0.101298, -0.049498, -0.012417
0.101836, -0.048381, -0.011466
0.102364, -0.047255, -0.010525
0.102881, -0.046118, -0.009593
0.103388, -0.044970, -0.008671
0.103884, -0.043811, -0.007761
0.104370, -0.042640, -0.006863
0.104845, -0.041458, -0.005977
0.105310, -0.040264, -0.005103
0.105762, -0.039059, -0.004241
0.106204, -0.037843, -0.003392
0.106633, -0.036615, -0.002554
0.107051, -0.035376, -0.001730
0.107456, -0.034124, -0.000921
0.107850, -0.032860, -0.000126
0.108231, -0.031583, 0.000651
0.108599, -0.030292, 0.001412
0.108954, -0.028988, 0.002156
0.109296, -0.027672, 0.002885
0.109623, -0.026345, 0.003600
0.109936, -0.025007, 0.004302
0.110234, -0.023659, 0.004993
0.110517, -0.022300, 0.005668
0.110786, -0.020924, 0.006320
0.111040, -0.019530, 0.006942
0.111280, -0.018113, 0.007529
0.111505, -0.016670, 0.008072
0.111715, -0.015201, 0.008572
0.111908, -0.013706, 0.009029
0.112084, -0.012183, 0.009439
0.112242, -0.010629, 0.009795
0.112382, -0.009038, 0.010087
0.112501, -0.007404, 0.010304
0.112553, -0.006563, 0.010369
0.112600, -0.005697, 0.010388
0.112642, -0.004796, 0.010343
0.112679, -0.003837, 0.010193
0.112704, -0.003018, 0.009979
0.112715, -0.002595, 0.009847
0.112724, -0.002147, 0.009668
0.112729, -0.001897, 0.009530
0.112731, -0.001753, 0.009426
0.112732, -0.001668, 0.009351
0.112734, -0.001548, 0.009211
0.112736, -0.001409, 0.008876
0.112736, -0.001396, 0.008771
0.112736, -0.001395, 0.008608
0.112735, -0.001431, 0.008351
0.112734, -0.001563, 0.007948
0.112731, -0.001735, 0.007618
0.112724, -0.002156, 0.007100
0.112711, -0.002747, 0.006574
0.112695, -0.003354, 0.006075
0.112674, -0.003975, 0.005604
0.112650, -0.004613, 0.005162
0.112589, -0.005917, 0.004335
0.112512, -0.007236, 0.003536
0.112419, -0.008567, 0.002759
0.112308, -0.009907, 0.002004
0.112181, -0.011256, 0.001266
0.112037, -0.012611, 0.000543
0.111876, -0.013971, -0.000168
0.111697, -0.015334, -0.000870
0.111501, -0.016698, -0.001564
0.111288, -0.018062, -0.002253
0.111058, -0.019426, -0.002940
0.110812, -0.020787, -0.003625
0.110548, -0.022145, -0.004311
0.110269, -0.023498, -0.004998
0.109972, -0.024848, -0.005685
0.109659, -0.026195, -0.006373
0.109330, -0.027537, -0.007060
0.108984, -0.028875, -0.007748
0.108622, -0.030209, -0.008435
0.108244, -0.031538, -0.009122
0.107849, -0.032863, -0.009809
0.107438, -0.034183, -0.010496
0.107011, -0.035498, -0.011183
0.106567, -0.036807, -0.011870
0.106108, -0.038111, -0.012557
0.105633, -0.039409, -0.013244
0.105142, -0.040701, -0.013931
0.104635, -0.041987, -0.014618
0.104112, -0.043266, -0.015305
0.103574, -0.044540, -0.015992
0.103020, -0.045806, -0.016679
0.102451, -0.047066, -0.017366
0.101866, -0.048318, -0.018054
0.101266, -0.049563, -0.018741
0.100651, -0.050801, -0.019428
0.100020, -0.052031, -0.020115
0.099375, -0.053254, -0.020802
0.098710, -0.054476, -0.021473
0.098034, -0.055683, -0.022157
0.097344, -0.056882, -0.022842
0.096638, -0.058073, -0.023526
0.095918, -0.059254, -0.024210
0.095184, -0.060427, -0.024895
0.094435, -0.061591, -0.025579
0.093672, -0.062745, -0.026263
0.093285, -0.063319, -0.026606
0.092895, -0.063890, -0.026948
0.092501, -0.064459, -0.027290
0.092104, -0.065025, -0.027632
