x, y, z
0.095578, -0.065378, -0.026472
0.095906, -0.064897, -0.025960
0.096231, -0.064414, -0.025448
0.096553, -0.063929, -0.024937
0.096874, -0.063442, -0.024427
0.097509, -0.062462, -0.023412
0.098137, -0.061471, -0.022404
0.098756, -0.060471, -0.021403
0.099367, -0.059462, -0.020409
0.099970, -0.058443, -0.019422
0.100563, -0.057416, -0.018442
0.101149, -0.056378, -0.017468
0.101725, -0.055332, -0.016503
0.102292, -0.054275, -0.015545
0.102851, -0.053210, -0.014594
0.103400, -0.052135, -0.013652
0.103939, -0.051050, -0.012717
0.104470, -0.049957, -0.011791
0.104991, -0.048852, -0.010875
0.105502, -0.047738, -0.009967
0.106003, -0.046614, -0.009070
0.106495, -0.045479, -0.008182
0.106977, -0.044334, -0.007306
0.107448, -0.043179, -0.006442
0.107910, -0.042012, -0.005589
0.108361, -0.040834, -0.004748
0.108801, -0.039646, -0.003919
0.109231, -0.038447, -0.003103
0.109649, -0.037237, -0.002298
0.110056, -0.036016, -0.001507
0.110452, -0.034783, -0.000729
0.110836, -0.033539, 0.000033
0.111209, -0.032282, 0.000780
0.111570, -0.031012, 0.001509
0.111918, -0.029729, 0.002222
0.112254, -0.028436, 0.002920
0.112576, -0.027131, 0.003604
0.112885, -0.025817, 0.004277
0.113180, -0.024492, 0.004937
0.113461, -0.023157, 0.005582
0.113728, -0.021806, 0.006205
0.113982, -0.020438, 0.006798
0.114222, -0.019047, 0.007356
0.114449, -0.017632, 0.007872
0.114662, -0.016192, 0.008345
0.114859, -0.014727, 0.008775
0.115041, -0.013235, 0.009160
0.115206, -0.011713, 0.009492
0.115353, -0.010156, 0.009760
0.115483, -0.008558, 0.009955
0.115541, -0.007736, 0.010009
0.115595, -0.006889, 0.010019
0.115644, -0.006009, 0.009965
0.115688, -0.005074, 0.009809
0.115721, -0.004276, 0.009590
0.115735, -0.003865, 0.009457
0.115749, -0.003428, 0.009277
0.115756, -0.003185, 0.009140
0.115760, -0.003045, 0.009037
0.115762, -0.002963, 0.008962
0.115765, -0.002847, 0.008824
0.115768, -0.002716, 0.008495
0.115768, -0.002704, 0.008393
0.115768, -0.002705, 0.008233
0.115767, -0.002743, 0.007983
0.115764, -0.002876, 0.007590
0.115760, -0.003048, 0.007270
0.115748, -0.003464, 0.006768
0.115729, -0.004047, 0.006259
0.115706, -0.004646, 0.005779
0.115680, -0.005258, 0.005324
0.115650, -0.005885, 0.004899
0.115578, -0.007168, 0.004104
0.115490, -0.008465, 0.003337
0.115386, -0.009773, 0.002592
0.115267, -0.011090, 0.001868
0.115132, -0.012415, 0.001161
0.114981, -0.013747, 0.000469
0.114813, -0.015082, -0.000212
0.114630, -0.016420, -0.000883
0.114430, -0.017760, -0.001547
0.114214, -0.019100, -0.002206
0.113982, -0.020439, -0.002862
0.113734, -0.021776, -0.003518
0.113470, -0.023109, -0.004173
0.113192, -0.024438, -0.004830
0.112897, -0.025764, -0.005487
0.112587, -0.027087, -0.006145
0.112262, -0.028405, -0.006802
0.111921, -0.029720, -0.007460
0.111565, -0.031031, -0.008117
0.111193, -0.032337, -0.008774
0.110806, -0.033640, -0.009431
0.110404, -0.034937, -0.010087
0.109986, -0.036230, -0.010744
0.109554, -0.037517, -0.011401
0.109106, -0.038800, -0.012058
0.108643, -0.040077, -0.012715
0.108166, -0.041349, -0.013372
0.107673, -0.042615, -0.014029
0.107166, -0.043875, -0.014686
0.106644, -0.045129, -0.015343
0.106107, -0.046377, -0.016000
0.105556, -0.047618, -0.016657
0.104990, -0.048853, -0.017314
0.104410, -0.050081, -0.017971
0.103815, -0.051303, -0.018628
0.103206, -0.052517, -0.019285
0.102583, -0.053724, -0.019942
0.101942, -0.054931, -0.020583
0.101290, -0.056124, -0.021238
0.100624, -0.057310, -0.021892
0.099944, -0.058488, -0.022546
0.099250, -0.059657, -0.023201
0.098543, -0.060818, -0.023855
0.097822, -0.061971, -0.024509
0.097087, -0.063116, -0.025164
0.096715, -0.063685, -0.025491
0.096340, -0.064251, -0.025818
0.095961, -0.064816, -0.026145
0.095578, -0.065378, -0.026472
