x, y, z
0.049069, -0.054086, -0.044196
0.049488, -0.053703, -0.043437
0.049905, -0.053316, -0.042679
0.050319, -0.052926, -0.041921
0.050730, -0.052532, -0.041165
0.051546, -0.051731, -0.039658
0.052355, -0.050913, -0.038158
0.053154, -0.050077, -0.036666
0.053945, -0.049225, -0.035181
0.054725, -0.048356, -0.033703
0.055496, -0.047469, -0.032232
0.056256, -0.046566, -0.030769
0.057006, -0.045645, -0.029315
0.057745, -0.044706, -0.027868
0.058472, -0.043751, -0.026429
0.059188, -0.042777, -0.024999
0.059891, -0.041787, -0.023577
0.060582, -0.040779, -0.022164
0.061261, -0.039751, -0.020762
0.061927, -0.038706, -0.019370
0.062579, -0.037642, -0.017987
0.063218, -0.036560, -0.016616
0.063842, -0.035458, -0.015256
0.064453, -0.034336, -0.013908
0.065048, -0.033195, -0.012574
0.065628, -0.032033, -0.011252
0.066191, -0.030852, -0.009943
0.066738, -0.029651, -0.008646
0.067267, -0.028431, -0.007363
0.067777, -0.027191, -0.006093
0.068270, -0.025929, -0.004838
0.068743, -0.024647, -0.003600
0.069197, -0.023342, -0.002378
0.069631, -0.022014, -0.001175
0.070043, -0.020665, 0.000011
0.070433, -0.019295, 0.001181
0.070799, -0.017906, 0.002337
0.071140, -0.016500, 0.003480
0.071455, -0.015077, 0.004610
0.071744, -0.013634, 0.005724
0.072008, -0.012167, 0.006813
0.072245, -0.010669, 0.007872
0.072455, -0.009135, 0.008893
0.072636, -0.007560, 0.009870
0.072786, -0.005943, 0.010800
0.072902, -0.004287, 0.011686
0.072982, -0.002587, 0.012523
0.073023, -0.000839, 0.013303
0.073022, 0.000965, 0.014017
0.072973, 0.002834, 0.014651
0.072929, 0.003805, 0.014923
0.072869, 0.004816, 0.015148
0.072791, 0.005881, 0.015304
0.072688, 0.007036, 0.015351
0.072584, 0.008040, 0.015290
0.072524, 0.008563, 0.015234
0.072456, 0.009126, 0.015129
0.072414, 0.009449, 0.015025
0.072389, 0.009641, 0.014937
0.072373, 0.009757, 0.014868
0.072350, 0.009929, 0.014732
0.072317, 0.010166, 0.014371
0.072312, 0.010205, 0.014252
0.072306, 0.010244, 0.014060
0.072304, 0.010261, 0.013751
0.072312, 0.010201, 0.013248
0.072330, 0.010077, 0.012822
0.072380, 0.009708, 0.012117
0.072454, 0.009141, 0.011362
0.072526, 0.008550, 0.010637
0.072596, 0.007935, 0.009940
0.072663, 0.007294, 0.009274
0.072785, 0.005961, 0.008001
0.072883, 0.004601, 0.006757
0.072957, 0.003220, 0.005537
0.073005, 0.001820, 0.004339
0.073027, 0.000404, 0.003160
0.073021, -0.001025, 0.001996
0.072987, -0.002465, 0.000844
0.072923, -0.003911, -0.000297
0.072831, -0.005363, -0.001432
0.072709, -0.006816, -0.002560
0.072558, -0.008270, -0.003686
0.072378, -0.009721, -0.004811
0.072169, -0.011167, -0.005936
0.071931, -0.012609, -0.007062
0.071665, -0.014044, -0.008189
0.071370, -0.015474, -0.009316
0.071046, -0.016898, -0.010443
0.070694, -0.018315, -0.011570
0.070314, -0.019725, -0.012696
0.069905, -0.021128, -0.013823
0.069469, -0.022522, -0.014949
0.069004, -0.023906, -0.016076
0.068512, -0.025282, -0.017202
0.067993, -0.026647, -0.018329
0.067447, -0.028001, -0.019455
0.066873, -0.029344, -0.020582
0.066273, -0.030676, -0.021708
0.065646, -0.031995, -0.022835
0.064993, -0.033302, -0.023961
0.064314, -0.034595, -0.025088
0.063610, -0.035874, -0.026214
0.062879, -0.037139, -0.027341
0.062124, -0.038389, -0.028467
0.061344, -0.039624, -0.029594
0.060539, -0.040843, -0.030720
0.059710, -0.042045, -0.031847
0.058857, -0.043231, -0.032973
0.057973, -0.044411, -0.034083
0.057071, -0.045563, -0.035206
0.056147, -0.046697, -0.036330
0.055201, -0.047812, -0.037454
0.054232, -0.048908, -0.038577
0.053241, -0.049985, -0.039701
0.052229, -0.051041, -0.040825
0.051196, -0.052077, -0.041948
0.050672, -0.052587, -0.042510
0.050143, -0.053092, -0.043072
0.049609, -0.053592, -0.043634
0.049069, -0.054086, -0.044196
