x, y, z
0.061430, -0.059107, -0.039084
0.061848, -0.058670, -0.038388
0.062263, -0.058229, -0.037693
0.062676, -0.057785, -0.036999
0.063086, -0.057337, -0.036306
0.063899, -0.056430, -0.034925
0.064702, -0.055507, -0.033552
0.065495, -0.054568, -0.032186
0.066279, -0.053614, -0.030828
0.067051, -0.052645, -0.029478
0.067813, -0.051660, -0.028135
0.068564, -0.050659, -0.026800
0.069303, -0.049643, -0.025473
0.070030, -0.048611, -0.024154
0.070746, -0.047564, -0.022845
0.071449, -0.046501, -0.021543
0.072140, -0.045422, -0.020250
0.072818, -0.044328, -0.018966
0.073483, -0.043216, -0.017694
0.074134, -0.042088, -0.016431
0.074772, -0.040944, -0.015179
0.075396, -0.039784, -0.013938
0.076006, -0.038606, -0.012709
0.076602, -0.037410, -0.011493
0.077182, -0.036197, -0.010290
0.077748, -0.034966, -0.009100
0.078297, -0.033718, -0.007923
0.078830, -0.032453, -0.006760
0.079346, -0.031170, -0.005610
0.079845, -0.029869, -0.004473
0.080326, -0.028551, -0.003353
0.080789, -0.027213, -0.002249
0.081233, -0.025856, -0.001162
0.081659, -0.024478, -0.000094
0.082064, -0.023082, 0.000955
0.082449, -0.021667, 0.001989
0.082812, -0.020236, 0.003008
0.083152, -0.018789, 0.004013
0.083469, -0.017328, 0.005006
0.083762, -0.015849, 0.005981
0.084032, -0.014348, 0.006932
0.084279, -0.012820, 0.007851
0.084502, -0.011261, 0.008731
0.084699, -0.009664, 0.009565
0.084869, -0.008031, 0.010352
0.085011, -0.006362, 0.011092
0.085121, -0.004655, 0.011783
0.085199, -0.002904, 0.012415
0.085241, -0.001102, 0.012978
0.085245, 0.000757, 0.013460
0.085231, 0.001721, 0.013654
0.085205, 0.002718, 0.013799
0.085165, 0.003766, 0.013875
0.085108, 0.004893, 0.013838
0.085047, 0.005866, 0.013706
0.085010, 0.006372, 0.013614
0.084968, 0.006913, 0.013471
0.084942, 0.007220, 0.013347
0.084927, 0.007401, 0.013248
0.084917, 0.007509, 0.013173
0.084903, 0.007667, 0.013028
0.084884, 0.007873, 0.012661
0.084882, 0.007903, 0.012542
0.084879, 0.007927, 0.012354
0.084880, 0.007922, 0.012052
0.084889, 0.007827, 0.011568
0.084902, 0.007676, 0.011164
0.084938, 0.007265, 0.010506
0.084988, 0.006659, 0.009815
0.085035, 0.006031, 0.009154
0.085079, 0.005382, 0.008521
0.085118, 0.004709, 0.007921
0.085184, 0.003320, 0.006782
0.085227, 0.001909, 0.005672
0.085247, 0.000480, 0.004588
0.085243, -0.000965, 0.003525
0.085214, -0.002424, 0.002482
0.085160, -0.003893, 0.001455
0.085079, -0.005371, 0.000440
0.084973, -0.006854, -0.000564
0.084840, -0.008341, -0.001560
0.084680, -0.009828, -0.002551
0.084494, -0.011315, -0.003539
0.084282, -0.012800, -0.004526
0.084044, -0.014280, -0.005513
0.083780, -0.015755, -0.006501
0.083490, -0.017224, -0.007490
0.083175, -0.018688, -0.008480
0.082834, -0.020146, -0.009469
0.082467, -0.021599, -0.010458
0.082075, -0.023044, -0.011446
0.081657, -0.024483, -0.012435
0.081214, -0.025914, -0.013423
0.080746, -0.027337, -0.014412
0.080254, -0.028752, -0.015400
0.079736, -0.030158, -0.016389
0.079194, -0.031554, -0.017378
0.078627, -0.032941, -0.018366
0.078036, -0.034317, -0.019355
0.077421, -0.035683, -0.020344
0.076782, -0.037038, -0.021332
0.076119, -0.038382, -0.022321
0.075433, -0.039713, -0.023310
0.074724, -0.041033, -0.024298
0.073991, -0.042340, -0.025287
0.073236, -0.043633, -0.026275
0.072458, -0.044913, -0.027264
0.071657, -0.046180, -0.028253
0.070835, -0.047432, -0.029241
0.069983, -0.048679, -0.030212
0.069116, -0.049903, -0.031198
0.068227, -0.051112, -0.032184
0.067317, -0.052304, -0.033169
0.066386, -0.053481, -0.034155
0.065435, -0.054641, -0.035141
0.064463, -0.055784, -0.036127
0.063472, -0.056909, -0.037112
0.062969, -0.057465, -0.037605
0.062461, -0.058017, -0.038098
0.061948, -0.058565, -0.038591
0.061430, -0.059107, -0.039084
