x, y, z
0.074812, -0.062477, -0.033808
0.075203, -0.062006, -0.033185
0.075591, -0.061532, -0.032562
0.075977, -0.061055, -0.031941
0.076360, -0.060575, -0.031320
0.077119, -0.059606, -0.030085
0.077868, -0.058624, -0.028857
0.078608, -0.057628, -0.027637
0.079338, -0.056619, -0.026424
0.080057, -0.055598, -0.025218
0.080766, -0.054563, -0.024020
0.081464, -0.053515, -0.022829
0.082151, -0.052454, -0.021647
0.082827, -0.051379, -0.020473
0.083492, -0.050292, -0.019307
0.084145, -0.049191, -0.018150
0.084787, -0.048077, -0.017002
0.085416, -0.046950, -0.015861
0.086033, -0.045809, -0.014733
0.086639, -0.044654, -0.013614
0.087231, -0.043485, -0.012505
0.087811, -0.042302, -0.011408
0.088377, -0.041105, -0.010322
0.088931, -0.039893, -0.009249
0.089472, -0.038666, -0.008189
0.089998, -0.037424, -0.007142
0.090510, -0.036168, -0.006107
0.091008, -0.034897, -0.005086
0.091491, -0.033611, -0.004078
0.091958, -0.032310, -0.003084
0.092410, -0.030994, -0.002105
0.092846, -0.029662, -0.001142
0.093266, -0.028313, -0.000197
0.093670, -0.026947, 0.000730
0.094057, -0.025565, 0.001639
0.094425, -0.024168, 0.002532
0.094775, -0.022756, 0.003410
0.095106, -0.021331, 0.004275
0.095417, -0.019894, 0.005128
0.095709, -0.018441, 0.005963
0.095980, -0.016970, 0.006775
0.096233, -0.015475, 0.007555
0.096465, -0.013952, 0.008296
0.096677, -0.012398, 0.008992
0.096868, -0.010812, 0.009642
0.097034, -0.009194, 0.010246
0.097177, -0.007543, 0.010801
0.097293, -0.005854, 0.011297
0.097382, -0.004120, 0.011726
0.097441, -0.002335, 0.012075
0.097459, -0.001413, 0.012203
0.097468, -0.000461, 0.012283
0.097468, 0.000534, 0.012294
0.097456, 0.001599, 0.012195
0.097437, 0.002513, 0.012014
0.097423, 0.002987, 0.011898
0.097406, 0.003492, 0.011731
0.097396, 0.003776, 0.011597
0.097389, 0.003942, 0.011493
0.097385, 0.004040, 0.011415
0.097379, 0.004181, 0.011269
0.097372, 0.004356, 0.010910
0.097371, 0.004377, 0.010796
0.097370, 0.004389, 0.010617
0.097371, 0.004367, 0.010332
0.097376, 0.004249, 0.009880
0.097383, 0.004083, 0.009506
0.097400, 0.003656, 0.008908
0.097422, 0.003041, 0.008289
0.097439, 0.002408, 0.007701
0.097453, 0.001757, 0.007140
0.097463, 0.001085, 0.006611
0.097469, -0.000295, 0.005614
0.097454, -0.001693, 0.004646
0.097420, -0.003106, 0.003703
0.097364, -0.004533, 0.002781
0.097286, -0.005970, 0.001879
0.097186, -0.007416, 0.000992
0.097065, -0.008868, 0.000118
0.096921, -0.010324, -0.000746
0.096754, -0.011783, -0.001603
0.096565, -0.013243, -0.002454
0.096354, -0.014701, -0.003301
0.096121, -0.016157, -0.004148
0.095865, -0.017608, -0.004995
0.095588, -0.019055, -0.005844
0.095289, -0.020498, -0.006693
0.094969, -0.021935, -0.007542
0.094626, -0.023367, -0.008391
0.094263, -0.024795, -0.009240
0.093877, -0.026216, -0.010089
0.093470, -0.027632, -0.010938
0.093042, -0.029042, -0.011786
0.092592, -0.030445, -0.012635
0.092122, -0.031841, -0.013483
0.091630, -0.033229, -0.014332
0.091117, -0.034610, -0.015180
0.090584, -0.035983, -0.016029
0.090030, -0.037348, -0.016878
0.089455, -0.038705, -0.017726
0.088860, -0.040052, -0.018575
0.088244, -0.041390, -0.019424
0.087609, -0.042719, -0.020272
0.086953, -0.044039, -0.021121
0.086277, -0.045348, -0.021970
0.085582, -0.046646, -0.022818
0.084867, -0.047935, -0.023667
0.084133, -0.049212, -0.024516
0.083380, -0.050478, -0.025364
0.082602, -0.051741, -0.026196
0.081809, -0.052985, -0.027041
0.080998, -0.054217, -0.027887
0.080169, -0.055436, -0.028733
0.079321, -0.056643, -0.029579
0.078455, -0.057837, -0.030425
0.077570, -0.059017, -0.031270
0.076668, -0.060184, -0.032116
0.076211, -0.060763, -0.032539
0.075749, -0.061338, -0.032962
0.075283, -0.061909, -0.033385
0.074812, -0.062477, -0.033808
