x, y, z
0.151843, -0.063746, -0.009826
0.151965, -0.063455, -0.009612
0.152086, -0.063164, -0.009399
0.152207, -0.062872, -0.009185
0.152327, -0.062580, -0.008973
0.152567, -0.061994, -0.008550
0.152804, -0.061406, -0.008130
0.153040, -0.060816, -0.007715
0.153274, -0.060224, -0.007303
0.153507, -0.059629, -0.006894
0.153737, -0.059032, -0.006489
0.153966, -0.058433, -0.006088
0.154193, -0.057832, -0.005691
0.154418, -0.057229, -0.005298
0.154641, -0.056623, -0.004908
0.154862, -0.056015, -0.004523
0.155082, -0.055404, -0.004142
0.155299, -0.054792, -0.003765
0.155515, -0.054176, -0.003394
0.155729, -0.053558, -0.003027
0.155941, -0.052937, -0.002665
0.156151, -0.052314, -0.002309
0.156360, -0.051687, -0.001958
0.156566, -0.051058, -0.001613
0.156771, -0.050425, -0.001275
0.156974, -0.049790, -0.000943
0.157175, -0.049151, -0.000617
0.157375, -0.048510, -0.000297
0.157572, -0.047865, 0.000016
0.157767, -0.047217, 0.000323
0.157961, -0.046566, 0.000622
0.158152, -0.045910, 0.000914
0.158342, -0.045251, 0.001197
0.158530, -0.044589, 0.001471
0.158716, -0.043922, 0.001737
0.158900, -0.043251, 0.001995
0.159082, -0.042578, 0.002245
0.159262, -0.041901, 0.002490
0.159439, -0.041221, 0.002728
0.159614, -0.040537, 0.002959
0.159787, -0.039849, 0.003177
0.159959, -0.039154, 0.003381
0.160129, -0.038451, 0.003566
0.160298, -0.037740, 0.003729
0.160466, -0.037020, 0.003869
0.160633, -0.036291, 0.003988
0.160798, -0.035553, 0.004083
0.160962, -0.034803, 0.004150
0.161125, -0.034040, 0.004184
0.161287, -0.033263, 0.004180
0.161368, -0.032866, 0.004156
0.161451, -0.032460, 0.004108
0.161534, -0.032041, 0.004028
0.161621, -0.031603, 0.003893
0.161692, -0.031233, 0.003738
0.161729, -0.031044, 0.003647
0.161767, -0.030846, 0.003532
0.161787, -0.030738, 0.003450
0.161799, -0.030677, 0.003392
0.161805, -0.030642, 0.003350
0.161814, -0.030595, 0.003275
0.161822, -0.030552, 0.003107
0.161822, -0.030552, 0.003056
0.161820, -0.030562, 0.002978
0.161814, -0.030596, 0.002858
0.161798, -0.030684, 0.002675
0.161778, -0.030785, 0.002529
0.161734, -0.031015, 0.002310
0.161674, -0.031326, 0.002098
0.161613, -0.031642, 0.001901
0.161550, -0.031962, 0.001717
0.161485, -0.032289, 0.001548
0.161351, -0.032951, 0.001240
0.161213, -0.033619, 0.000946
0.161072, -0.034290, 0.000664
0.160927, -0.034965, 0.000392
0.160778, -0.035642, 0.000130
0.160626, -0.036322, -0.000125
0.160470, -0.037003, -0.000374
0.160311, -0.037685, -0.000618
0.160149, -0.038368, -0.000858
0.159984, -0.039051, -0.001096
0.159816, -0.039734, -0.001332
0.159645, -0.040417, -0.001568
0.159471, -0.041098, -0.001803
0.159294, -0.041779, -0.002040
0.159114, -0.042459, -0.002277
0.158931, -0.043138, -0.002513
0.158745, -0.043816, -0.002750
0.158557, -0.044493, -0.002987
0.158365, -0.045170, -0.003224
0.158171, -0.045846, -0.003460
0.157974, -0.046521, -0.003697
0.157774, -0.047195, -0.003933
0.157571, -0.047869, -0.004170
0.157365, -0.048541, -0.004406
0.157156, -0.049213, -0.004643
0.156944, -0.049883, -0.004879
0.156730, -0.050553, -0.005116
0.156513, -0.051222, -0.005352
0.156293, -0.051890, -0.005589
0.156069, -0.052557, -0.005826
0.155844, -0.053223, -0.006062
0.155615, -0.053888, -0.006299
0.155383, -0.054552, -0.006535
0.155149, -0.055215, -0.006772
0.154912, -0.055877, -0.007008
0.154672, -0.056538, -0.007245
0.154429, -0.057198, -0.007481
0.154182, -0.057860, -0.007710
0.153933, -0.058519, -0.007945
0.153682, -0.059176, -0.008180
0.153428, -0.059832, -0.008415
0.153171, -0.060487, -0.008650
0.152911, -0.061141, -0.008886
0.152648, -0.061794, -0.009121
0.152382, -0.062446, -0.009356
0.152249, -0.062772, -0.009473
0.152114, -0.063097, -0.009591
0.151979, -0.063422, -0.009709
0.151843, -0.063746, -0.009826
