x, y, z
0.068045, -0.060961, -0.036428
0.068452, -0.060504, -0.035768
0.068856, -0.060044, -0.035109
0.069257, -0.059581, -0.034450
0.069656, -0.059114, -0.033793
0.070446, -0.058171, -0.032484
0.071226, -0.057212, -0.031182
0.071997, -0.056240, -0.029889
0.072757, -0.055252, -0.028602
0.073507, -0.054251, -0.027323
0.074246, -0.053236, -0.026052
0.074973, -0.052206, -0.024789
0.075690, -0.051161, -0.023533
0.076395, -0.050102, -0.022286
0.077088, -0.049029, -0.021048
0.077770, -0.047941, -0.019818
0.078438, -0.046838, -0.018597
0.079095, -0.045722, -0.017384
0.079739, -0.044589, -0.016183
0.080369, -0.043442, -0.014992
0.080987, -0.042279, -0.013811
0.081591, -0.041101, -0.012641
0.082182, -0.039908, -0.011484
0.082758, -0.038698, -0.010339
0.083321, -0.037472, -0.009207
0.083868, -0.036229, -0.008088
0.084401, -0.034971, -0.006983
0.084918, -0.033696, -0.005890
0.085418, -0.032406, -0.004811
0.085903, -0.031099, -0.003746
0.086370, -0.029775, -0.002697
0.086821, -0.028434, -0.001664
0.087255, -0.027075, -0.000648
0.087670, -0.025697, 0.000349
0.088067, -0.024302, 0.001328
0.088445, -0.022890, 0.002291
0.088802, -0.021462, 0.003239
0.089138, -0.020020, 0.004173
0.089453, -0.018565, 0.005095
0.089746, -0.017093, 0.006000
0.090017, -0.015600, 0.006880
0.090267, -0.014083, 0.007729
0.090495, -0.012536, 0.008538
0.090700, -0.010954, 0.009302
0.090880, -0.009338, 0.010019
0.091035, -0.007689, 0.010689
0.091161, -0.006004, 0.011310
0.091259, -0.004277, 0.011872
0.091324, -0.002503, 0.012365
0.091356, -0.000675, 0.012778
0.091358, 0.000271, 0.012937
0.091350, 0.001249, 0.013048
0.091331, 0.002273, 0.013089
0.091297, 0.003372, 0.013018
0.091257, 0.004319, 0.012860
0.091232, 0.004809, 0.012754
0.091203, 0.005334, 0.012598
0.091185, 0.005630, 0.012468
0.091174, 0.005804, 0.012365
0.091168, 0.005907, 0.012289
0.091158, 0.006057, 0.012143
0.091145, 0.006247, 0.011778
0.091143, 0.006272, 0.011661
0.091142, 0.006290, 0.011477
0.091143, 0.006276, 0.011183
0.091150, 0.006168, 0.010714
0.091161, 0.006008, 0.010324
0.091188, 0.005586, 0.009695
0.091223, 0.004973, 0.009040
0.091256, 0.004339, 0.008415
0.091284, 0.003685, 0.007818
0.091309, 0.003010, 0.007253
0.091344, 0.001619, 0.006185
0.091359, 0.000208, 0.005147
0.091351, -0.001220, 0.004133
0.091320, -0.002662, 0.003141
0.091266, -0.004116, 0.002169
0.091188, -0.005580, 0.001212
0.091086, -0.007051, 0.000269
0.090960, -0.008527, -0.000665
0.090809, -0.010006, -0.001590
0.090634, -0.011486, -0.002511
0.090434, -0.012965, -0.003428
0.090210, -0.014441, -0.004344
0.089962, -0.015913, -0.005260
0.089690, -0.017380, -0.006178
0.089395, -0.018842, -0.007096
0.089075, -0.020298, -0.008015
0.088732, -0.021750, -0.008933
0.088365, -0.023195, -0.009852
0.087975, -0.024635, -0.010770
0.087561, -0.026068, -0.011687
0.087123, -0.027494, -0.012605
0.086663, -0.028913, -0.013523
0.086179, -0.030324, -0.014441
0.085673, -0.031727, -0.015359
0.085143, -0.033122, -0.016277
0.084591, -0.034508, -0.017195
0.084016, -0.035884, -0.018113
0.083419, -0.037251, -0.019031
0.082800, -0.038608, -0.019949
0.082158, -0.039955, -0.020866
0.081495, -0.041291, -0.021784
0.080810, -0.042616, -0.022702
0.080104, -0.043930, -0.023620
0.079376, -0.045232, -0.024538
0.078626, -0.046522, -0.025456
0.077856, -0.047800, -0.026374
0.077066, -0.049065, -0.027292
0.076248, -0.050326, -0.028192
0.075415, -0.051566, -0.029107
0.074562, -0.052792, -0.030022
0.073689, -0.054004, -0.030937
0.072796, -0.055201, -0.031852
0.071884, -0.056384, -0.032767
0.070952, -0.057552, -0.033683
0.070002, -0.058704, -0.034598
0.069520, -0.059274, -0.035055
0.069033, -0.059841, -0.035513
0.068541, -0.060403, -0.035970
0.068045, -0.060961, -0.036428
