x, y, z
0.058211, -0.058028, -0.040405
0.058632, -0.057602, -0.039692
0.059051, -0.057173, -0.038980
0.059467, -0.056741, -0.038269
0.059880, -0.056304, -0.037558
0.060700, -0.055420, -0.036143
0.061510, -0.054519, -0.034736
0.062311, -0.053601, -0.033336
0.063101, -0.052669, -0.031943
0.063882, -0.051720, -0.030558
0.064651, -0.050755, -0.029181
0.065409, -0.049774, -0.027812
0.066156, -0.048776, -0.026450
0.066891, -0.047763, -0.025097
0.067615, -0.046733, -0.023753
0.068326, -0.045688, -0.022417
0.069024, -0.044625, -0.021089
0.069709, -0.043547, -0.019771
0.070382, -0.042451, -0.018464
0.071042, -0.041339, -0.017167
0.071687, -0.040209, -0.015880
0.072318, -0.039062, -0.014604
0.072935, -0.037897, -0.013340
0.073538, -0.036714, -0.012089
0.074126, -0.035513, -0.010851
0.074698, -0.034293, -0.009627
0.075253, -0.033056, -0.008415
0.075793, -0.031800, -0.007217
0.076314, -0.030527, -0.006031
0.076819, -0.029235, -0.004860
0.077305, -0.027924, -0.003705
0.077772, -0.026594, -0.002565
0.078221, -0.025243, -0.001444
0.078651, -0.023871, -0.000341
0.079060, -0.022480, 0.000744
0.079447, -0.021070, 0.001813
0.079812, -0.019642, 0.002867
0.080153, -0.018199, 0.003908
0.080471, -0.016741, 0.004936
0.080764, -0.015264, 0.005947
0.081033, -0.013764, 0.006933
0.081277, -0.012237, 0.007887
0.081497, -0.010677, 0.008803
0.081691, -0.009079, 0.009673
0.081856, -0.007443, 0.010496
0.081991, -0.005769, 0.011272
0.082093, -0.004057, 0.011999
0.082161, -0.002300, 0.012667
0.082192, -0.000490, 0.013267
0.082182, 0.001379, 0.013785
0.082160, 0.002348, 0.013998
0.082125, 0.003353, 0.014162
0.082075, 0.004409, 0.014256
0.082006, 0.005547, 0.014238
0.081934, 0.006531, 0.014122
0.081891, 0.007043, 0.014037
0.081842, 0.007591, 0.013903
0.081813, 0.007904, 0.013783
0.081795, 0.008087, 0.013686
0.081784, 0.008198, 0.013612
0.081767, 0.008360, 0.013468
0.081745, 0.008574, 0.013101
0.081742, 0.008606, 0.012982
0.081739, 0.008633, 0.012792
0.081739, 0.008633, 0.012488
0.081748, 0.008546, 0.011997
0.081763, 0.008400, 0.011586
0.081803, 0.007998, 0.010915
0.081860, 0.007398, 0.010207
0.081914, 0.006775, 0.009528
0.081964, 0.006132, 0.008879
0.082012, 0.005464, 0.008261
0.082092, 0.004082, 0.007087
0.082150, 0.002676, 0.005942
0.082184, 0.001252, 0.004822
0.082193, -0.000189, 0.003725
0.082177, -0.001644, 0.002646
0.082135, -0.003110, 0.001584
0.082065, -0.004585, 0.000534
0.081969, -0.006066, -0.000506
0.081846, -0.007551, -0.001537
0.081695, -0.009037, -0.002564
0.081517, -0.010523, -0.003587
0.081312, -0.012005, -0.004609
0.081080, -0.013484, -0.005632
0.080821, -0.014957, -0.006655
0.080536, -0.016425, -0.007680
0.080224, -0.017887, -0.008704
0.079885, -0.019343, -0.009729
0.079520, -0.020793, -0.010753
0.079128, -0.022237, -0.011777
0.078711, -0.023673, -0.012801
0.078267, -0.025101, -0.013825
0.077797, -0.026521, -0.014849
0.077302, -0.027932, -0.015873
0.076781, -0.029334, -0.016897
0.076234, -0.030726, -0.017921
0.075663, -0.032108, -0.018945
0.075066, -0.033479, -0.019969
0.074444, -0.034840, -0.020993
0.073798, -0.036188, -0.022017
0.073127, -0.037525, -0.023041
0.072433, -0.038850, -0.024065
0.071714, -0.040161, -0.025089
0.070971, -0.041459, -0.026113
0.070205, -0.042744, -0.027137
0.069416, -0.044014, -0.028161
0.068603, -0.045270, -0.029185
0.067768, -0.046510, -0.030209
0.066903, -0.047746, -0.031215
0.066022, -0.048957, -0.032236
0.065119, -0.050152, -0.033258
0.064195, -0.051330, -0.034279
0.063249, -0.052491, -0.035300
0.062282, -0.053635, -0.036321
0.061294, -0.054761, -0.037342
0.060286, -0.055869, -0.038363
0.059775, -0.056416, -0.038874
0.059258, -0.056958, -0.039384
0.058737, -0.057496, -0.039895
0.058211, -0.058028, -0.040405
