x, y, z
0.119930, -0.066608, -0.018980
0.120173, -0.066169, -0.018593
0.120414, -0.065728, -0.018206
0.120654, -0.065287, -0.017819
0.120893, -0.064844, -0.017434
0.121365, -0.063955, -0.016667
0.121833, -0.063060, -0.015906
0.122295, -0.062159, -0.015150
0.122752, -0.061252, -0.014401
0.123203, -0.060340, -0.013657
0.123648, -0.059422, -0.012919
0.124088, -0.058498, -0.012188
0.124522, -0.057568, -0.011462
0.124950, -0.056632, -0.010743
0.125373, -0.055691, -0.010031
0.125789, -0.054744, -0.009325
0.126200, -0.053790, -0.008626
0.126604, -0.052831, -0.007934
0.127003, -0.051865, -0.007250
0.127396, -0.050894, -0.006574
0.127782, -0.049915, -0.005906
0.128163, -0.048930, -0.005247
0.128537, -0.047939, -0.004597
0.128905, -0.046940, -0.003957
0.129267, -0.045934, -0.003327
0.129622, -0.044921, -0.002707
0.129971, -0.043901, -0.002097
0.130314, -0.042874, -0.001497
0.130649, -0.041840, -0.000908
0.130978, -0.040798, -0.000330
0.131300, -0.039749, 0.000237
0.131616, -0.038692, 0.000791
0.131924, -0.037626, 0.001331
0.132226, -0.036552, 0.001857
0.132521, -0.035469, 0.002369
0.132808, -0.034379, 0.002868
0.133087, -0.033281, 0.003356
0.133359, -0.032176, 0.003834
0.133622, -0.031065, 0.004302
0.133877, -0.029946, 0.004757
0.134125, -0.028816, 0.005192
0.134365, -0.027674, 0.005604
0.134598, -0.026516, 0.005985
0.134825, -0.025341, 0.006330
0.135043, -0.024148, 0.006640
0.135254, -0.022937, 0.006914
0.135457, -0.021707, 0.007149
0.135652, -0.020455, 0.007339
0.135838, -0.019177, 0.007476
0.136016, -0.017871, 0.007550
0.136103, -0.017200, 0.007551
0.136188, -0.016513, 0.007515
0.136272, -0.015801, 0.007425
0.136357, -0.015050, 0.007248
0.136426, -0.014414, 0.007027
0.136460, -0.014086, 0.006897
0.136495, -0.013741, 0.006727
0.136514, -0.013551, 0.006602
0.136525, -0.013442, 0.006511
0.136531, -0.013379, 0.006446
0.136540, -0.013293, 0.006327
0.136549, -0.013203, 0.006052
0.136549, -0.013199, 0.005967
0.136548, -0.013208, 0.005837
0.136544, -0.013252, 0.005634
0.136531, -0.013380, 0.005321
0.136516, -0.013537, 0.005069
0.136479, -0.013901, 0.004681
0.136427, -0.014402, 0.004296
0.136372, -0.014913, 0.003936
0.136314, -0.015433, 0.003597
0.136253, -0.015965, 0.003283
0.136122, -0.017048, 0.002702
0.135981, -0.018140, 0.002144
0.135829, -0.019240, 0.001605
0.135668, -0.020346, 0.001083
0.135497, -0.021457, 0.000576
0.135316, -0.022572, 0.000082
0.135124, -0.023690, -0.000403
0.134923, -0.024810, -0.000880
0.134712, -0.025931, -0.001351
0.134492, -0.027052, -0.001817
0.134261, -0.028172, -0.002281
0.134022, -0.029291, -0.002745
0.133773, -0.030407, -0.003209
0.133515, -0.031521, -0.003673
0.133248, -0.032633, -0.004138
0.132971, -0.033742, -0.004604
0.132685, -0.034849, -0.005069
0.132390, -0.035953, -0.005534
0.132086, -0.037055, -0.005999
0.131773, -0.038155, -0.006464
0.131450, -0.039252, -0.006928
0.131118, -0.040346, -0.007393
0.130778, -0.041437, -0.007858
0.130428, -0.042526, -0.008323
0.130069, -0.043611, -0.008788
0.129701, -0.044694, -0.009252
0.129324, -0.045773, -0.009717
0.128938, -0.046849, -0.010182
0.128543, -0.047922, -0.010647
0.128139, -0.048992, -0.011112
0.127726, -0.050058, -0.011577
0.127305, -0.051121, -0.012042
0.126874, -0.052180, -0.012506
0.126435, -0.053235, -0.012971
0.125987, -0.054287, -0.013436
0.125530, -0.055335, -0.013901
0.125065, -0.056379, -0.014366
0.124588, -0.057425, -0.014817
0.124105, -0.058462, -0.015280
0.123613, -0.059496, -0.015742
0.123112, -0.060525, -0.016205
0.122603, -0.061549, -0.016667
0.122085, -0.062570, -0.017130
0.121559, -0.063586, -0.017593
0.121025, -0.064598, -0.018055
0.120754, -0.065102, -0.018287
0.120482, -0.065605, -0.018518
0.120207, -0.066107, -0.018749
0.119930, -0.066608, -0.018980
