x, y, z
0.102537, -0.065941, -0.024228
0.102841, -0.065466, -0.023752
0.103142, -0.064990, -0.023276
0.103442, -0.064512, -0.022801
0.103739, -0.064032, -0.022327
0.104329, -0.063067, -0.021383
0.104912, -0.062092, -0.020447
0.105487, -0.061110, -0.019517
0.106055, -0.060119, -0.018594
0.106615, -0.059121, -0.017677
0.107167, -0.058114, -0.016767
0.107711, -0.057099, -0.015864
0.108248, -0.056075, -0.014968
0.108776, -0.055043, -0.014080
0.109296, -0.054003, -0.013198
0.109808, -0.052954, -0.012325
0.110312, -0.051898, -0.011459
0.110806, -0.050832, -0.010600
0.111293, -0.049758, -0.009752
0.111771, -0.048675, -0.008913
0.112240, -0.047583, -0.008082
0.112701, -0.046482, -0.007262
0.113152, -0.045371, -0.006452
0.113595, -0.044251, -0.005653
0.114029, -0.043121, -0.004866
0.114453, -0.041981, -0.004090
0.114868, -0.040832, -0.003326
0.115274, -0.039673, -0.002573
0.115669, -0.038504, -0.001832
0.116055, -0.037326, -0.001104
0.116431, -0.036137, -0.000389
0.116796, -0.034937, 0.000311
0.117152, -0.033727, 0.000996
0.117497, -0.032504, 0.001665
0.117831, -0.031271, 0.002318
0.118154, -0.030027, 0.002956
0.118466, -0.028773, 0.003581
0.118765, -0.027510, 0.004195
0.119053, -0.026239, 0.004798
0.119328, -0.024957, 0.005385
0.119592, -0.023661, 0.005951
0.119844, -0.022349, 0.006489
0.120084, -0.021018, 0.006992
0.120314, -0.019663, 0.007456
0.120531, -0.018286, 0.007878
0.120735, -0.016885, 0.008259
0.120925, -0.015461, 0.008596
0.121102, -0.014009, 0.008882
0.121265, -0.012524, 0.009107
0.121412, -0.011002, 0.009262
0.121481, -0.010219, 0.009298
0.121546, -0.009415, 0.009291
0.121608, -0.008579, 0.009223
0.121667, -0.007693, 0.009056
0.121712, -0.006939, 0.008833
0.121734, -0.006550, 0.008698
0.121755, -0.006139, 0.008519
0.121766, -0.005910, 0.008383
0.121773, -0.005779, 0.008282
0.121776, -0.005703, 0.008210
0.121781, -0.005595, 0.008076
0.121787, -0.005476, 0.007761
0.121787, -0.005467, 0.007663
0.121787, -0.005471, 0.007511
0.121785, -0.005512, 0.007273
0.121779, -0.005646, 0.006902
0.121771, -0.005816, 0.006601
0.121751, -0.006221, 0.006131
0.121721, -0.006786, 0.005658
0.121687, -0.007364, 0.005213
0.121650, -0.007954, 0.004792
0.121609, -0.008558, 0.004400
0.121516, -0.009793, 0.003668
0.121409, -0.011040, 0.002963
0.121288, -0.012297, 0.002280
0.121153, -0.013563, 0.001616
0.121004, -0.014835, 0.000969
0.120840, -0.016113, 0.000336
0.120663, -0.017394, -0.000286
0.120470, -0.018678, -0.000898
0.120264, -0.019964, -0.001504
0.120044, -0.021249, -0.002105
0.119809, -0.022533, -0.002704
0.119561, -0.023816, -0.003301
0.119299, -0.025095, -0.003899
0.119023, -0.026371, -0.004498
0.118734, -0.027644, -0.005097
0.118432, -0.028913, -0.005696
0.118115, -0.030179, -0.006296
0.117786, -0.031442, -0.006895
0.117442, -0.032701, -0.007494
0.117085, -0.033956, -0.008093
0.116715, -0.035208, -0.008692
0.116331, -0.036456, -0.009291
0.115934, -0.037699, -0.009890
0.115524, -0.038938, -0.010489
0.115101, -0.040173, -0.011088
0.114664, -0.041403, -0.011687
0.114214, -0.042628, -0.012286
0.113751, -0.043848, -0.012885
0.113275, -0.045064, -0.013484
0.112786, -0.046274, -0.014083
0.112284, -0.047479, -0.014682
0.111770, -0.048678, -0.015281
0.111242, -0.049872, -0.015880
0.110702, -0.051060, -0.016479
0.110149, -0.052242, -0.017078
0.109583, -0.053419, -0.017677
0.109005, -0.054589, -0.018276
0.108411, -0.055760, -0.018860
0.107807, -0.056918, -0.019456
0.107191, -0.058070, -0.020053
0.106562, -0.059216, -0.020649
0.105921, -0.060354, -0.021246
0.105269, -0.061486, -0.021842
0.104604, -0.062611, -0.022439
0.103927, -0.063728, -0.023035
0.103584, -0.064284, -0.023333
0.103238, -0.064838, -0.023631
0.102889, -0.065391, -0.023930
0.102537, -0.065941, -0.024228
