x, y, z
0.109492, -0.066337, -0.022074
0.109772, -0.065873, -0.021633
0.110050, -0.065408, -0.021193
0.110326, -0.064941, -0.020754
0.110600, -0.064473, -0.020315
0.111144, -0.063531, -0.019442
0.111681, -0.062582, -0.018577
0.112211, -0.061626, -0.017717
0.112735, -0.060662, -0.016864
0.113252, -0.059692, -0.016016
0.113762, -0.058714, -0.015176
0.114265, -0.057729, -0.014342
0.114761, -0.056737, -0.013514
0.115249, -0.055738, -0.012694
0.115731, -0.054731, -0.011881
0.116205, -0.053717, -0.011075
0.116672, -0.052696, -0.010276
0.117131, -0.051667, -0.009485
0.117583, -0.050630, -0.008703
0.118027, -0.049586, -0.007930
0.118464, -0.048533, -0.007165
0.118893, -0.047473, -0.006410
0.119314, -0.046404, -0.005665
0.119727, -0.045327, -0.004930
0.120133, -0.044241, -0.004207
0.120530, -0.043147, -0.003494
0.120919, -0.042044, -0.002793
0.121300, -0.040932, -0.002103
0.121672, -0.039812, -0.001423
0.122036, -0.038683, -0.000756
0.122391, -0.037545, -0.000102
0.122737, -0.036397, 0.000539
0.123075, -0.035239, 0.001165
0.123403, -0.034071, 0.001775
0.123722, -0.032892, 0.002370
0.124032, -0.031705, 0.002951
0.124332, -0.030508, 0.003520
0.124621, -0.029304, 0.004078
0.124900, -0.028091, 0.004625
0.125169, -0.026870, 0.005157
0.125427, -0.025636, 0.005669
0.125676, -0.024387, 0.006155
0.125915, -0.023120, 0.006607
0.126145, -0.021832, 0.007021
0.126364, -0.020523, 0.007396
0.126573, -0.019194, 0.007732
0.126771, -0.017843, 0.008025
0.126957, -0.016466, 0.008270
0.127131, -0.015060, 0.008457
0.127294, -0.013619, 0.008576
0.127371, -0.012879, 0.008596
0.127445, -0.012119, 0.008575
0.127518, -0.011331, 0.008496
0.127589, -0.010497, 0.008322
0.127645, -0.009788, 0.008098
0.127673, -0.009423, 0.007963
0.127701, -0.009038, 0.007786
0.127716, -0.008824, 0.007654
0.127724, -0.008702, 0.007557
0.127729, -0.008631, 0.007486
0.127735, -0.008532, 0.007358
0.127743, -0.008425, 0.007057
0.127743, -0.008418, 0.006965
0.127743, -0.008424, 0.006821
0.127740, -0.008467, 0.006597
0.127731, -0.008600, 0.006248
0.127720, -0.008766, 0.005966
0.127692, -0.009157, 0.005529
0.127652, -0.009699, 0.005092
0.127609, -0.010253, 0.004680
0.127562, -0.010818, 0.004293
0.127512, -0.011396, 0.003932
0.127401, -0.012576, 0.003262
0.127278, -0.013766, 0.002617
0.127142, -0.014965, 0.001993
0.126994, -0.016172, 0.001387
0.126834, -0.017385, 0.000797
0.126661, -0.018603, 0.000221
0.126476, -0.019824, -0.000344
0.126278, -0.021047, -0.000901
0.126068, -0.022272, -0.001451
0.125845, -0.023496, -0.001997
0.125611, -0.024720, -0.002540
0.125364, -0.025942, -0.003082
0.125106, -0.027161, -0.003624
0.124835, -0.028377, -0.004168
0.124554, -0.029590, -0.004712
0.124260, -0.030800, -0.005256
0.123954, -0.032007, -0.005800
0.123637, -0.033211, -0.006344
0.123308, -0.034413, -0.006888
0.122967, -0.035611, -0.007431
0.122615, -0.036806, -0.007975
0.122251, -0.037997, -0.008518
0.121876, -0.039185, -0.009062
0.121489, -0.040368, -0.009606
0.121090, -0.041548, -0.010149
0.120680, -0.042725, -0.010693
0.120259, -0.043897, -0.011237
0.119826, -0.045065, -0.011781
0.119382, -0.046228, -0.012324
0.118927, -0.047388, -0.012868
0.118460, -0.048542, -0.013412
0.117982, -0.049693, -0.013955
0.117493, -0.050838, -0.014499
0.116993, -0.051979, -0.015043
0.116482, -0.053115, -0.015586
0.115959, -0.054245, -0.016130
0.115426, -0.055371, -0.016674
0.114879, -0.056498, -0.017203
0.114323, -0.057614, -0.017744
0.113757, -0.058724, -0.018285
0.113179, -0.059829, -0.018827
0.112591, -0.060929, -0.019368
0.111993, -0.062022, -0.019909
0.111383, -0.063110, -0.020450
0.110764, -0.064192, -0.020992
0.110450, -0.064730, -0.021262
0.110133, -0.065267, -0.021533
0.109814, -0.065803, -0.021803
0.109492, -0.066337, -0.022074
