x, y, z
0.123415, -0.066603, -0.017976
0.123646, -0.066175, -0.017606
0.123875, -0.065745, -0.017237
0.124102, -0.065315, -0.016868
0.124329, -0.064883, -0.016500
0.124777, -0.064015, -0.015768
0.125221, -0.063142, -0.015042
0.125660, -0.062264, -0.014322
0.126094, -0.061381, -0.013608
0.126523, -0.060492, -0.012898
0.126947, -0.059598, -0.012195
0.127365, -0.058699, -0.011497
0.127778, -0.057794, -0.010806
0.128186, -0.056884, -0.010121
0.128588, -0.055969, -0.009442
0.128985, -0.055048, -0.008769
0.129376, -0.054122, -0.008103
0.129762, -0.053190, -0.007444
0.130143, -0.052252, -0.006793
0.130518, -0.051308, -0.006149
0.130887, -0.050358, -0.005513
0.131251, -0.049403, -0.004886
0.131609, -0.048440, -0.004267
0.131961, -0.047472, -0.003659
0.132308, -0.046496, -0.003059
0.132649, -0.045515, -0.002470
0.132984, -0.044526, -0.001890
0.133313, -0.043531, -0.001321
0.133636, -0.042529, -0.000761
0.133953, -0.041521, -0.000211
0.134264, -0.040505, 0.000326
0.134568, -0.039482, 0.000852
0.134866, -0.038451, 0.001364
0.135158, -0.037411, 0.001863
0.135444, -0.036364, 0.002348
0.135723, -0.035310, 0.002821
0.135994, -0.034248, 0.003282
0.136259, -0.033181, 0.003734
0.136516, -0.032107, 0.004177
0.136766, -0.031025, 0.004606
0.137009, -0.029934, 0.005017
0.137245, -0.028831, 0.005405
0.137475, -0.027713, 0.005763
0.137699, -0.026579, 0.006088
0.137916, -0.025427, 0.006377
0.138126, -0.024259, 0.006631
0.138329, -0.023073, 0.006848
0.138525, -0.021866, 0.007022
0.138714, -0.020635, 0.007144
0.138895, -0.019376, 0.007206
0.138984, -0.018731, 0.007202
0.139072, -0.018069, 0.007162
0.139159, -0.017385, 0.007069
0.139247, -0.016663, 0.006893
0.139319, -0.016052, 0.006676
0.139355, -0.015737, 0.006547
0.139392, -0.015406, 0.006381
0.139412, -0.015224, 0.006260
0.139423, -0.015120, 0.006171
0.139429, -0.015060, 0.006107
0.139438, -0.014978, 0.005992
0.139447, -0.014893, 0.005726
0.139448, -0.014890, 0.005645
0.139447, -0.014900, 0.005519
0.139442, -0.014943, 0.005324
0.139428, -0.015070, 0.005023
0.139412, -0.015222, 0.004781
0.139373, -0.015576, 0.004410
0.139318, -0.016061, 0.004043
0.139260, -0.016556, 0.003699
0.139199, -0.017059, 0.003377
0.139135, -0.017573, 0.003078
0.138999, -0.018621, 0.002526
0.138853, -0.019676, 0.001997
0.138699, -0.020739, 0.001486
0.138534, -0.021808, 0.000991
0.138361, -0.022882, 0.000511
0.138179, -0.023959, 0.000043
0.137987, -0.025039, -0.000415
0.137786, -0.026121, -0.000866
0.137577, -0.027204, -0.001312
0.137358, -0.028287, -0.001753
0.137131, -0.029369, -0.002191
0.136895, -0.030450, -0.002629
0.136650, -0.031528, -0.003068
0.136398, -0.032605, -0.003507
0.136136, -0.033679, -0.003947
0.135867, -0.034751, -0.004387
0.135589, -0.035821, -0.004826
0.135302, -0.036888, -0.005266
0.135007, -0.037954, -0.005705
0.134704, -0.039017, -0.006145
0.134392, -0.040077, -0.006584
0.134072, -0.041136, -0.007023
0.133743, -0.042191, -0.007463
0.133407, -0.043244, -0.007902
0.133062, -0.044294, -0.008341
0.132708, -0.045342, -0.008781
0.132347, -0.046387, -0.009220
0.131977, -0.047429, -0.009660
0.131599, -0.048467, -0.010099
0.131213, -0.049503, -0.010539
0.130819, -0.050536, -0.010978
0.130416, -0.051566, -0.011417
0.130006, -0.052592, -0.011857
0.129587, -0.053615, -0.012296
0.129160, -0.054635, -0.012736
0.128726, -0.055652, -0.013175
0.128283, -0.056665, -0.013614
0.127830, -0.057679, -0.014041
0.127371, -0.058686, -0.014478
0.126904, -0.059689, -0.014915
0.126429, -0.060689, -0.015352
0.125946, -0.061684, -0.015790
0.125456, -0.062676, -0.016227
0.124957, -0.063664, -0.016664
0.124451, -0.064648, -0.017101
0.124195, -0.065138, -0.017320
0.123937, -0.065628, -0.017538
0.123677, -0.066116, -0.017757
0.123415, -0.066603, -0.017976
