x, y, z
0.020387, -0.017143, -0.004196
0.020441, -0.017079, -0.004145
0.020585, -0.016905, -0.003995
0.020794, -0.016647, -0.003770
0.021065, -0.016302, -0.003503
0.021403, -0.015856, -0.003204
0.021801, -0.015305, -0.002866
0.022243, -0.014655, -0.002490
0.022716, -0.013910, -0.002080
0.023204, -0.013080, -0.001644
0.023694, -0.012171, -0.001187
0.024171, -0.011194, -0.000717
0.024622, -0.010162, -0.000237
0.025039, -0.009086, 0.000236
0.025413, -0.007980, 0.000694
0.025740, -0.006855, 0.001125
0.026014, -0.005726, 0.001520
0.026236, -0.004605, 0.001868
0.026406, -0.003498, 0.002158
0.026527, -0.002412, 0.002386
0.026603, -0.001351, 0.002552
0.026635, -0.000320, 0.002658
0.026628, 0.000670, 0.002712
0.026588, 0.001608, 0.002720
0.026521, 0.002481, 0.002684
0.026434, 0.003279, 0.002609
0.026336, 0.003993, 0.002498
0.026234, 0.004614, 0.002356
0.026137, 0.005137, 0.002186
0.026051, 0.005557, 0.001993
0.025982, 0.005871, 0.001786
0.025955, 0.005988, 0.001678
0.025932, 0.006088, 0.001552
0.025922, 0.006131, 0.001472
0.025917, 0.006151, 0.001380
0.025918, 0.006145, 0.001345
0.025924, 0.006122, 0.001287
0.025936, 0.006072, 0.001204
0.025962, 0.005956, 0.001068
0.025992, 0.005827, 0.000952
0.026069, 0.005469, 0.000701
0.026166, 0.004987, 0.000437
0.026274, 0.004384, 0.000163
0.026383, 0.003665, -0.000118
0.026485, 0.002839, -0.000404
0.026568, 0.001917, -0.000690
0.026621, 0.000911, -0.000969
0.026636, -0.000168, -0.001235
0.026605, -0.001310, -0.001476
0.026518, -0.002510, -0.001688
0.026370, -0.003762, -0.001870
0.026151, -0.005061, -0.002026
0.025858, -0.006393, -0.002174
0.025490, -0.007732, -0.002324
0.025051, -0.009052, -0.002480
0.024552, -0.010330, -0.002648
0.024007, -0.011540, -0.002828
0.023434, -0.012664, -0.003020
0.022856, -0.013679, -0.003242
0.022294, -0.014577, -0.003454
0.021771, -0.015347, -0.003661
0.021310, -0.015981, -0.003855
0.020929, -0.016478, -0.004025
0.020641, -0.016836, -0.004163
0.020463, -0.017053, -0.004259
0.020402, -0.017125, -0.004295
