x, y, z
0.098281, -0.003599, -0.000101
0.098281, -0.003581, -0.000095
0.098283, -0.003534, -0.000076
0.098285, -0.003464, -0.000046
0.098289, -0.003374, -0.000012
0.098293, -0.003259, 0.000023
0.098297, -0.003121, 0.000061
0.098302, -0.002962, 0.000102
0.098307, -0.002784, 0.000146
0.098312, -0.002590, 0.000191
0.098318, -0.002382, 0.000239
0.098323, -0.002164, 0.000286
0.098327, -0.001938, 0.000334
0.098332, -0.001708, 0.000380
0.098335, -0.001475, 0.000422
0.098339, -0.001242, 0.000460
0.098341, -0.001013, 0.000491
0.098343, -0.000789, 0.000514
0.098345, -0.000571, 0.000527
0.098346, -0.000360, 0.000529
0.098346, -0.000158, 0.000521
0.098347, 0.000037, 0.000504
0.098346, 0.000222, 0.000478
0.098346, 0.000396, 0.000445
0.098345, 0.000557, 0.000407
0.098344, 0.000703, 0.000364
0.098343, 0.000832, 0.000317
0.098342, 0.000944, 0.000268
0.098341, 0.001036, 0.000217
0.098340, 0.001108, 0.000166
0.098340, 0.001160, 0.000116
0.098339, 0.001179, 0.000092
0.098339, 0.001193, 0.000065
0.098339, 0.001198, 0.000048
0.098339, 0.001199, 0.000030
0.098339, 0.001197, 0.000024
0.098339, 0.001190, 0.000014
0.098339, 0.001177, 0.000001
0.098340, 0.001151, -0.000020
0.098340, 0.001122, -0.000037
0.098341, 0.001045, -0.000070
0.098342, 0.000944, -0.000101
0.098343, 0.000821, -0.000129
0.098344, 0.000676, -0.000155
0.098345, 0.000512, -0.000178
0.098346, 0.000330, -0.000197
0.098346, 0.000133, -0.000212
0.098347, -0.000076, -0.000222
0.098346, -0.000296, -0.000226
0.098345, -0.000526, -0.000221
0.098344, -0.000766, -0.000209
0.098341, -0.001016, -0.000190
0.098338, -0.001274, -0.000168
0.098335, -0.001536, -0.000146
0.098330, -0.001799, -0.000124
0.098325, -0.002059, -0.000106
0.098319, -0.002312, -0.000091
0.098313, -0.002552, -0.000081
0.098307, -0.002776, -0.000079
0.098301, -0.002980, -0.000080
0.098296, -0.003160, -0.000085
0.098291, -0.003312, -0.000092
0.098287, -0.003434, -0.000101
0.098283, -0.003524, -0.000110
0.098281, -0.003579, -0.000117
0.098281, -0.003598, -0.000121
