x, y, z
0.058497, -0.009303, -0.000741
0.058504, -0.009260, -0.000722
0.058522, -0.009141, -0.000665
0.058550, -0.008966, -0.000579
0.058584, -0.008737, -0.000479
0.058627, -0.008447, -0.000373
0.058676, -0.008097, -0.000256
0.058731, -0.007692, -0.000128
0.058788, -0.007239, 0.000009
0.058847, -0.006744, 0.000154
0.058905, -0.006213, 0.000304
0.058962, -0.005655, 0.000457
0.059014, -0.005077, 0.000611
0.059062, -0.004485, 0.000761
0.059104, -0.003887, 0.000902
0.059141, -0.003289, 0.001030
0.059171, -0.002697, 0.001141
0.059194, -0.002118, 0.001230
0.059212, -0.001554, 0.001293
0.059224, -0.001007, 0.001328
0.059230, -0.000479, 0.001334
0.059232, 0.000030, 0.001314
0.059230, 0.000515, 0.001271
0.059224, 0.000971, 0.001209
0.059216, 0.001394, 0.001131
0.059205, 0.001779, 0.001039
0.059194, 0.002121, 0.000935
0.059183, 0.002417, 0.000822
0.059172, 0.002663, 0.000702
0.059163, 0.002858, 0.000578
0.059156, 0.003000, 0.000455
0.059154, 0.003050, 0.000394
0.059151, 0.003092, 0.000326
0.059151, 0.003107, 0.000284
0.059150, 0.003111, 0.000238
0.059151, 0.003106, 0.000221
0.059151, 0.003090, 0.000195
0.059153, 0.003059, 0.000158
0.059156, 0.002992, 0.000101
0.059160, 0.002920, 0.000053
0.059169, 0.002725, -0.000043
0.059181, 0.002467, -0.000137
0.059193, 0.002151, -0.000228
0.059205, 0.001778, -0.000314
0.059217, 0.001354, -0.000395
0.059226, 0.000884, -0.000469
0.059231, 0.000375, -0.000535
0.059232, -0.000168, -0.000588
0.059227, -0.000740, -0.000626
0.059217, -0.001339, -0.000645
0.059200, -0.001964, -0.000645
0.059174, -0.002615, -0.000630
0.059141, -0.003287, -0.000607
0.059099, -0.003971, -0.000583
0.059049, -0.004656, -0.000562
0.058992, -0.005332, -0.000548
0.058929, -0.005987, -0.000542
0.058862, -0.006610, -0.000548
0.058794, -0.007188, -0.000574
0.058728, -0.007714, -0.000603
0.058665, -0.008177, -0.000639
0.058609, -0.008567, -0.000679
0.058563, -0.008880, -0.000718
0.058527, -0.009110, -0.000753
0.058505, -0.009251, -0.000780
0.058498, -0.009299, -0.000791
