x, y, z
0.065210, -0.008421, -0.000566
0.065215, -0.008381, -0.000550
0.065229, -0.008273, -0.000500
0.065249, -0.008113, -0.000424
0.065274, -0.007904, -0.000337
0.065306, -0.007641, -0.000244
0.065342, -0.007322, -0.000142
0.065382, -0.006954, -0.000031
0.065425, -0.006542, 0.000088
0.065468, -0.006092, 0.000213
0.065511, -0.005611, 0.000343
0.065553, -0.005104, 0.000475
0.065592, -0.004579, 0.000608
0.065627, -0.004043, 0.000737
0.065658, -0.003501, 0.000857
0.065685, -0.002959, 0.000966
0.065707, -0.002424, 0.001060
0.065724, -0.001899, 0.001134
0.065737, -0.001389, 0.001185
0.065745, -0.000895, 0.001210
0.065750, -0.000418, 0.001210
0.065751, 0.000041, 0.001186
0.065749, 0.000479, 0.001142
0.065745, 0.000890, 0.001081
0.065739, 0.001271, 0.001006
0.065731, 0.001618, 0.000918
0.065723, 0.001926, 0.000821
0.065715, 0.002192, 0.000715
0.065707, 0.002413, 0.000604
0.065700, 0.002588, 0.000491
0.065695, 0.002714, 0.000378
0.065693, 0.002759, 0.000323
0.065692, 0.002796, 0.000260
0.065691, 0.002809, 0.000222
0.065691, 0.002812, 0.000181
0.065691, 0.002807, 0.000166
0.065692, 0.002793, 0.000142
0.065693, 0.002765, 0.000109
0.065696, 0.002703, 0.000058
0.065698, 0.002637, 0.000016
0.065705, 0.002460, -0.000069
0.065713, 0.002227, -0.000151
0.065723, 0.001940, -0.000229
0.065732, 0.001602, -0.000303
0.065740, 0.001218, -0.000371
0.065746, 0.000793, -0.000433
0.065750, 0.000333, -0.000487
0.065751, -0.000158, -0.000529
0.065748, -0.000675, -0.000557
0.065740, -0.001216, -0.000568
0.065727, -0.001781, -0.000561
0.065709, -0.002368, -0.000540
0.065684, -0.002975, -0.000512
0.065653, -0.003593, -0.000482
0.065616, -0.004212, -0.000456
0.065574, -0.004823, -0.000436
0.065528, -0.005415, -0.000424
0.065479, -0.005979, -0.000422
0.065429, -0.006503, -0.000439
0.065380, -0.006979, -0.000460
0.065334, -0.007398, -0.000487
0.065293, -0.007753, -0.000519
0.065258, -0.008036, -0.000550
0.065232, -0.008245, -0.000579
0.065216, -0.008374, -0.000602
0.065210, -0.008418, -0.000611
