x, y, z
0.055105, -0.009815, -0.000853
0.055113, -0.009770, -0.000833
0.055135, -0.009645, -0.000771
0.055167, -0.009461, -0.000679
0.055208, -0.009221, -0.000572
0.055258, -0.008916, -0.000458
0.055316, -0.008548, -0.000332
0.055380, -0.008122, -0.000194
0.055448, -0.007645, -0.000045
0.055517, -0.007123, 0.000112
0.055586, -0.006565, 0.000275
0.055653, -0.005977, 0.000440
0.055715, -0.005368, 0.000608
0.055771, -0.004744, 0.000771
0.055821, -0.004113, 0.000924
0.055864, -0.003483, 0.001064
0.055900, -0.002859, 0.001185
0.055927, -0.002248, 0.001284
0.055948, -0.001652, 0.001355
0.055962, -0.001074, 0.001395
0.055970, -0.000516, 0.001406
0.055973, 0.000022, 0.001389
0.055970, 0.000535, 0.001347
0.055963, 0.001017, 0.001285
0.055953, 0.001465, 0.001206
0.055941, 0.001872, 0.001111
0.055928, 0.002234, 0.001004
0.055915, 0.002548, 0.000886
0.055902, 0.002809, 0.000762
0.055891, 0.003016, 0.000632
0.055883, 0.003166, 0.000503
0.055880, 0.003220, 0.000440
0.055877, 0.003264, 0.000368
0.055876, 0.003281, 0.000324
0.055876, 0.003285, 0.000275
0.055876, 0.003280, 0.000257
0.055877, 0.003264, 0.000229
0.055879, 0.003231, 0.000190
0.055883, 0.003161, 0.000129
0.055888, 0.003085, 0.000078
0.055898, 0.002879, -0.000025
0.055912, 0.002608, -0.000127
0.055926, 0.002274, -0.000224
0.055941, 0.001881, -0.000318
0.055954, 0.001434, -0.000407
0.055965, 0.000938, -0.000489
0.055971, 0.000400, -0.000562
0.055972, -0.000173, -0.000623
0.055967, -0.000777, -0.000667
0.055955, -0.001410, -0.000692
0.055934, -0.002071, -0.000697
0.055905, -0.002758, -0.000685
0.055865, -0.003469, -0.000666
0.055815, -0.004191, -0.000645
0.055756, -0.004915, -0.000628
0.055689, -0.005628, -0.000619
0.055615, -0.006320, -0.000618
0.055536, -0.006977, -0.000628
0.055456, -0.007587, -0.000661
0.055377, -0.008142, -0.000695
0.055303, -0.008629, -0.000737
0.055238, -0.009040, -0.000782
0.055183, -0.009369, -0.000825
0.055141, -0.009611, -0.000864
0.055115, -0.009760, -0.000894
0.055106, -0.009811, -0.000906
