x, y, z
0.088349, -0.006229, -0.000233
0.088351, -0.006199, -0.000221
0.088356, -0.006118, -0.000187
0.088365, -0.005998, -0.000134
0.088375, -0.005841, -0.000075
0.088388, -0.005644, -0.000012
0.088403, -0.005406, 0.000056
0.088419, -0.005131, 0.000129
0.088436, -0.004824, 0.000208
0.088454, -0.004488, 0.000291
0.088472, -0.004130, 0.000376
0.088488, -0.003753, 0.000461
0.088504, -0.003363, 0.000548
0.088518, -0.002964, 0.000631
0.088531, -0.002561, 0.000708
0.088542, -0.002160, 0.000777
0.088550, -0.001763, 0.000834
0.088557, -0.001375, 0.000877
0.088562, -0.000998, 0.000903
0.088566, -0.000633, 0.000911
0.088567, -0.000281, 0.000901
0.088568, 0.000056, 0.000873
0.088567, 0.000378, 0.000831
0.088565, 0.000680, 0.000777
0.088563, 0.000959, 0.000713
0.088560, 0.001212, 0.000641
0.088556, 0.001437, 0.000563
0.088553, 0.001631, 0.000479
0.088550, 0.001791, 0.000393
0.088547, 0.001918, 0.000305
0.088545, 0.002008, 0.000219
0.088544, 0.002040, 0.000177
0.088544, 0.002066, 0.000131
0.088544, 0.002075, 0.000102
0.088544, 0.002076, 0.000072
0.088544, 0.002072, 0.000061
0.088544, 0.002061, 0.000043
0.088544, 0.002040, 0.000020
0.088545, 0.001993, -0.000016
0.088547, 0.001944, -0.000046
0.088549, 0.001811, -0.000105
0.088553, 0.001638, -0.000160
0.088556, 0.001424, -0.000211
0.088560, 0.001174, -0.000258
0.088563, 0.000890, -0.000300
0.088566, 0.000575, -0.000336
0.088568, 0.000235, -0.000366
0.088568, -0.000128, -0.000387
0.088566, -0.000509, -0.000396
0.088563, -0.000909, -0.000392
0.088558, -0.001324, -0.000375
0.088550, -0.001757, -0.000346
0.088541, -0.002204, -0.000312
0.088528, -0.002659, -0.000277
0.088513, -0.003115, -0.000244
0.088496, -0.003565, -0.000215
0.088477, -0.004002, -0.000194
0.088458, -0.004418, -0.000180
0.088437, -0.004806, -0.000181
0.088418, -0.005159, -0.000186
0.088399, -0.005470, -0.000197
0.088382, -0.005733, -0.000212
0.088368, -0.005944, -0.000229
0.088358, -0.006099, -0.000246
0.088351, -0.006195, -0.000260
0.088349, -0.006227, -0.000266
