x, y, z
0.046457, -0.011350, -0.001241
0.046470, -0.011298, -0.001216
0.046504, -0.011157, -0.001141
0.046554, -0.010948, -0.001029
0.046617, -0.010674, -0.000899
0.046696, -0.010326, -0.000758
0.046787, -0.009905, -0.000602
0.046887, -0.009418, -0.000430
0.046994, -0.008871, -0.000245
0.047103, -0.008273, -0.000049
0.047211, -0.007631, 0.000155
0.047315, -0.006955, 0.000362
0.047413, -0.006253, 0.000572
0.047503, -0.005534, 0.000777
0.047582, -0.004806, 0.000972
0.047650, -0.004077, 0.001150
0.047706, -0.003355, 0.001307
0.047750, -0.002647, 0.001438
0.047784, -0.001956, 0.001535
0.047806, -0.001285, 0.001597
0.047820, -0.000636, 0.001623
0.047824, -0.000010, 0.001616
0.047820, 0.000588, 0.001581
0.047810, 0.001151, 0.001521
0.047794, 0.001674, 0.001440
0.047775, 0.002150, 0.001340
0.047754, 0.002574, 0.001224
0.047733, 0.002942, 0.001095
0.047713, 0.003248, 0.000957
0.047696, 0.003492, 0.000812
0.047683, 0.003670, 0.000666
0.047678, 0.003734, 0.000593
0.047674, 0.003787, 0.000510
0.047672, 0.003808, 0.000459
0.047671, 0.003814, 0.000402
0.047672, 0.003808, 0.000382
0.047673, 0.003790, 0.000349
0.047676, 0.003753, 0.000302
0.047682, 0.003673, 0.000229
0.047689, 0.003586, 0.000168
0.047706, 0.003350, 0.000043
0.047727, 0.003037, -0.000082
0.047750, 0.002652, -0.000204
0.047773, 0.002196, -0.000323
0.047794, 0.001678, -0.000437
0.047811, 0.001104, -0.000545
0.047821, 0.000480, -0.000644
0.047823, -0.000185, -0.000729
0.047816, -0.000887, -0.000796
0.047796, -0.001623, -0.000841
0.047764, -0.002391, -0.000863
0.047717, -0.003191, -0.000866
0.047655, -0.004017, -0.000862
0.047576, -0.004857, -0.000856
0.047483, -0.005697, -0.000855
0.047377, -0.006525, -0.000862
0.047259, -0.007325, -0.000878
0.047135, -0.008085, -0.000907
0.047009, -0.008789, -0.000960
0.046885, -0.009428, -0.001014
0.046769, -0.009988, -0.001075
0.046666, -0.010461, -0.001138
0.046579, -0.010838, -0.001197
0.046514, -0.011116, -0.001248
0.046473, -0.011286, -0.001287
0.046459, -0.011344, -0.001302
