x, y, z
0.018736, -0.007326, -0.002320
0.018748, -0.007295, -0.002296
0.018780, -0.007214, -0.002228
0.018826, -0.007093, -0.002124
0.018885, -0.006933, -0.002001
0.018960, -0.006726, -0.001860
0.019048, -0.006473, -0.001700
0.019145, -0.006179, -0.001520
0.019249, -0.005846, -0.001324
0.019357, -0.005481, -0.001114
0.019464, -0.005087, -0.000894
0.019568, -0.004669, -0.000666
0.019667, -0.004234, -0.000433
0.019758, -0.003785, -0.000202
0.019840, -0.003329, 0.000023
0.019912, -0.002868, 0.000238
0.019973, -0.002409, 0.000437
0.020023, -0.001954, 0.000616
0.020061, -0.001506, 0.000771
0.020089, -0.001066, 0.000900
0.020108, -0.000636, 0.001002
0.020117, -0.000217, 0.001079
0.020117, 0.000187, 0.001133
0.020110, 0.000572, 0.001167
0.020096, 0.000932, 0.001180
0.020078, 0.001263, 0.001175
0.020057, 0.001561, 0.001153
0.020035, 0.001823, 0.001115
0.020013, 0.002045, 0.001062
0.019994, 0.002226, 0.000997
0.019978, 0.002363, 0.000923
0.019972, 0.002416, 0.000882
0.019967, 0.002461, 0.000834
0.019964, 0.002482, 0.000803
0.019963, 0.002493, 0.000766
0.019963, 0.002492, 0.000751
0.019964, 0.002484, 0.000727
0.019966, 0.002466, 0.000691
0.019971, 0.002422, 0.000631
0.019977, 0.002372, 0.000579
0.019994, 0.002231, 0.000465
0.020014, 0.002039, 0.000341
0.020037, 0.001797, 0.000209
0.020061, 0.001509, 0.000070
0.020083, 0.001178, -0.000074
0.020101, 0.000808, -0.000221
0.020114, 0.000405, -0.000368
0.020118, -0.000029, -0.000511
0.020112, -0.000490, -0.000647
0.020094, -0.000975, -0.000773
0.020063, -0.001485, -0.000888
0.020016, -0.002019, -0.000995
0.019953, -0.002569, -0.001099
0.019873, -0.003128, -0.001205
0.019777, -0.003685, -0.001314
0.019668, -0.004231, -0.001427
0.019547, -0.004756, -0.001544
0.019420, -0.005251, -0.001663
0.019292, -0.005704, -0.001792
0.019166, -0.006113, -0.001912
0.019049, -0.006469, -0.002028
0.018946, -0.006766, -0.002132
0.018860, -0.007002, -0.002222
0.018795, -0.007174, -0.002293
0.018755, -0.007279, -0.002342
0.018741, -0.007314, -0.002360
