x, y, z
0.089994, -0.006065, -0.000217
0.089996, -0.006036, -0.000206
0.090001, -0.005957, -0.000172
0.090008, -0.005840, -0.000121
0.090018, -0.005687, -0.000063
0.090030, -0.005495, -0.000003
0.090044, -0.005263, 0.000063
0.090059, -0.004996, 0.000134
0.090075, -0.004696, 0.000210
0.090092, -0.004370, 0.000290
0.090108, -0.004020, 0.000372
0.090124, -0.003653, 0.000455
0.090138, -0.003273, 0.000539
0.090152, -0.002885, 0.000619
0.090163, -0.002493, 0.000694
0.090173, -0.002101, 0.000759
0.090181, -0.001715, 0.000815
0.090188, -0.001337, 0.000856
0.090192, -0.000970, 0.000881
0.090196, -0.000615, 0.000888
0.090197, -0.000272, 0.000877
0.090198, 0.000056, 0.000850
0.090197, 0.000369, 0.000809
0.090195, 0.000663, 0.000756
0.090193, 0.000935, 0.000693
0.090190, 0.001181, 0.000622
0.090187, 0.001400, 0.000545
0.090184, 0.001589, 0.000464
0.090181, 0.001745, 0.000379
0.090178, 0.001867, 0.000294
0.090176, 0.001956, 0.000210
0.090176, 0.001987, 0.000169
0.090175, 0.002012, 0.000124
0.090175, 0.002021, 0.000096
0.090175, 0.002022, 0.000066
0.090175, 0.002018, 0.000056
0.090175, 0.002007, 0.000039
0.090176, 0.001986, 0.000016
0.090177, 0.001941, -0.000019
0.090178, 0.001893, -0.000048
0.090180, 0.001763, -0.000105
0.090184, 0.001594, -0.000159
0.090187, 0.001386, -0.000208
0.090190, 0.001142, -0.000253
0.090194, 0.000866, -0.000294
0.090196, 0.000559, -0.000328
0.090197, 0.000228, -0.000357
0.090198, -0.000125, -0.000376
0.090196, -0.000497, -0.000384
0.090193, -0.000885, -0.000380
0.090188, -0.001290, -0.000363
0.090181, -0.001711, -0.000334
0.090172, -0.002146, -0.000300
0.090161, -0.002589, -0.000265
0.090147, -0.003033, -0.000232
0.090131, -0.003472, -0.000204
0.090113, -0.003897, -0.000182
0.090095, -0.004302, -0.000168
0.090076, -0.004680, -0.000169
0.090058, -0.005023, -0.000173
0.090040, -0.005326, -0.000183
0.090025, -0.005582, -0.000197
0.090012, -0.005787, -0.000214
0.090002, -0.005939, -0.000230
0.089996, -0.006032, -0.000243
0.089994, -0.006064, -0.000249
