x, y, z
0.044684, -0.011715, -0.001345
0.044698, -0.011662, -0.001319
0.044735, -0.011517, -0.001242
0.044790, -0.011302, -0.001124
0.044860, -0.011020, -0.000988
0.044947, -0.010663, -0.000840
0.045047, -0.010230, -0.000676
0.045158, -0.009728, -0.000496
0.045276, -0.009165, -0.000302
0.045396, -0.008549, -0.000096
0.045516, -0.007888, 0.000118
0.045631, -0.007191, 0.000336
0.045739, -0.006467, 0.000558
0.045838, -0.005725, 0.000774
0.045925, -0.004974, 0.000979
0.046001, -0.004222, 0.001167
0.046063, -0.003476, 0.001334
0.046112, -0.002745, 0.001472
0.046149, -0.002031, 0.001577
0.046175, -0.001338, 0.001644
0.046189, -0.000666, 0.001675
0.046194, -0.000019, 0.001672
0.046190, 0.000600, 0.001638
0.046179, 0.001183, 0.001580
0.046162, 0.001723, 0.001498
0.046141, 0.002216, 0.001397
0.046118, 0.002656, 0.001280
0.046094, 0.003036, 0.001149
0.046072, 0.003354, 0.001007
0.046053, 0.003606, 0.000859
0.046038, 0.003791, 0.000708
0.046033, 0.003858, 0.000633
0.046028, 0.003913, 0.000548
0.046026, 0.003935, 0.000495
0.046025, 0.003942, 0.000437
0.046026, 0.003936, 0.000415
0.046028, 0.003917, 0.000381
0.046031, 0.003879, 0.000333
0.046038, 0.003797, 0.000257
0.046045, 0.003707, 0.000193
0.046064, 0.003464, 0.000063
0.046087, 0.003141, -0.000068
0.046112, 0.002743, -0.000197
0.046138, 0.002273, -0.000322
0.046161, 0.001738, -0.000443
0.046180, 0.001144, -0.000558
0.046191, 0.000500, -0.000663
0.046194, -0.000188, -0.000755
0.046185, -0.000913, -0.000828
0.046164, -0.001674, -0.000878
0.046128, -0.002468, -0.000905
0.046076, -0.003295, -0.000913
0.046007, -0.004149, -0.000913
0.045921, -0.005017, -0.000912
0.045818, -0.005885, -0.000915
0.045700, -0.006740, -0.000927
0.045570, -0.007567, -0.000948
0.045433, -0.008351, -0.000982
0.045293, -0.009077, -0.001041
0.045156, -0.009736, -0.001101
0.045028, -0.010313, -0.001167
0.044914, -0.010800, -0.001234
0.044819, -0.011188, -0.001297
0.044746, -0.011474, -0.001352
0.044701, -0.011649, -0.001392
0.044686, -0.011708, -0.001408
