x, y, z
0.085059, -0.006513, -0.000266
0.085062, -0.006482, -0.000254
0.085068, -0.006397, -0.000217
0.085078, -0.006272, -0.000162
0.085089, -0.006108, -0.000099
0.085104, -0.005902, -0.000033
0.085121, -0.005654, 0.000039
0.085139, -0.005367, 0.000117
0.085159, -0.005046, 0.000200
0.085179, -0.004695, 0.000288
0.085199, -0.004321, 0.000378
0.085218, -0.003927, 0.000469
0.085236, -0.003519, 0.000561
0.085252, -0.003102, 0.000650
0.085266, -0.002682, 0.000732
0.085278, -0.002262, 0.000805
0.085288, -0.001847, 0.000866
0.085296, -0.001441, 0.000913
0.085302, -0.001047, 0.000941
0.085306, -0.000665, 0.000951
0.085308, -0.000297, 0.000941
0.085308, 0.000056, 0.000913
0.085307, 0.000392, 0.000871
0.085305, 0.000708, 0.000815
0.085303, 0.001000, 0.000750
0.085299, 0.001266, 0.000675
0.085295, 0.001501, 0.000594
0.085291, 0.001704, 0.000507
0.085288, 0.001872, 0.000417
0.085285, 0.002005, 0.000326
0.085283, 0.002100, 0.000236
0.085282, 0.002134, 0.000193
0.085281, 0.002160, 0.000144
0.085281, 0.002170, 0.000114
0.085281, 0.002172, 0.000082
0.085281, 0.002167, 0.000071
0.085281, 0.002156, 0.000053
0.085282, 0.002133, 0.000028
0.085283, 0.002085, -0.000010
0.085284, 0.002033, -0.000041
0.085287, 0.001895, -0.000103
0.085291, 0.001713, -0.000162
0.085295, 0.001491, -0.000216
0.085300, 0.001229, -0.000266
0.085303, 0.000931, -0.000311
0.085306, 0.000603, -0.000350
0.085308, 0.000247, -0.000382
0.085308, -0.000132, -0.000405
0.085307, -0.000531, -0.000416
0.085303, -0.000949, -0.000413
0.085297, -0.001384, -0.000396
0.085289, -0.001837, -0.000368
0.085277, -0.002304, -0.000334
0.085263, -0.002780, -0.000299
0.085246, -0.003257, -0.000266
0.085227, -0.003728, -0.000238
0.085206, -0.004185, -0.000217
0.085183, -0.004621, -0.000204
0.085160, -0.005026, -0.000207
0.085138, -0.005395, -0.000213
0.085116, -0.005720, -0.000225
0.085098, -0.005995, -0.000242
0.085082, -0.006215, -0.000261
0.085070, -0.006377, -0.000279
0.085062, -0.006478, -0.000294
0.085060, -0.006512, -0.000300
