x, y, z
0.081768, -0.006784, -0.000301
0.081771, -0.006751, -0.000289
0.081778, -0.006663, -0.000250
0.081788, -0.006533, -0.000192
0.081802, -0.006363, -0.000126
0.081818, -0.006149, -0.000056
0.081837, -0.005890, 0.000019
0.081858, -0.005591, 0.000102
0.081880, -0.005257, 0.000190
0.081903, -0.004893, 0.000282
0.081925, -0.004503, 0.000378
0.081947, -0.004093, 0.000474
0.081967, -0.003668, 0.000572
0.081985, -0.003234, 0.000665
0.082001, -0.002797, 0.000752
0.082015, -0.002359, 0.000830
0.082026, -0.001927, 0.000895
0.082035, -0.001505, 0.000945
0.082042, -0.001094, 0.000977
0.082046, -0.000697, 0.000988
0.082048, -0.000313, 0.000979
0.082049, 0.000055, 0.000952
0.082048, 0.000405, 0.000908
0.082046, 0.000735, 0.000852
0.082042, 0.001039, 0.000785
0.082038, 0.001316, 0.000708
0.082034, 0.001562, 0.000624
0.082030, 0.001773, 0.000535
0.082026, 0.001949, 0.000441
0.082022, 0.002087, 0.000347
0.082020, 0.002187, 0.000254
0.082019, 0.002222, 0.000209
0.082018, 0.002250, 0.000158
0.082018, 0.002261, 0.000127
0.082018, 0.002262, 0.000094
0.082018, 0.002258, 0.000082
0.082018, 0.002246, 0.000063
0.082019, 0.002222, 0.000037
0.082020, 0.002172, -0.000003
0.082022, 0.002119, -0.000035
0.082025, 0.001975, -0.000100
0.082029, 0.001786, -0.000162
0.082034, 0.001554, -0.000219
0.082039, 0.001281, -0.000272
0.082043, 0.000972, -0.000320
0.082046, 0.000629, -0.000362
0.082048, 0.000258, -0.000397
0.082049, -0.000136, -0.000422
0.082047, -0.000552, -0.000435
0.082043, -0.000987, -0.000434
0.082036, -0.001440, -0.000418
0.082027, -0.001912, -0.000390
0.082014, -0.002399, -0.000357
0.081998, -0.002895, -0.000322
0.081979, -0.003392, -0.000289
0.081957, -0.003883, -0.000262
0.081933, -0.004359, -0.000242
0.081908, -0.004813, -0.000230
0.081882, -0.005235, -0.000234
0.081856, -0.005619, -0.000242
0.081832, -0.005958, -0.000256
0.081811, -0.006244, -0.000275
0.081793, -0.006473, -0.000295
0.081780, -0.006642, -0.000315
0.081771, -0.006747, -0.000331
0.081768, -0.006782, -0.000337
